product_id,branch_id,category,subcategory,product_name,brand,unit,price,provider_id,provider_name
P-000190,BR-00001,Accesorios y Repuestos,Automotrices,Game Automotrices,Davis-Bowers,unidad,25.81,PR-00023,Inversiones XG S.Coop.
P-000191,BR-00001,Accesorios y Repuestos,Automotrices,Risk Automotrices,Barrett-Padilla,unidad,73.81,PR-00023,Inversiones XG S.Coop.
P-000192,BR-00001,Accesorios y Repuestos,Electrodomésticos,Third Electrodomésticos,Miller-Jackson,litro,149.84,PR-00926,Vasco Cárdenas Asensio S.L.
P-000193,BR-00001,Accesorios y Repuestos,Electrodomésticos,Point Electrodomésticos,Garcia Group,unidad,90.82,PR-00926,Vasco Cárdenas Asensio S.L.
P-000194,BR-00001,Accesorios y Repuestos,Electrodomésticos,Night Electrodomésticos,"Whitaker, Cummings and Barrett",paquete,7.18,PR-00016,Industrias Manjón S.L.U.
P-000195,BR-00001,Accesorios y Repuestos,Electrodomésticos,Different Electrodomésticos,Mills-Mccoy,kg,88.59,PR-00760,Inversiones Riba & Asociados S.L.
P-000196,BR-00001,Accesorios y Repuestos,Electrodomésticos,Style Electrodomésticos,Cervantes PLC,paquete,62.79,PR-00760,Inversiones Riba & Asociados S.L.
P-000197,BR-00001,Accesorios y Repuestos,Electrodomésticos,Prepare Electrodomésticos,Stewart Group,caja,102.42,PR-00024,Teresita Almazán Delgado S.L.
P-000198,BR-00001,Accesorios y Repuestos,Tecnológicos,Sit Tecnológicos,Moss-Harrison,litro,35.71,PR-01494,Desarrollo Inteligentes S.Com.
P-000199,BR-00001,Accesorios y Repuestos,Tecnológicos,Somebody Tecnológicos,"Morris, Edwards and Newton",paquete,102.63,PR-00025,Paola Amador Plana S.Coop.
P-000200,BR-00001,Accesorios y Repuestos,Tecnológicos,Material Tecnológicos,Wright-Brown,litro,103.41,PR-01494,Desarrollo Inteligentes S.Com.
P-000201,BR-00001,Accesorios y Repuestos,Tecnológicos,Join Tecnológicos,Farrell LLC,litro,106.28,PR-01494,Desarrollo Inteligentes S.Com.
P-000202,BR-00001,Accesorios y Repuestos,Industriales,Yourself Industriales,"Anderson, Woods and Johnson",paquete,96.63,PR-00838,Manufacturas LXWN S.Com.
P-000203,BR-00001,Accesorios y Repuestos,Industriales,Specific Industriales,Marshall-Sanchez,unidad,39.66,PR-00838,Manufacturas LXWN S.Com.
P-000204,BR-00001,Accesorios y Repuestos,Industriales,Painting Industriales,"Buchanan, Johns and Summers",paquete,22.93,PR-00838,Manufacturas LXWN S.Com.
P-000205,BR-00001,Accesorios y Repuestos,Industriales,Government Industriales,"Stone, Jackson and King",kg,42.53,PR-00838,Manufacturas LXWN S.Com.
P-000206,BR-00001,Accesorios y Repuestos,Industriales,Response Industriales,Walker-Tucker,kg,142.79,PR-00026,Restauración Ibarra S.L.
P-000207,BR-00001,Accesorios y Repuestos,Industriales,Western Industriales,Weber-Lutz,litro,114.1,PR-00838,Manufacturas LXWN S.Com.
P-000208,BR-00001,Accesorios y Repuestos,Mecánicos,Know Mecánicos,Huber-Simmons,litro,69.34,PR-00027,Distribuciones Española S.L.
P-000209,BR-00001,Accesorios y Repuestos,Mecánicos,Plan Mecánicos,Owens and Sons,unidad,116.89,PR-01410,Mármol & Asociados S.L.
P-000210,BR-00001,Accesorios y Repuestos,Mecánicos,Cover Mecánicos,Johnson-Griffin,unidad,129.21,PR-00027,Distribuciones Española S.L.
P-000211,BR-00001,Accesorios y Repuestos,Mecánicos,You Mecánicos,White and Sons,caja,83.92,PR-01410,Mármol & Asociados S.L.
P-000212,BR-00001,Construcción,Materiales,Note Materiales,Perez-Sullivan,kg,35.44,PR-01296,Consultoría Landa S.Com.
P-000213,BR-00001,Construcción,Materiales,Last Materiales,"Price, Bush and Williams",kg,91.14,PR-00028,Hermanos Cuenca S.A.
P-000214,BR-00001,Construcción,Materiales,Think Materiales,Sanchez-Flores,caja,149.7,PR-00647,Crespi y Macías S.L.
P-000215,BR-00001,Construcción,Materiales,Card Materiales,"Gomez, Wiggins and Bryan",litro,115.68,PR-00647,Crespi y Macías S.L.
P-000216,BR-00001,Construcción,Maquinaria,Those Maquinaria,Valenzuela Group,kg,135.06,PR-00029,Sebastián & Asociados S.Com.
P-000217,BR-00001,Construcción,Maquinaria,Society Maquinaria,Anderson PLC,paquete,105.17,PR-00685,Herminia Jordán Checa S.C.P
P-000218,BR-00001,Construcción,Maquinaria,Everyone Maquinaria,"King, Elliott and Kim",kg,122.91,PR-00029,Sebastián & Asociados S.Com.
P-000219,BR-00001,Construcción,Maquinaria,Common Maquinaria,"Barron, Clark and Ferguson",caja,66.52,PR-00685,Herminia Jordán Checa S.C.P
P-000220,BR-00001,Construcción,Maquinaria,Community Maquinaria,"Webster, Olson and Dixon",paquete,93.06,PR-00685,Herminia Jordán Checa S.C.P
P-000221,BR-00001,Construcción,Maquinaria,True Maquinaria,Bright and Sons,litro,76.58,PR-00685,Herminia Jordán Checa S.C.P
P-000222,BR-00001,Construcción,Maquinaria,Brother Maquinaria,"French, Hammond and Woods",litro,24.74,PR-00685,Herminia Jordán Checa S.C.P
P-000223,BR-00001,Construcción,Herramientas,Who Herramientas,Crawford-Chung,kg,109.85,PR-00030,Hnos Solsona S.Coop.
P-000224,BR-00001,Construcción,Herramientas,Result Herramientas,Hicks and Sons,unidad,111.88,PR-00030,Hnos Solsona S.Coop.
P-000225,BR-00001,Construcción,Herramientas,Likely Herramientas,Black and Sons,caja,8.86,PR-00030,Hnos Solsona S.Coop.
P-000226,BR-00001,Construcción,Arquitectura,Once Arquitectura,"Sloan, Vaughan and Johnson",unidad,133.02,PR-00649,Suministros del Levante S.L.N.E
P-000227,BR-00001,Construcción,Arquitectura,Best Arquitectura,"Paul, Moore and Rose",caja,140.8,PR-00031,Alimentación Miralles S.A.
P-000228,BR-00001,Construcción,Arquitectura,Now Arquitectura,"Cox, Lam and Alvarez",litro,61.97,PR-00649,Suministros del Levante S.L.N.E
P-000229,BR-00001,Construcción,Arquitectura,Office Arquitectura,Lopez Inc,kg,22.29,PR-01391,Alimentación DA S.Com.
P-000230,BR-00001,Construcción,Ingeniería,Ever Ingeniería,Thompson Ltd,unidad,42.09,PR-00615,Distribuciones Laguna S.Coop.
P-000231,BR-00001,Construcción,Ingeniería,Bring Ingeniería,Burns PLC,caja,64.2,PR-00615,Distribuciones Laguna S.Coop.
P-000232,BR-00001,Construcción,Ingeniería,Both Ingeniería,Weber and Sons,paquete,3.3,PR-00970,Santana & Asociados S.L.
P-000233,BR-00001,Construcción,Ingeniería,Add Ingeniería,Escobar-Garza,caja,63.04,PR-00615,Distribuciones Laguna S.Coop.
P-000234,BR-00001,Construcción,Ingeniería,Live Ingeniería,Ruiz-Allen,kg,3.74,PR-00032,Suministros Santiago S.A.
P-000235,BR-00001,Construcción,Ingeniería,Event Ingeniería,Wilson Inc,litro,9.75,PR-00032,Suministros Santiago S.A.
P-000236,BR-00002,Productos de Limpieza,Desinfectantes,Keep Desinfectantes,Stephens-Winters,paquete,61.86,PR-00043,Farmaceútica AUH S.Com.
P-000237,BR-00002,Productos de Limpieza,Desinfectantes,While Desinfectantes,Shelton Group,kg,124.08,PR-00043,Farmaceútica AUH S.Com.
P-000238,BR-00002,Productos de Limpieza,Desinfectantes,Happy Desinfectantes,Johnson Ltd,unidad,147.71,PR-01293,Perera y asociados S.L.N.E
P-000239,BR-00002,Productos de Limpieza,Desinfectantes,Director Desinfectantes,"Powell, Miller and Thompson",caja,54.47,PR-01293,Perera y asociados S.L.N.E
P-000240,BR-00002,Productos de Limpieza,Desinfectantes,Guess Desinfectantes,Zhang-White,caja,56.99,PR-01016,Despacho Inteligentes S.L.
P-000241,BR-00002,Productos de Limpieza,Desinfectantes,Whole Desinfectantes,Lutz-White,unidad,135.94,PR-00043,Farmaceútica AUH S.Com.
P-000242,BR-00002,Productos de Limpieza,Detergentes,Anything Detergentes,"Rios, Johnson and Haynes",kg,22.48,PR-00044,Geraldo Alcolea Luján S.C.P
P-000243,BR-00002,Productos de Limpieza,Detergentes,Throughout Detergentes,Lopez and Sons,litro,130.86,PR-00044,Geraldo Alcolea Luján S.C.P
P-000244,BR-00002,Productos de Limpieza,Detergentes,Enough Detergentes,Ballard Ltd,litro,55.64,PR-00044,Geraldo Alcolea Luján S.C.P
P-000245,BR-00002,Productos de Limpieza,Detergentes,Prevent Detergentes,Carter-Mills,litro,102.61,PR-00044,Geraldo Alcolea Luján S.C.P
P-000246,BR-00002,Productos de Limpieza,Ambientadores,Energy Ambientadores,Stanley PLC,kg,22.28,PR-00045,Alimentación Román y asociados S.Coop.
P-000247,BR-00002,Productos de Limpieza,Ambientadores,During Ambientadores,Garner Group,litro,46.96,PR-00045,Alimentación Román y asociados S.Coop.
P-000248,BR-00002,Productos de Limpieza,Ambientadores,Him Ambientadores,"Garner, Nguyen and White",unidad,82.98,PR-00045,Alimentación Román y asociados S.Coop.
P-000249,BR-00002,Productos de Limpieza,Ambientadores,Arm Ambientadores,"Rogers, Bond and Flores",paquete,62.3,PR-00045,Alimentación Román y asociados S.Coop.
P-000250,BR-00002,Productos de Limpieza,Ambientadores,Wrong Ambientadores,"Wu, Silva and Graham",caja,101.24,PR-00045,Alimentación Román y asociados S.Coop.
P-000251,BR-00002,Productos de Limpieza,Ambientadores,Explain Ambientadores,"Russell, Lee and Gray",unidad,129.31,PR-00045,Alimentación Román y asociados S.Coop.
P-000252,BR-00002,Productos de Limpieza,Ambientadores,Local Ambientadores,"Brady, Austin and Sosa",paquete,3.52,PR-00045,Alimentación Román y asociados S.Coop.
P-000253,BR-00002,Productos de Limpieza,Limpiadores multiusos,Many Limpiadores multiusos,"Perez, Bryant and Aguilar",unidad,15.43,PR-00046,Soluciones Agudo S.L.
P-000254,BR-00002,Productos de Limpieza,Limpiadores multiusos,Which Limpiadores multiusos,Lopez LLC,litro,66.28,PR-00046,Soluciones Agudo S.L.
P-000255,BR-00002,Productos de Limpieza,Limpiadores multiusos,Pattern Limpiadores multiusos,Wheeler Inc,paquete,127.78,PR-00818,Grupo Clavero S.Coop.
P-000256,BR-00002,Productos de Limpieza,Limpiadores multiusos,Two Limpiadores multiusos,"Noble, Taylor and Williams",kg,37.74,PR-00818,Grupo Clavero S.Coop.
P-000257,BR-00002,Productos de Limpieza,Limpiadores multiusos,Nature Limpiadores multiusos,Richmond-Griffith,caja,70.75,PR-00046,Soluciones Agudo S.L.
P-000258,BR-00002,Productos de Limpieza,Escobas y utensilios,Culture Escobas y utensilios,"Townsend, Wilson and Davis",unidad,9.7,PR-01462,Compañía del Norte S.Com.
P-000259,BR-00002,Productos de Limpieza,Escobas y utensilios,Page Escobas y utensilios,"Tanner, Joseph and Mcbride",kg,50.21,PR-01462,Compañía del Norte S.Com.
P-000260,BR-00002,Productos de Limpieza,Escobas y utensilios,Mother Escobas y utensilios,"Gomez, Ross and Roberts",caja,24.31,PR-00047,Compañía Salgado y asociados S.A.
P-000261,BR-00002,Productos de Limpieza,Escobas y utensilios,Build Escobas y utensilios,Waters and Sons,litro,59.49,PR-01462,Compañía del Norte S.Com.
P-000262,BR-00002,Cuidado Personal,Cosméticos,Challenge Cosméticos,"Moore, Gentry and Hall",kg,69.57,PR-00033,Hermanos Ayllón S.A.
P-000263,BR-00002,Cuidado Personal,Cosméticos,Center Cosméticos,"Boyd, Walter and Hall",paquete,11.32,PR-00033,Hermanos Ayllón S.A.
P-000264,BR-00002,Cuidado Personal,Cosméticos,Pattern Cosméticos,Berg-Gross,paquete,94.91,PR-00033,Hermanos Ayllón S.A.
P-000265,BR-00002,Cuidado Personal,Cosméticos,Opportunity Cosméticos,Clark Ltd,unidad,119.63,PR-00033,Hermanos Ayllón S.A.
P-000266,BR-00002,Cuidado Personal,Cosméticos,Choice Cosméticos,Schmidt-Smith,kg,86.73,PR-00033,Hermanos Ayllón S.A.
P-000267,BR-00002,Cuidado Personal,Farmacéuticos,Campaign Farmacéuticos,"West, Hall and Gonzalez",kg,107.19,PR-01338,Suministros Zurita S.Com.
P-000268,BR-00002,Cuidado Personal,Farmacéuticos,Forget Farmacéuticos,"Mckay, Young and Jones",caja,104.83,PR-01063,Álvaro y asociados S.A.
P-000269,BR-00002,Cuidado Personal,Farmacéuticos,Past Farmacéuticos,Peterson-Jimenez,unidad,145.14,PR-00034,Talleres Pedrero y asociados S.Com.
P-000270,BR-00002,Cuidado Personal,Farmacéuticos,Use Farmacéuticos,"Olson, Edwards and Sanders",caja,6.31,PR-00034,Talleres Pedrero y asociados S.Com.
P-000271,BR-00002,Cuidado Personal,Farmacéuticos,Here Farmacéuticos,Lewis-Riddle,unidad,147.67,PR-01063,Álvaro y asociados S.A.
P-000272,BR-00002,Cuidado Personal,Farmacéuticos,Common Farmacéuticos,Myers-Davis,caja,6.65,PR-01338,Suministros Zurita S.Com.
P-000273,BR-00002,Cuidado Personal,Higiene,Lot Higiene,Becker Ltd,unidad,134.83,PR-00819,Distribuciones UKQ S.Coop.
P-000274,BR-00002,Cuidado Personal,Higiene,Produce Higiene,Harvey-Foster,litro,31.06,PR-00819,Distribuciones UKQ S.Coop.
P-000275,BR-00002,Cuidado Personal,Higiene,Accept Higiene,"Anderson, Young and Carter",paquete,92.91,PR-00035,Minería Calderon & Asociados S.L.
P-000276,BR-00002,Cuidado Personal,Higiene,Along Higiene,Carter-Henderson,caja,123.11,PR-00819,Distribuciones UKQ S.Coop.
P-000277,BR-00002,Cuidado Personal,Higiene,With Higiene,Grant-Medina,paquete,9.89,PR-00035,Minería Calderon & Asociados S.L.
P-000278,BR-00002,Cuidado Personal,Higiene,Still Higiene,"Moore, Andrade and Weaver",caja,16.4,PR-00819,Distribuciones UKQ S.Coop.
P-000279,BR-00002,Cuidado Personal,Higiene,Institution Higiene,Wallace Group,caja,51.68,PR-00035,Minería Calderon & Asociados S.L.
P-000280,BR-00002,Cuidado Personal,Spa,American Spa,"West, Roy and Greene",litro,104.9,PR-00036,Rosaura Palomino Llano S.Coop.
P-000281,BR-00002,Cuidado Personal,Spa,Nearly Spa,Wallace-Martin,unidad,5.77,PR-01133,Consultoría Ibérica S.Coop.
P-000282,BR-00002,Cuidado Personal,Spa,Five Spa,Mitchell PLC,kg,7.94,PR-00036,Rosaura Palomino Llano S.Coop.
P-000283,BR-00002,Cuidado Personal,Spa,Per Spa,Hoover Group,caja,43.07,PR-00036,Rosaura Palomino Llano S.Coop.
P-000284,BR-00002,Cuidado Personal,Spa,Always Spa,Smith-Hale,paquete,61.29,PR-01133,Consultoría Ibérica S.Coop.
P-000285,BR-00002,Cuidado Personal,Spa,Peace Spa,Vaughan LLC,unidad,127.91,PR-00036,Rosaura Palomino Llano S.Coop.
P-000286,BR-00002,Cuidado Personal,Nutrición,Hotel Nutrición,Johnson Ltd,litro,117.65,PR-01403,Servicios Méndez S.A.
P-000287,BR-00002,Cuidado Personal,Nutrición,Writer Nutrición,"Price, Johnson and Tate",caja,59.97,PR-01403,Servicios Méndez S.A.
P-000288,BR-00002,Cuidado Personal,Nutrición,Door Nutrición,Sanchez PLC,caja,69.4,PR-01403,Servicios Méndez S.A.
P-000289,BR-00002,Cuidado Personal,Nutrición,Daughter Nutrición,Rodriguez-Harris,caja,32.53,PR-00640,Ciro Crespi Pou S.Coop.
P-000290,BR-00002,Alimentos,Frutas y Verduras,News Frutas y Verduras,"Wyatt, Davis and Cowan",litro,29.83,PR-00006,Servicios UG S.Coop.
P-000291,BR-00002,Alimentos,Frutas y Verduras,Probably Frutas y Verduras,Barry Group,unidad,45.14,PR-01442,Fábrica del Norte S.Coop.
P-000292,BR-00002,Alimentos,Frutas y Verduras,Choice Frutas y Verduras,Rodriguez Ltd,paquete,17.5,PR-01442,Fábrica del Norte S.Coop.
P-000293,BR-00002,Alimentos,Frutas y Verduras,Standard Frutas y Verduras,Hill-Nelson,caja,84.43,PR-01138,Despacho Avanzadas S.L.N.E
P-000294,BR-00002,Alimentos,Carnes y Embutidos,Head Carnes y Embutidos,Davis-Oliver,caja,74.22,PR-00007,Morera y Ródenas S.Com.
P-000295,BR-00002,Alimentos,Carnes y Embutidos,Travel Carnes y Embutidos,"Tran, Carrillo and Williams",paquete,22.18,PR-00991,Canet y Villanueva S.Com.
P-000296,BR-00002,Alimentos,Carnes y Embutidos,Artist Carnes y Embutidos,Allen Ltd,litro,139.54,PR-00991,Canet y Villanueva S.Com.
P-000297,BR-00002,Alimentos,Carnes y Embutidos,Per Carnes y Embutidos,"Kemp, Johnston and Booth",unidad,117.79,PR-01113,Miguel Marí Escrivá S.Com.
P-000298,BR-00002,Alimentos,Carnes y Embutidos,Himself Carnes y Embutidos,Salas-Lopez,litro,70.72,PR-00007,Morera y Ródenas S.Com.
P-000299,BR-00002,Alimentos,Carnes y Embutidos,Sit Carnes y Embutidos,Alvarez Inc,litro,48.65,PR-00007,Morera y Ródenas S.Com.
P-000300,BR-00002,Alimentos,Carnes y Embutidos,Everything Carnes y Embutidos,Wright Ltd,unidad,37.85,PR-01113,Miguel Marí Escrivá S.Com.
P-000301,BR-00002,Alimentos,Bebidas,For Bebidas,"Donovan, Peterson and Moore",unidad,55.4,PR-00008,Compañía Pelayo S.L.
P-000302,BR-00002,Alimentos,Bebidas,Less Bebidas,Adams-Johns,paquete,134.98,PR-01001,Desarrollo ZLJ S.L.N.E
P-000303,BR-00002,Alimentos,Bebidas,North Bebidas,Fuller Inc,kg,141.65,PR-00008,Compañía Pelayo S.L.
P-000304,BR-00002,Alimentos,Bebidas,Until Bebidas,"Smith, Davis and Peters",kg,69.11,PR-01001,Desarrollo ZLJ S.L.N.E
P-000305,BR-00002,Alimentos,Bebidas,Quality Bebidas,Jacobs-Osborn,paquete,148.99,PR-00008,Compañía Pelayo S.L.
P-000306,BR-00002,Alimentos,Bebidas,Create Bebidas,"Briggs, Hall and Hartman",kg,117.86,PR-01001,Desarrollo ZLJ S.L.N.E
P-000307,BR-00002,Alimentos,Bebidas,Open Bebidas,"Rodgers, Perry and Stewart",litro,80.76,PR-00008,Compañía Pelayo S.L.
P-000308,BR-00002,Alimentos,Panadería,Upon Panadería,Leonard and Sons,paquete,112.29,PR-00009,Restauración SB S.L.
P-000309,BR-00002,Alimentos,Panadería,Able Panadería,Brown-King,litro,89.92,PR-00009,Restauración SB S.L.
P-000310,BR-00002,Alimentos,Panadería,She Panadería,Monroe-Edwards,paquete,124.24,PR-00009,Restauración SB S.L.
P-000311,BR-00002,Alimentos,Comida Congelada,His Comida Congelada,"Owens, Ferguson and Snyder",litro,55.55,PR-01229,Torres y Rojas S.Coop.
P-000312,BR-00002,Alimentos,Comida Congelada,Light Comida Congelada,Taylor LLC,kg,16.9,PR-01229,Torres y Rojas S.Coop.
P-000313,BR-00002,Alimentos,Comida Congelada,Store Comida Congelada,Hale-Roberts,litro,56.28,PR-01229,Torres y Rojas S.Coop.
P-000314,BR-00002,Ropa,Moda Hombre,Any Moda Hombre,Vaughn Group,litro,110.07,PR-00011,Promociones Cobos & Asociados S.C.P
P-000315,BR-00002,Ropa,Moda Hombre,Camera Moda Hombre,Glenn Group,paquete,117.07,PR-00011,Promociones Cobos & Asociados S.C.P
P-000316,BR-00002,Ropa,Moda Hombre,Wait Moda Hombre,"Calhoun, Hamilton and Myers",litro,77.88,PR-00011,Promociones Cobos & Asociados S.C.P
P-000317,BR-00002,Ropa,Moda Hombre,Rich Moda Hombre,Fisher PLC,unidad,110.51,PR-00011,Promociones Cobos & Asociados S.C.P
P-000318,BR-00002,Ropa,Moda Mujer,Remember Moda Mujer,Garner-Ross,kg,42.42,PR-00012,Minería Arellano S.L.
P-000319,BR-00002,Ropa,Moda Mujer,Occur Moda Mujer,"Hernandez, Scott and Cruz",litro,122.21,PR-00012,Minería Arellano S.L.
P-000320,BR-00002,Ropa,Moda Mujer,Unit Moda Mujer,Hernandez-Hendrix,caja,33.21,PR-00012,Minería Arellano S.L.
P-000321,BR-00002,Ropa,Moda Mujer,Ok Moda Mujer,"Ferguson, Davis and Young",litro,73.37,PR-00012,Minería Arellano S.L.
P-000322,BR-00002,Ropa,Moda Mujer,Second Moda Mujer,Hubbard-Watson,unidad,96.87,PR-00012,Minería Arellano S.L.
P-000323,BR-00002,Ropa,Moda Mujer,Person Moda Mujer,Wilkins-Guzman,litro,118.59,PR-00012,Minería Arellano S.L.
P-000324,BR-00002,Ropa,Infantil,President Infantil,Miles PLC,paquete,111.0,PR-01332,Suministros Villegas S.L.N.E
P-000325,BR-00002,Ropa,Infantil,Morning Infantil,"Brown, Hammond and Johnson",kg,66.22,PR-01029,Delfina Andrade Blazquez S.L.N.E
P-000326,BR-00002,Ropa,Infantil,Operation Infantil,Adams and Sons,caja,24.14,PR-00013,Consultoría Cuesta y asociados S.L.
P-000327,BR-00002,Ropa,Infantil,Participant Infantil,Fletcher LLC,kg,29.45,PR-01332,Suministros Villegas S.L.N.E
P-000328,BR-00002,Ropa,Infantil,Quite Infantil,Black PLC,kg,88.78,PR-01029,Delfina Andrade Blazquez S.L.N.E
P-000329,BR-00002,Ropa,Infantil,Move Infantil,Hudson LLC,unidad,125.9,PR-01029,Delfina Andrade Blazquez S.L.N.E
P-000330,BR-00002,Ropa,Deportivo,Kid Deportivo,Ramirez PLC,paquete,12.45,PR-00014,Tecnologías Paniagua S.Com.
P-000331,BR-00002,Ropa,Deportivo,Open Deportivo,Hoffman-Riley,kg,75.25,PR-00014,Tecnologías Paniagua S.Com.
P-000332,BR-00002,Ropa,Deportivo,Enjoy Deportivo,"Cohen, Coleman and Adams",unidad,130.51,PR-00014,Tecnologías Paniagua S.Com.
P-000333,BR-00002,Ropa,Deportivo,Activity Deportivo,Carter Group,paquete,148.66,PR-00014,Tecnologías Paniagua S.Com.
P-000334,BR-00002,Ropa,Deportivo,Five Deportivo,"Mason, Sullivan and Roth",paquete,7.88,PR-00014,Tecnologías Paniagua S.Com.
P-000335,BR-00002,Ropa,Deportivo,Option Deportivo,Morgan PLC,kg,47.57,PR-00014,Tecnologías Paniagua S.Com.
P-000336,BR-00002,Ropa,Deportivo,Section Deportivo,"Stevens, Singh and Henry",kg,141.28,PR-00014,Tecnologías Paniagua S.Com.
P-000337,BR-00002,Ropa,Accesorios,Fly Accesorios,"Ramos, Lee and Stafford",paquete,107.76,PR-00897,Manufacturas Novoa y asociados S.Coop.
P-000338,BR-00002,Ropa,Accesorios,Family Accesorios,Huffman-Baker,unidad,111.91,PR-00015,Tejera y asociados S.Com.
P-000339,BR-00002,Ropa,Accesorios,Young Accesorios,"Soto, Wolf and Sanchez",unidad,4.25,PR-00897,Manufacturas Novoa y asociados S.Coop.
P-000340,BR-00002,Ropa,Accesorios,Politics Accesorios,Tran-Rivera,paquete,103.09,PR-00015,Tejera y asociados S.Com.
P-000341,BR-00002,Ropa,Accesorios,Old Accesorios,"Cunningham, Frederick and Johnson",litro,36.2,PR-00897,Manufacturas Novoa y asociados S.Coop.
P-000342,BR-00002,Hogar y Decoración,Muebles,Arrive Muebles,"Brooks, Lopez and Sanchez",paquete,22.01,PR-01168,Transportes Española S.L.
P-000343,BR-00002,Hogar y Decoración,Muebles,Address Muebles,"Watson, Thomas and Norton",litro,101.76,PR-01168,Transportes Española S.L.
P-000344,BR-00002,Hogar y Decoración,Muebles,Western Muebles,Singleton-Rodriguez,caja,92.22,PR-00038,Suministros QMM S.Coop.
P-000345,BR-00002,Hogar y Decoración,Muebles,Defense Muebles,"Mckee, Valdez and Cox",caja,40.88,PR-00038,Suministros QMM S.Coop.
P-000346,BR-00002,Hogar y Decoración,Muebles,Generation Muebles,Walker Ltd,litro,125.41,PR-00038,Suministros QMM S.Coop.
