fidelizacion_id,client_id,nivel,puntos_acumulados,beneficios,fecha_ultima_actividad
FD-00360,CL-00360,Bronce,3093,5% descuento en snacks,2025-07-23
FD-00361,CL-00361,Plata,3329,10% en bebidas y envíos gratis,2025-08-03
FD-00362,CL-00362,Bronce,2334,5% descuento en snacks,2025-08-15
FD-00363,CL-00363,Bronce,887,5% descuento en snacks,2025-05-25
FD-00364,CL-00364,Platino,1491,20% en todo + regalos exclusivos,2025-07-30
FD-00365,CL-00365,Bronce,1843,5% descuento en snacks,2025-08-13
FD-00366,CL-00366,Plata,995,10% en bebidas y envíos gratis,2025-08-12
FD-00367,CL-00367,Plata,438,10% en bebidas y envíos gratis,2025-05-26
FD-00368,CL-00368,Plata,4855,10% en bebidas y envíos gratis,2025-07-10
FD-00369,CL-00369,Bronce,3729,5% descuento en snacks,2025-07-19
FD-00370,CL-00370,Bronce,1773,5% descuento en snacks,2025-05-24
FD-00371,CL-00371,Bronce,2935,5% descuento en snacks,2025-06-06
FD-00372,CL-00372,Bronce,3854,5% descuento en snacks,2025-06-16
FD-00373,CL-00373,Bronce,196,5% descuento en snacks,2025-08-14
FD-00374,CL-00374,Bronce,274,5% descuento en snacks,2025-05-24
FD-00375,CL-00375,Platino,1465,20% en todo + regalos exclusivos,2025-06-19
FD-00376,CL-00376,Oro,4917,15% en todo + acceso anticipado,2025-08-08
FD-00377,CL-00377,Bronce,1815,5% descuento en snacks,2025-07-28
FD-00378,CL-00378,Oro,3925,15% en todo + acceso anticipado,2025-06-03
FD-00379,CL-00379,Bronce,4409,5% descuento en snacks,2025-07-25
FD-00380,CL-00380,Bronce,3659,5% descuento en snacks,2025-07-15
FD-00381,CL-00381,Platino,3222,20% en todo + regalos exclusivos,2025-07-21
FD-00382,CL-00382,Bronce,252,5% descuento en snacks,2025-07-16
FD-00383,CL-00383,Oro,4703,15% en todo + acceso anticipado,2025-05-27
FD-00384,CL-00384,Bronce,328,5% descuento en snacks,2025-06-10
FD-00385,CL-00385,Plata,793,10% en bebidas y envíos gratis,2025-08-19
FD-00386,CL-00386,Oro,4876,15% en todo + acceso anticipado,2025-08-08
FD-00387,CL-00387,Plata,3618,10% en bebidas y envíos gratis,2025-06-02
FD-00388,CL-00388,Bronce,1481,5% descuento en snacks,2025-06-28
FD-00389,CL-00389,Plata,1543,10% en bebidas y envíos gratis,2025-06-14
FD-00390,CL-00390,Bronce,1988,5% descuento en snacks,2025-07-07
FD-00391,CL-00391,Bronce,1543,5% descuento en snacks,2025-07-19
FD-00392,CL-00392,Oro,4775,15% en todo + acceso anticipado,2025-08-20
FD-00393,CL-00393,Bronce,3499,5% descuento en snacks,2025-05-30
FD-00394,CL-00394,Bronce,3367,5% descuento en snacks,2025-08-10
FD-00395,CL-00395,Oro,324,15% en todo + acceso anticipado,2025-05-30
FD-00396,CL-00396,Bronce,2219,5% descuento en snacks,2025-06-05
FD-00397,CL-00397,Platino,978,20% en todo + regalos exclusivos,2025-07-20
FD-00398,CL-00398,Plata,3457,10% en bebidas y envíos gratis,2025-06-15
FD-00399,CL-00399,Platino,1636,20% en todo + regalos exclusivos,2025-07-18
FD-00400,CL-00400,Bronce,4163,5% descuento en snacks,2025-07-18
FD-00401,CL-00401,Plata,1599,10% en bebidas y envíos gratis,2025-06-11
FD-00402,CL-00402,Oro,3138,15% en todo + acceso anticipado,2025-08-14
FD-00403,CL-00403,Plata,593,10% en bebidas y envíos gratis,2025-08-23
FD-00404,CL-00404,Plata,4390,10% en bebidas y envíos gratis,2025-06-28
FD-00405,CL-00405,Bronce,1857,5% descuento en snacks,2025-06-28
FD-00406,CL-00406,Bronce,3020,5% descuento en snacks,2025-08-11
FD-00407,CL-00407,Bronce,2285,5% descuento en snacks,2025-07-10
FD-00408,CL-00408,Bronce,1385,5% descuento en snacks,2025-06-14
FD-00409,CL-00409,Bronce,884,5% descuento en snacks,2025-06-26
FD-00410,CL-00410,Bronce,2680,5% descuento en snacks,2025-06-02
FD-00411,CL-00411,Bronce,1753,5% descuento en snacks,2025-06-30
FD-00412,CL-00412,Plata,4089,10% en bebidas y envíos gratis,2025-07-08
FD-00413,CL-00413,Bronce,4414,5% descuento en snacks,2025-07-21
FD-00414,CL-00414,Bronce,4390,5% descuento en snacks,2025-06-18
FD-00415,CL-00415,Oro,2026,15% en todo + acceso anticipado,2025-07-19
FD-00416,CL-00416,Bronce,4854,5% descuento en snacks,2025-07-20
FD-00417,CL-00417,Bronce,1489,5% descuento en snacks,2025-06-08
FD-00418,CL-00418,Bronce,1884,5% descuento en snacks,2025-08-19
FD-00419,CL-00419,Bronce,2947,5% descuento en snacks,2025-07-16
FD-00420,CL-00420,Plata,1141,10% en bebidas y envíos gratis,2025-06-09
FD-00421,CL-00421,Bronce,4680,5% descuento en snacks,2025-06-13
FD-00422,CL-00422,Bronce,1351,5% descuento en snacks,2025-06-17
FD-00423,CL-00423,Bronce,2252,5% descuento en snacks,2025-08-07
FD-00424,CL-00424,Plata,3945,10% en bebidas y envíos gratis,2025-06-24
FD-00425,CL-00425,Bronce,1989,5% descuento en snacks,2025-06-21
FD-00426,CL-00426,Bronce,3345,5% descuento en snacks,2025-08-04
FD-00427,CL-00427,Oro,2807,15% en todo + acceso anticipado,2025-07-26
FD-00428,CL-00428,Plata,3615,10% en bebidas y envíos gratis,2025-06-16
FD-00429,CL-00429,Oro,879,15% en todo + acceso anticipado,2025-06-12
FD-00430,CL-00430,Bronce,381,5% descuento en snacks,2025-06-24
FD-00431,CL-00431,Bronce,2396,5% descuento en snacks,2025-05-29
FD-00432,CL-00432,Plata,917,10% en bebidas y envíos gratis,2025-06-01
FD-00433,CL-00433,Plata,1801,10% en bebidas y envíos gratis,2025-07-07
FD-00434,CL-00434,Bronce,433,5% descuento en snacks,2025-08-17
FD-00435,CL-00435,Bronce,4923,5% descuento en snacks,2025-06-20
FD-00436,CL-00436,Bronce,4688,5% descuento en snacks,2025-08-03
FD-00437,CL-00437,Bronce,3648,5% descuento en snacks,2025-07-09
FD-00438,CL-00438,Bronce,2859,5% descuento en snacks,2025-06-08
FD-00439,CL-00439,Plata,3720,10% en bebidas y envíos gratis,2025-07-29
FD-00440,CL-00440,Bronce,4949,5% descuento en snacks,2025-07-13
FD-00441,CL-00441,Bronce,1589,5% descuento en snacks,2025-07-07
FD-00442,CL-00442,Plata,4479,10% en bebidas y envíos gratis,2025-07-18
FD-00443,CL-00443,Bronce,3878,5% descuento en snacks,2025-07-16
FD-00444,CL-00444,Oro,438,15% en todo + acceso anticipado,2025-06-04
FD-00445,CL-00445,Bronce,1829,5% descuento en snacks,2025-07-30
FD-00446,CL-00446,Plata,1895,10% en bebidas y envíos gratis,2025-07-06
FD-00447,CL-00447,Bronce,3347,5% descuento en snacks,2025-07-27
FD-00448,CL-00448,Plata,2333,10% en bebidas y envíos gratis,2025-07-12
FD-00449,CL-00449,Plata,3474,10% en bebidas y envíos gratis,2025-07-05
FD-00450,CL-00450,Plata,2911,10% en bebidas y envíos gratis,2025-06-26
FD-00451,CL-00451,Bronce,2547,5% descuento en snacks,2025-07-07
FD-00452,CL-00452,Bronce,1041,5% descuento en snacks,2025-07-04
FD-00453,CL-00453,Plata,4076,10% en bebidas y envíos gratis,2025-07-05
FD-00454,CL-00454,Bronce,2324,5% descuento en snacks,2025-08-12
FD-00455,CL-00455,Plata,224,10% en bebidas y envíos gratis,2025-08-23
FD-00456,CL-00456,Oro,2317,15% en todo + acceso anticipado,2025-07-03
FD-00457,CL-00457,Plata,1173,10% en bebidas y envíos gratis,2025-08-06
FD-00458,CL-00458,Bronce,4139,5% descuento en snacks,2025-07-18
FD-00459,CL-00459,Plata,3108,10% en bebidas y envíos gratis,2025-05-28
FD-00460,CL-00460,Bronce,758,5% descuento en snacks,2025-06-26
FD-00461,CL-00461,Plata,1111,10% en bebidas y envíos gratis,2025-08-18
FD-00462,CL-00462,Plata,1793,10% en bebidas y envíos gratis,2025-08-15
FD-00463,CL-00463,Bronce,2626,5% descuento en snacks,2025-05-25
FD-00464,CL-00464,Bronce,3299,5% descuento en snacks,2025-05-24
FD-00465,CL-00465,Plata,821,10% en bebidas y envíos gratis,2025-08-19
FD-00466,CL-00466,Platino,3875,20% en todo + regalos exclusivos,2025-07-30
FD-00467,CL-00467,Plata,2196,10% en bebidas y envíos gratis,2025-07-06
FD-00468,CL-00468,Oro,3191,15% en todo + acceso anticipado,2025-06-17
FD-00469,CL-00469,Plata,1613,10% en bebidas y envíos gratis,2025-06-06
FD-00470,CL-00470,Bronce,2878,5% descuento en snacks,2025-07-25
FD-00471,CL-00471,Bronce,1694,5% descuento en snacks,2025-06-07
FD-00472,CL-00472,Bronce,915,5% descuento en snacks,2025-07-19
FD-00473,CL-00473,Bronce,1383,5% descuento en snacks,2025-08-04
FD-00474,CL-00474,Bronce,830,5% descuento en snacks,2025-06-11
FD-00475,CL-00475,Plata,4397,10% en bebidas y envíos gratis,2025-06-16
FD-00476,CL-00476,Plata,3596,10% en bebidas y envíos gratis,2025-07-22
FD-00477,CL-00477,Bronce,2830,5% descuento en snacks,2025-08-01
FD-00478,CL-00478,Plata,3908,10% en bebidas y envíos gratis,2025-08-17
FD-00479,CL-00479,Bronce,2181,5% descuento en snacks,2025-08-10
FD-00480,CL-00480,Plata,4323,10% en bebidas y envíos gratis,2025-07-03
FD-00481,CL-00481,Plata,319,10% en bebidas y envíos gratis,2025-08-14
FD-00482,CL-00482,Bronce,1151,5% descuento en snacks,2025-08-18
FD-00483,CL-00483,Bronce,1662,5% descuento en snacks,2025-07-19
FD-00484,CL-00484,Plata,3995,10% en bebidas y envíos gratis,2025-07-19
FD-00485,CL-00485,Plata,146,10% en bebidas y envíos gratis,2025-08-21
FD-00486,CL-00486,Plata,4292,10% en bebidas y envíos gratis,2025-08-01
FD-00487,CL-00487,Oro,3020,15% en todo + acceso anticipado,2025-08-10
FD-00488,CL-00488,Bronce,3046,5% descuento en snacks,2025-08-07
FD-00489,CL-00489,Plata,1511,10% en bebidas y envíos gratis,2025-07-16
FD-00490,CL-00490,Plata,2496,10% en bebidas y envíos gratis,2025-06-10
FD-00491,CL-00491,Bronce,1004,5% descuento en snacks,2025-06-03
FD-00492,CL-00492,Oro,3049,15% en todo + acceso anticipado,2025-06-25
FD-00493,CL-00493,Oro,4225,15% en todo + acceso anticipado,2025-06-14
FD-00494,CL-00494,Platino,3584,20% en todo + regalos exclusivos,2025-08-17
FD-00495,CL-00495,Platino,2800,20% en todo + regalos exclusivos,2025-07-19
FD-00496,CL-00496,Oro,4819,15% en todo + acceso anticipado,2025-07-12
FD-00497,CL-00497,Bronce,2922,5% descuento en snacks,2025-05-24
FD-00498,CL-00498,Bronce,617,5% descuento en snacks,2025-06-20
FD-00499,CL-00499,Bronce,4411,5% descuento en snacks,2025-06-03
FD-00500,CL-00500,Plata,534,10% en bebidas y envíos gratis,2025-08-20
FD-00501,CL-00501,Bronce,3825,5% descuento en snacks,2025-07-10
FD-00502,CL-00502,Bronce,3281,5% descuento en snacks,2025-07-13
FD-00503,CL-00503,Bronce,2354,5% descuento en snacks,2025-06-11
FD-00504,CL-00504,Oro,3220,15% en todo + acceso anticipado,2025-06-17
FD-00505,CL-00505,Platino,2629,20% en todo + regalos exclusivos,2025-07-25
FD-00506,CL-00506,Platino,4721,20% en todo + regalos exclusivos,2025-07-12
FD-00507,CL-00507,Plata,4050,10% en bebidas y envíos gratis,2025-05-24
FD-00508,CL-00508,Platino,1039,20% en todo + regalos exclusivos,2025-08-04
FD-00509,CL-00509,Bronce,280,5% descuento en snacks,2025-06-12
FD-00510,CL-00510,Bronce,4814,5% descuento en snacks,2025-07-28
FD-00511,CL-00511,Plata,1470,10% en bebidas y envíos gratis,2025-06-08
FD-00512,CL-00512,Bronce,2017,5% descuento en snacks,2025-08-04
FD-00513,CL-00513,Platino,220,20% en todo + regalos exclusivos,2025-07-06
FD-00514,CL-00514,Bronce,230,5% descuento en snacks,2025-08-21
FD-00515,CL-00515,Plata,3192,10% en bebidas y envíos gratis,2025-08-19
FD-00516,CL-00516,Bronce,1265,5% descuento en snacks,2025-06-12
FD-00517,CL-00517,Plata,4081,10% en bebidas y envíos gratis,2025-07-25
FD-00518,CL-00518,Oro,1220,15% en todo + acceso anticipado,2025-07-08
FD-00519,CL-00519,Plata,3084,10% en bebidas y envíos gratis,2025-07-27
FD-00520,CL-00520,Bronce,2391,5% descuento en snacks,2025-07-20
FD-00521,CL-00521,Bronce,2296,5% descuento en snacks,2025-08-22
FD-00522,CL-00522,Bronce,2701,5% descuento en snacks,2025-07-23
FD-00523,CL-00523,Plata,1401,10% en bebidas y envíos gratis,2025-08-02
FD-00524,CL-00524,Plata,1917,10% en bebidas y envíos gratis,2025-07-27
FD-00525,CL-00525,Bronce,617,5% descuento en snacks,2025-06-11
FD-00526,CL-00526,Bronce,1452,5% descuento en snacks,2025-06-03
FD-00527,CL-00527,Bronce,2788,5% descuento en snacks,2025-08-23
FD-00528,CL-00528,Oro,1285,15% en todo + acceso anticipado,2025-06-28
FD-00529,CL-00529,Oro,4456,15% en todo + acceso anticipado,2025-08-17
FD-00530,CL-00530,Plata,3421,10% en bebidas y envíos gratis,2025-08-01
FD-00531,CL-00531,Plata,1278,10% en bebidas y envíos gratis,2025-07-29
FD-00532,CL-00532,Oro,1513,15% en todo + acceso anticipado,2025-06-27
FD-00533,CL-00533,Bronce,2210,5% descuento en snacks,2025-06-13
FD-00534,CL-00534,Bronce,3052,5% descuento en snacks,2025-08-07
FD-00535,CL-00535,Oro,4187,15% en todo + acceso anticipado,2025-06-10
FD-00536,CL-00536,Bronce,4598,5% descuento en snacks,2025-07-19
FD-00537,CL-00537,Plata,269,10% en bebidas y envíos gratis,2025-07-22
FD-00538,CL-00538,Bronce,1256,5% descuento en snacks,2025-07-21
FD-00539,CL-00539,Oro,4376,15% en todo + acceso anticipado,2025-07-22
FD-00540,CL-00540,Oro,807,15% en todo + acceso anticipado,2025-06-11
FD-00541,CL-00541,Bronce,236,5% descuento en snacks,2025-08-07
FD-00542,CL-00542,Bronce,4314,5% descuento en snacks,2025-06-08
FD-00543,CL-00543,Bronce,898,5% descuento en snacks,2025-06-16
FD-00544,CL-00544,Oro,4446,15% en todo + acceso anticipado,2025-08-11
FD-00545,CL-00545,Bronce,2945,5% descuento en snacks,2025-08-18
FD-00546,CL-00546,Bronce,1087,5% descuento en snacks,2025-07-03
FD-00547,CL-00547,Bronce,4218,5% descuento en snacks,2025-05-26
FD-00548,CL-00548,Bronce,2614,5% descuento en snacks,2025-06-19
FD-00549,CL-00549,Oro,1284,15% en todo + acceso anticipado,2025-06-30
FD-00550,CL-00550,Plata,1314,10% en bebidas y envíos gratis,2025-06-26
FD-00551,CL-00551,Bronce,562,5% descuento en snacks,2025-08-11
FD-00552,CL-00552,Bronce,3013,5% descuento en snacks,2025-06-09
FD-00553,CL-00553,Bronce,3686,5% descuento en snacks,2025-07-21
FD-00554,CL-00554,Plata,3457,10% en bebidas y envíos gratis,2025-05-24
FD-00555,CL-00555,Bronce,2434,5% descuento en snacks,2025-08-13
FD-00556,CL-00556,Bronce,1245,5% descuento en snacks,2025-07-21
FD-00557,CL-00557,Plata,2193,10% en bebidas y envíos gratis,2025-06-12
FD-00558,CL-00558,Plata,4402,10% en bebidas y envíos gratis,2025-06-08
FD-00559,CL-00559,Bronce,4630,5% descuento en snacks,2025-06-04
FD-00560,CL-00560,Bronce,1321,5% descuento en snacks,2025-07-31
FD-00561,CL-00561,Bronce,2441,5% descuento en snacks,2025-06-16
FD-00562,CL-00562,Plata,2306,10% en bebidas y envíos gratis,2025-08-04
FD-00563,CL-00563,Platino,4082,20% en todo + regalos exclusivos,2025-05-26
FD-00564,CL-00564,Platino,4597,20% en todo + regalos exclusivos,2025-07-06
FD-00565,CL-00565,Bronce,4817,5% descuento en snacks,2025-08-04
FD-00566,CL-00566,Platino,508,20% en todo + regalos exclusivos,2025-07-11
FD-00567,CL-00567,Plata,2761,10% en bebidas y envíos gratis,2025-07-05
FD-00568,CL-00568,Bronce,1851,5% descuento en snacks,2025-08-15
FD-00569,CL-00569,Plata,4336,10% en bebidas y envíos gratis,2025-08-05
FD-00570,CL-00570,Oro,1350,15% en todo + acceso anticipado,2025-07-25
FD-00571,CL-00571,Bronce,740,5% descuento en snacks,2025-08-14
FD-00572,CL-00572,Bronce,3406,5% descuento en snacks,2025-06-23
FD-00573,CL-00573,Platino,1840,20% en todo + regalos exclusivos,2025-06-02
FD-00574,CL-00574,Bronce,3652,5% descuento en snacks,2025-05-26
FD-00575,CL-00575,Bronce,4950,5% descuento en snacks,2025-06-01
FD-00576,CL-00576,Plata,2991,10% en bebidas y envíos gratis,2025-06-29
FD-00577,CL-00577,Bronce,584,5% descuento en snacks,2025-07-30
FD-00578,CL-00578,Oro,1018,15% en todo + acceso anticipado,2025-07-01
FD-00579,CL-00579,Bronce,2453,5% descuento en snacks,2025-08-11
FD-00580,CL-00580,Oro,439,15% en todo + acceso anticipado,2025-06-17
FD-00581,CL-00581,Plata,1606,10% en bebidas y envíos gratis,2025-06-05
FD-00582,CL-00582,Bronce,1516,5% descuento en snacks,2025-06-27
FD-00583,CL-00583,Bronce,2378,5% descuento en snacks,2025-08-07
FD-00584,CL-00584,Bronce,4826,5% descuento en snacks,2025-07-20
FD-00585,CL-00585,Bronce,942,5% descuento en snacks,2025-08-16
FD-00586,CL-00586,Bronce,4642,5% descuento en snacks,2025-08-02
FD-00587,CL-00587,Oro,533,15% en todo + acceso anticipado,2025-06-02
FD-00588,CL-00588,Bronce,1989,5% descuento en snacks,2025-06-21
FD-00589,CL-00589,Bronce,1991,5% descuento en snacks,2025-08-09
FD-00590,CL-00590,Bronce,2840,5% descuento en snacks,2025-06-17
FD-00591,CL-00591,Oro,346,15% en todo + acceso anticipado,2025-08-16
FD-00592,CL-00592,Bronce,1097,5% descuento en snacks,2025-06-11
FD-00593,CL-00593,Plata,489,10% en bebidas y envíos gratis,2025-07-10
FD-00594,CL-00594,Bronce,231,5% descuento en snacks,2025-07-11
FD-00595,CL-00595,Bronce,545,5% descuento en snacks,2025-07-19
FD-00596,CL-00596,Bronce,4202,5% descuento en snacks,2025-05-31
FD-00597,CL-00597,Plata,579,10% en bebidas y envíos gratis,2025-07-24
FD-00598,CL-00598,Oro,1260,15% en todo + acceso anticipado,2025-08-06
FD-00599,CL-00599,Bronce,1711,5% descuento en snacks,2025-07-16
FD-00600,CL-00600,Bronce,2766,5% descuento en snacks,2025-07-26
FD-00601,CL-00601,Platino,2693,20% en todo + regalos exclusivos,2025-05-31
FD-00602,CL-00602,Plata,3862,10% en bebidas y envíos gratis,2025-07-29
FD-00603,CL-00603,Bronce,3716,5% descuento en snacks,2025-08-08
FD-00604,CL-00604,Bronce,4304,5% descuento en snacks,2025-08-18
FD-00605,CL-00605,Plata,552,10% en bebidas y envíos gratis,2025-07-20
FD-00606,CL-00606,Bronce,749,5% descuento en snacks,2025-07-31
FD-00607,CL-00607,Plata,1880,10% en bebidas y envíos gratis,2025-08-03
FD-00608,CL-00608,Plata,4176,10% en bebidas y envíos gratis,2025-07-28
FD-00609,CL-00609,Bronce,3135,5% descuento en snacks,2025-07-04
FD-00610,CL-00610,Bronce,1645,5% descuento en snacks,2025-06-02
FD-00611,CL-00611,Plata,2713,10% en bebidas y envíos gratis,2025-08-16
FD-00612,CL-00612,Platino,3864,20% en todo + regalos exclusivos,2025-06-12
FD-00613,CL-00613,Bronce,3182,5% descuento en snacks,2025-06-14
FD-00614,CL-00614,Bronce,509,5% descuento en snacks,2025-05-29
FD-00615,CL-00615,Platino,2717,20% en todo + regalos exclusivos,2025-08-21
FD-00616,CL-00616,Bronce,4043,5% descuento en snacks,2025-07-20
FD-00617,CL-00617,Bronce,2291,5% descuento en snacks,2025-08-04
FD-00618,CL-00618,Bronce,1481,5% descuento en snacks,2025-08-05
FD-00619,CL-00619,Bronce,3694,5% descuento en snacks,2025-07-04
FD-00620,CL-00620,Bronce,2322,5% descuento en snacks,2025-08-11
FD-00621,CL-00621,Bronce,3653,5% descuento en snacks,2025-07-11
FD-00622,CL-00622,Plata,4482,10% en bebidas y envíos gratis,2025-06-16
FD-00623,CL-00623,Plata,1678,10% en bebidas y envíos gratis,2025-06-20
FD-00624,CL-00624,Plata,3540,10% en bebidas y envíos gratis,2025-08-01
FD-00625,CL-00625,Oro,1829,15% en todo + acceso anticipado,2025-06-09
FD-00626,CL-00626,Plata,2144,10% en bebidas y envíos gratis,2025-07-23
FD-00627,CL-00627,Oro,2938,15% en todo + acceso anticipado,2025-07-10
FD-00628,CL-00628,Bronce,825,5% descuento en snacks,2025-07-15
FD-00629,CL-00629,Plata,3234,10% en bebidas y envíos gratis,2025-07-29
FD-00630,CL-00630,Plata,2667,10% en bebidas y envíos gratis,2025-07-08
FD-00631,CL-00631,Oro,2862,15% en todo + acceso anticipado,2025-08-11
FD-00632,CL-00632,Platino,2168,20% en todo + regalos exclusivos,2025-06-16
FD-00633,CL-00633,Plata,436,10% en bebidas y envíos gratis,2025-08-09
FD-00634,CL-00634,Oro,2183,15% en todo + acceso anticipado,2025-05-31
FD-00635,CL-00635,Plata,1320,10% en bebidas y envíos gratis,2025-07-08
FD-00636,CL-00636,Plata,4895,10% en bebidas y envíos gratis,2025-06-28
FD-00637,CL-00637,Oro,2809,15% en todo + acceso anticipado,2025-06-08
FD-00638,CL-00638,Bronce,620,5% descuento en snacks,2025-06-01
FD-00639,CL-00639,Bronce,1135,5% descuento en snacks,2025-08-07
FD-00640,CL-00640,Bronce,2114,5% descuento en snacks,2025-06-07
FD-00641,CL-00641,Plata,4770,10% en bebidas y envíos gratis,2025-06-22
FD-00642,CL-00642,Plata,382,10% en bebidas y envíos gratis,2025-08-17
FD-00643,CL-00643,Plata,2669,10% en bebidas y envíos gratis,2025-06-15
FD-00644,CL-00644,Bronce,4053,5% descuento en snacks,2025-08-03
FD-00645,CL-00645,Bronce,4450,5% descuento en snacks,2025-08-03
FD-00646,CL-00646,Bronce,4719,5% descuento en snacks,2025-07-03
FD-00647,CL-00647,Plata,700,10% en bebidas y envíos gratis,2025-07-21
FD-00648,CL-00648,Plata,2391,10% en bebidas y envíos gratis,2025-06-14
FD-00649,CL-00649,Bronce,1839,5% descuento en snacks,2025-07-23
FD-00650,CL-00650,Plata,417,10% en bebidas y envíos gratis,2025-06-03
FD-00651,CL-00651,Bronce,3301,5% descuento en snacks,2025-06-07
FD-00652,CL-00652,Bronce,2923,5% descuento en snacks,2025-06-22
FD-00653,CL-00653,Plata,927,10% en bebidas y envíos gratis,2025-08-07
FD-00654,CL-00654,Plata,2762,10% en bebidas y envíos gratis,2025-06-18
FD-00655,CL-00655,Bronce,3729,5% descuento en snacks,2025-06-24
FD-00656,CL-00656,Plata,3568,10% en bebidas y envíos gratis,2025-07-04
FD-00657,CL-00657,Bronce,3386,5% descuento en snacks,2025-07-23
FD-00658,CL-00658,Platino,583,20% en todo + regalos exclusivos,2025-06-14
FD-00659,CL-00659,Plata,148,10% en bebidas y envíos gratis,2025-08-17
FD-00660,CL-00660,Bronce,3945,5% descuento en snacks,2025-06-07
FD-00661,CL-00661,Bronce,842,5% descuento en snacks,2025-07-21
FD-00662,CL-00662,Bronce,896,5% descuento en snacks,2025-08-05
FD-00663,CL-00663,Bronce,1051,5% descuento en snacks,2025-08-23
FD-00664,CL-00664,Plata,1875,10% en bebidas y envíos gratis,2025-05-25
