purchase_id,product_id,cantidad,precio_unitario,subtotal
C-000247,P-014008,2,37.73,75.46
C-000248,P-043317,4,70.9,283.6
C-000248,P-029851,5,50.57,252.85
C-000248,P-034394,4,11.98,47.92
C-000248,P-034974,2,39.73,79.46
C-000248,P-036598,2,125.1,250.2
C-000249,P-020301,1,7.07,7.07
C-000249,P-012865,4,117.23,468.92
C-000249,P-042630,5,57.53,287.65
C-000249,P-000993,4,15.04,60.16
C-000250,P-018128,2,110.14,220.28
C-000251,P-013387,4,28.35,113.4
C-000251,P-042309,1,115.94,115.94
C-000251,P-050871,5,98.69,493.45
C-000251,P-050715,1,97.6,97.6
C-000252,P-013281,2,77.27,154.54
C-000252,P-025573,2,14.74,29.48
C-000252,P-044486,3,44.55,133.65
C-000252,P-046354,4,9.21,36.84
C-000253,P-031367,5,107.41,537.05
C-000253,P-003201,1,51.65,51.65
C-000253,P-010079,3,54.94,164.82
C-000253,P-033708,3,6.82,20.46
C-000253,P-002449,2,90.47,180.94
C-000254,P-005562,1,85.09,85.09
C-000254,P-007752,2,79.38,158.76
C-000254,P-053298,1,138.21,138.21
C-000255,P-039834,5,120.41,602.05
C-000255,P-047237,4,67.29,269.16
C-000255,P-027059,5,129.52,647.6
C-000255,P-017107,4,89.2,356.8
C-000256,P-036848,4,70.5,282.0
C-000257,P-051394,3,54.4,163.2
C-000258,P-005312,1,91.43,91.43
C-000258,P-005084,2,119.83,239.66
C-000258,P-003522,5,122.72,613.6
C-000258,P-016478,1,104.64,104.64
C-000259,P-002286,2,30.72,61.44
C-000260,P-016998,3,16.35,49.05
C-000260,P-016441,4,37.11,148.44
C-000260,P-011854,5,50.18,250.9
C-000260,P-023048,2,8.46,16.92
C-000261,P-020058,4,103.53,414.12
C-000261,P-018389,5,36.19,180.95
C-000262,P-010464,3,73.68,221.04
C-000263,P-003330,3,137.7,413.1
C-000263,P-030736,1,59.9,59.9
C-000263,P-025545,2,15.91,31.82
C-000263,P-010300,2,13.43,26.86
C-000264,P-032282,2,59.17,118.34
C-000264,P-041324,4,90.43,361.72
C-000264,P-033721,3,12.49,37.47
C-000264,P-039022,1,107.74,107.74
C-000264,P-016425,2,4.28,8.56
C-000265,P-014598,5,44.44,222.2
C-000265,P-028183,1,41.74,41.74
C-000265,P-039525,5,52.62,263.1
C-000265,P-007958,2,48.28,96.56
C-000266,P-016321,3,57.92,173.76
C-000267,P-037850,5,38.23,191.15
C-000268,P-046241,4,32.74,130.96
C-000268,P-051539,2,44.72,89.44
C-000268,P-000115,1,15.36,15.36
C-000268,P-052566,5,83.24,416.2
C-000268,P-005866,3,91.07,273.21
C-000269,P-002797,3,82.79,248.37
C-000269,P-011294,5,124.88,624.4
C-000269,P-005617,5,24.3,121.5
C-000269,P-008053,3,42.99,128.97
C-000269,P-051929,1,137.53,137.53
C-000270,P-048257,4,67.71,270.84
C-000270,P-052469,2,22.16,44.32
C-000270,P-040935,1,56.13,56.13
C-000270,P-040888,4,105.71,422.84
C-000270,P-029173,1,71.71,71.71
C-000271,P-001125,2,140.2,280.4
C-000271,P-033657,2,21.17,42.34
C-000271,P-028418,3,100.98,302.94
C-000271,P-039268,2,108.16,216.32
C-000271,P-005212,5,134.0,670.0
C-000272,P-002651,2,9.92,19.84
C-000272,P-042907,2,90.13,180.26
C-000273,P-014441,3,159.48,478.44
C-000273,P-046652,4,129.66,518.64
C-000274,P-046636,4,88.23,352.92
C-000274,P-042143,3,121.04,363.12
C-000274,P-039179,3,114.16,342.48
C-000274,P-053019,5,104.22,521.1
C-000274,P-014229,1,126.56,126.56
C-000275,P-006584,3,101.53,304.59
C-000276,P-045024,1,89.57,89.57
C-000276,P-020192,2,117.65,235.3
C-000277,P-043132,3,156.92,470.76
C-000277,P-001971,2,125.68,251.36
C-000278,P-028579,4,146.37,585.48
C-000279,P-031666,3,5.22,15.66
C-000279,P-035153,2,100.23,200.46
C-000279,P-041502,4,70.04,280.16
C-000279,P-019109,1,115.12,115.12
C-000279,P-009379,5,113.28,566.4
C-000280,P-027926,4,124.13,496.52
C-000280,P-024474,2,75.45,150.9
C-000280,P-048131,5,79.82,399.1
C-000281,P-005252,4,97.24,388.96
C-000281,P-017876,5,132.62,663.1
C-000281,P-007835,3,38.85,116.55
C-000281,P-013161,1,3.64,3.64
C-000281,P-010315,5,27.92,139.6
C-000282,P-030096,2,99.52,199.04
C-000282,P-002295,3,93.02,279.06
C-000282,P-023812,5,90.8,454.0
C-000283,P-017117,3,91.44,274.32
C-000283,P-019177,1,18.14,18.14
C-000283,P-002757,5,112.95,564.75
C-000283,P-043719,5,116.56,582.8
C-000284,P-014560,3,76.51,229.53
C-000284,P-043212,5,125.89,629.45
C-000284,P-049744,4,91.02,364.08
C-000285,P-018298,1,58.78,58.78
C-000285,P-035328,5,35.01,175.05
C-000286,P-009968,1,117.52,117.52
C-000286,P-004642,1,100.22,100.22
C-000287,P-023685,1,25.96,25.96
C-000288,P-023457,3,18.54,55.62
C-000288,P-037006,2,107.07,214.14
C-000288,P-029021,3,12.3,36.9
C-000288,P-003402,5,80.1,400.5
C-000289,P-052290,3,103.07,309.21
C-000289,P-014225,3,108.39,325.17
C-000290,P-049957,1,43.6,43.6
C-000291,P-042313,3,81.17,243.51
C-000291,P-000667,2,46.67,93.34
C-000291,P-046379,3,39.16,117.48
C-000291,P-025543,2,125.37,250.74
C-000292,P-015237,3,84.19,252.57
C-000292,P-031696,5,6.54,32.7
C-000292,P-029487,1,28.04,28.04
C-000293,P-037694,1,19.04,19.04
C-000293,P-018173,2,57.08,114.16
C-000293,P-029963,5,119.55,597.75
C-000294,P-026493,1,113.63,113.63
C-000295,P-025437,2,34.14,68.28
C-000295,P-030626,1,77.18,77.18
C-000295,P-022072,3,28.05,84.15
C-000295,P-040538,3,108.21,324.63
C-000296,P-017621,5,132.86,664.3
C-000296,P-051696,3,16.82,50.46
C-000296,P-048610,5,101.7,508.5
C-000296,P-031273,3,126.61,379.83
C-000296,P-032242,5,73.87,369.35
C-000297,P-039509,5,25.49,127.45
C-000297,P-041461,5,100.97,504.85
C-000297,P-006303,4,151.76,607.04
C-000297,P-035112,2,65.01,130.02
C-000298,P-007468,3,113.03,339.09
C-000298,P-032165,5,102.87,514.35
C-000298,P-007891,2,93.12,186.24
C-000298,P-046767,1,147.05,147.05
C-000299,P-047872,4,91.74,366.96
C-000299,P-046599,3,126.51,379.53
C-000299,P-038803,1,41.94,41.94
C-000299,P-032283,5,40.12,200.6
C-000299,P-035061,3,99.69,299.07
C-000300,P-037485,1,155.02,155.02
C-000301,P-042469,4,40.64,162.56
C-000301,P-024566,2,78.49,156.98
C-000302,P-031301,1,36.89,36.89
C-000302,P-027578,4,57.61,230.44
C-000302,P-024703,3,132.74,398.22
C-000302,P-046492,4,39.64,158.56
C-000303,P-010128,1,23.62,23.62
C-000303,P-019508,3,12.74,38.22
C-000303,P-008649,5,138.17,690.85
C-000304,P-046752,5,79.26,396.3
C-000304,P-036021,1,141.25,141.25
C-000304,P-007262,2,36.35,72.7
C-000304,P-024873,3,90.85,272.55
C-000304,P-012790,2,124.18,248.36
C-000305,P-023305,2,7.45,14.9
C-000305,P-005956,1,9.97,9.97
C-000306,P-032135,5,73.35,366.75
C-000306,P-044632,2,102.41,204.82
C-000306,P-006059,2,82.4,164.8
C-000306,P-029365,1,58.04,58.04
C-000307,P-008308,5,58.14,290.7
C-000307,P-025606,2,83.19,166.38
C-000307,P-040972,5,26.68,133.4
C-000307,P-011072,5,79.83,399.15
C-000308,P-019029,2,117.4,234.8
C-000308,P-003919,2,101.2,202.4
C-000308,P-004616,4,102.93,411.72
C-000308,P-048166,2,95.56,191.12
C-000309,P-051464,3,123.76,371.28
C-000309,P-053107,5,141.54,707.7
C-000309,P-046623,1,62.93,62.93
C-000310,P-005278,1,121.99,121.99
C-000310,P-053006,1,107.77,107.77
C-000310,P-007532,5,123.28,616.4
C-000310,P-040945,4,91.38,365.52
C-000310,P-051114,1,96.84,96.84
C-000311,P-008423,3,29.6,88.8
C-000311,P-005004,4,4.37,17.48
C-000311,P-002735,1,13.79,13.79
C-000312,P-053854,2,112.16,224.32
C-000312,P-015856,3,54.01,162.03
C-000312,P-050145,3,6.6,19.8
C-000313,P-032187,2,16.14,32.28
C-000314,P-030342,1,130.02,130.02
C-000314,P-037650,3,150.01,450.03
C-000314,P-006499,4,136.26,545.04
C-000314,P-036484,4,41.83,167.32
C-000314,P-041428,5,36.54,182.7
C-000315,P-030469,5,86.19,430.95
C-000315,P-035145,2,28.42,56.84
C-000315,P-010417,1,14.01,14.01
C-000315,P-032665,2,20.77,41.54
C-000316,P-052976,2,123.29,246.58
C-000316,P-025237,3,14.38,43.14
C-000317,P-029078,3,99.75,299.25
C-000317,P-028103,2,21.9,43.8
C-000318,P-040710,5,12.53,62.65
C-000318,P-031308,2,119.45,238.9
C-000318,P-049408,3,163.54,490.62
C-000318,P-015868,3,112.9,338.7
C-000319,P-029948,1,49.3,49.3
C-000319,P-013234,5,153.74,768.7
C-000319,P-041176,5,68.82,344.1
C-000320,P-034290,5,78.95,394.75
C-000320,P-016736,2,69.96,139.92
C-000320,P-031958,2,91.15,182.3
C-000321,P-033368,2,46.76,93.52
C-000321,P-007515,1,29.44,29.44
C-000321,P-035445,2,18.03,36.06
C-000321,P-003928,4,9.71,38.84
C-000322,P-044609,5,149.84,749.2
C-000322,P-006728,1,133.11,133.11
C-000322,P-023798,5,79.83,399.15
C-000322,P-043488,4,65.71,262.84
C-000323,P-017374,4,4.37,17.48
C-000323,P-015883,1,28.23,28.23
C-000323,P-021962,3,91.15,273.45
C-000323,P-006205,5,116.97,584.85
C-000324,P-015447,4,134.17,536.68
C-000324,P-021109,5,55.12,275.6
C-000324,P-020764,3,85.0,255.0
C-000325,P-021503,1,81.87,81.87
C-000325,P-006423,3,114.22,342.66
C-000325,P-041885,5,130.23,651.15
C-000326,P-000394,4,126.56,506.24
C-000327,P-016424,3,114.04,342.12
C-000328,P-000470,3,129.17,387.51
C-000329,P-019757,3,88.94,266.82
C-000329,P-046698,2,139.54,279.08
C-000329,P-040555,1,105.91,105.91
C-000329,P-026472,3,88.7,266.1
C-000330,P-007299,5,90.03,450.15
C-000330,P-038845,1,129.24,129.24
C-000331,P-042678,3,29.35,88.05
C-000331,P-021345,1,119.08,119.08
C-000331,P-042436,1,18.37,18.37
C-000331,P-040439,1,13.1,13.1
C-000331,P-010918,1,102.82,102.82
C-000332,P-028353,4,88.15,352.6
C-000332,P-002531,1,62.29,62.29
C-000332,P-038744,2,18.11,36.22
C-000333,P-052599,2,20.61,41.22
C-000333,P-021640,3,75.37,226.11
C-000333,P-009515,2,108.0,216.0
C-000333,P-038236,3,57.5,172.5
C-000334,P-000508,1,36.07,36.07
C-000334,P-052466,3,130.95,392.85
C-000334,P-036938,4,8.56,34.24
C-000334,P-047897,2,133.41,266.82
C-000334,P-008683,5,106.94,534.7
C-000335,P-004976,2,80.17,160.34
C-000336,P-003496,1,106.95,106.95
C-000336,P-006831,2,72.21,144.42
C-000336,P-034565,2,68.87,137.74
C-000336,P-029898,1,109.64,109.64
C-000337,P-046910,2,137.68,275.36
C-000337,P-040904,5,145.07,725.35
C-000337,P-016802,4,14.09,56.36
C-000337,P-013949,2,47.57,95.14
C-000337,P-009581,5,62.17,310.85
C-000338,P-032788,3,148.7,446.1
C-000338,P-011375,1,146.81,146.81
C-000339,P-045146,3,34.21,102.63
C-000340,P-024110,4,13.16,52.64
C-000341,P-038260,4,100.75,403.0
C-000341,P-000275,3,92.91,278.73
C-000341,P-000016,1,73.6,73.6
C-000341,P-015317,1,51.99,51.99
C-000341,P-008972,3,44.55,133.65
C-000342,P-010598,5,32.2,161.0
C-000343,P-011095,4,143.67,574.68
C-000343,P-002937,4,14.08,56.32
C-000343,P-041497,5,12.81,64.05
C-000343,P-024639,3,42.6,127.8
C-000344,P-017610,2,65.97,131.94
C-000344,P-049641,1,11.7,11.7
C-000344,P-047487,3,119.02,357.06
C-000344,P-030635,5,134.67,673.35
C-000344,P-040391,2,46.94,93.88
C-000345,P-011407,2,41.03,82.06
C-000346,P-010389,4,51.2,204.8
C-000346,P-031897,5,30.0,150.0
C-000346,P-048679,1,13.83,13.83
C-000347,P-010449,4,87.46,349.84
C-000347,P-009059,5,118.01,590.05
C-000347,P-021232,1,138.32,138.32
C-000348,P-045289,2,47.95,95.9
C-000349,P-041283,4,124.86,499.44
C-000349,P-020562,1,11.4,11.4
C-000349,P-034776,4,82.71,330.84
C-000349,P-033419,4,57.39,229.56
C-000350,P-007824,5,45.28,226.4
C-000350,P-021764,3,35.99,107.97
C-000350,P-038382,2,12.57,25.14
C-000350,P-043749,1,4.87,4.87
C-000351,P-040061,5,153.71,768.55
C-000352,P-052893,2,65.51,131.02
C-000352,P-038200,5,32.47,162.35
C-000353,P-044683,1,37.06,37.06
C-000353,P-036242,5,119.81,599.05
C-000353,P-036634,1,82.53,82.53
C-000354,P-010787,3,29.88,89.64
C-000354,P-009644,4,118.52,474.08
C-000354,P-014925,1,15.54,15.54
C-000355,P-019649,3,6.82,20.46
C-000355,P-009842,5,100.14,500.7
C-000355,P-039979,2,18.93,37.86
C-000355,P-007565,2,107.74,215.48
C-000355,P-035775,2,40.54,81.08
C-000356,P-019507,1,101.01,101.01
C-000356,P-005132,2,51.81,103.62
C-000357,P-023138,4,114.73,458.92
C-000357,P-017133,5,33.54,167.7
C-000357,P-003364,2,27.58,55.16
C-000358,P-018324,3,16.35,49.05
C-000358,P-026839,1,94.14,94.14
C-000358,P-034331,1,127.1,127.1
C-000358,P-007782,2,73.14,146.28
C-000359,P-036945,2,35.37,70.74
C-000359,P-001881,3,144.47,433.41
C-000359,P-035446,2,59.92,119.84
C-000359,P-026030,3,63.1,189.3
C-000360,P-051642,4,9.82,39.28
C-000360,P-028737,4,67.33,269.32
C-000360,P-031829,4,47.35,189.4
C-000360,P-011269,5,25.62,128.1
C-000360,P-049651,2,69.29,138.58
C-000361,P-016989,3,28.97,86.91
C-000362,P-013855,3,37.47,112.41
C-000362,P-001641,1,126.75,126.75
C-000362,P-034219,2,138.69,277.38
C-000362,P-052327,5,96.34,481.7
C-000363,P-051489,1,86.44,86.44
C-000364,P-005384,1,28.93,28.93
C-000364,P-015785,4,69.14,276.56
C-000365,P-051569,1,43.02,43.02
C-000365,P-021576,1,122.16,122.16
C-000365,P-038476,3,98.57,295.71
C-000365,P-045383,2,38.79,77.58
C-000365,P-030948,4,38.11,152.44
C-000366,P-001694,3,5.42,16.26
C-000366,P-026933,2,44.04,88.08
C-000366,P-003190,3,10.19,30.57
C-000366,P-008827,5,25.19,125.95
C-000366,P-020190,4,39.61,158.44
C-000367,P-038781,1,47.06,47.06
C-000368,P-014966,3,142.38,427.14
C-000368,P-045180,2,143.3,286.6
C-000368,P-003965,5,81.16,405.8
C-000369,P-050908,3,137.11,411.33
C-000370,P-003129,5,48.44,242.2
C-000370,P-018534,3,52.96,158.88
C-000371,P-030942,3,67.81,203.43
C-000371,P-032483,3,46.73,140.19
C-000371,P-038157,2,9.1,18.2
C-000371,P-026944,3,86.38,259.14
C-000372,P-032011,1,144.29,144.29
C-000372,P-026356,3,65.16,195.48
C-000373,P-047232,2,18.56,37.12
C-000373,P-046535,3,5.28,15.84
C-000374,P-049294,4,85.77,343.08
C-000374,P-014875,1,92.51,92.51
C-000374,P-026815,3,51.57,154.71
C-000374,P-009534,4,112.03,448.12
C-000374,P-029430,4,93.4,373.6
C-000375,P-008287,4,24.89,99.56
C-000375,P-035956,1,46.85,46.85
C-000375,P-006129,5,75.83,379.15
C-000375,P-045768,5,153.23,766.15
C-000376,P-014393,5,46.79,233.95
C-000377,P-000053,1,99.95,99.95
C-000378,P-030611,1,32.21,32.21
C-000378,P-033621,2,147.4,294.8
C-000378,P-034659,3,142.89,428.67
C-000379,P-028022,2,2.71,5.42
C-000379,P-014458,5,25.05,125.25
C-000379,P-025197,5,65.48,327.4
C-000379,P-023375,4,110.52,442.08
C-000380,P-012906,2,29.81,59.62
C-000380,P-019169,3,138.79,416.37
C-000380,P-003906,5,52.06,260.3
C-000380,P-045528,5,5.55,27.75
C-000380,P-006432,3,36.2,108.6
C-000381,P-012744,5,86.13,430.65
C-000381,P-044449,1,142.2,142.2
C-000381,P-023162,4,143.35,573.4
C-000381,P-030347,3,53.51,160.53
C-000382,P-051915,3,143.08,429.24
C-000382,P-013564,2,42.59,85.18
C-000382,P-043043,5,67.16,335.8
C-000382,P-018033,1,49.92,49.92
C-000383,P-037523,4,117.13,468.52
C-000383,P-011964,1,25.9,25.9
C-000384,P-005224,3,116.86,350.58
C-000384,P-040057,1,71.61,71.61
C-000385,P-051761,2,105.8,211.6
C-000385,P-008688,2,119.79,239.58
C-000386,P-016752,4,66.06,264.24
C-000386,P-042059,1,77.62,77.62
C-000386,P-002072,2,126.37,252.74
C-000386,P-032151,1,136.31,136.31
C-000387,P-047592,5,55.39,276.95
C-000388,P-040717,2,97.66,195.32
C-000388,P-041411,2,136.2,272.4
C-000388,P-048015,5,7.01,35.05
C-000389,P-048869,5,39.1,195.5
C-000389,P-007515,1,30.35,30.35
C-000390,P-031034,3,142.64,427.92
C-000390,P-042987,3,31.56,94.68
C-000391,P-036792,3,123.6,370.8
C-000391,P-030957,1,113.39,113.39
C-000391,P-037092,5,94.22,471.1
C-000392,P-007232,4,62.14,248.56
C-000392,P-015838,2,101.54,203.08
C-000392,P-000766,1,84.28,84.28
C-000392,P-013964,3,112.32,336.96
C-000392,P-015709,2,64.91,129.82
C-000393,P-050853,5,89.23,446.15
C-000393,P-033810,1,49.41,49.41
C-000394,P-009311,2,141.97,283.94
C-000394,P-047307,5,6.37,31.85
C-000394,P-050915,4,20.12,80.48
C-000394,P-022171,1,15.75,15.75
C-000394,P-044161,1,97.88,97.88
C-000395,P-048879,1,18.33,18.33
C-000395,P-041802,3,114.21,342.63
C-000396,P-017880,4,42.55,170.2
C-000397,P-026081,3,123.77,371.31
C-000397,P-009011,3,102.67,308.01
C-000398,P-046028,3,51.16,153.48
C-000398,P-035979,4,44.71,178.84
C-000398,P-014300,1,98.27,98.27
C-000399,P-030156,2,38.51,77.02
C-000400,P-043678,1,27.36,27.36
C-000400,P-053111,4,69.61,278.44
C-000400,P-018428,4,103.05,412.2
C-000400,P-021909,4,137.9,551.6
C-000401,P-008895,4,44.47,177.88
C-000401,P-005651,1,92.67,92.67
C-000401,P-015660,2,18.33,36.66
C-000402,P-036074,4,93.07,372.28
C-000402,P-053901,4,97.48,389.92
C-000402,P-026860,1,94.14,94.14
C-000403,P-014212,1,15.58,15.58
C-000403,P-023208,5,68.9,344.5
C-000403,P-022990,2,42.69,85.38
C-000403,P-051163,1,6.84,6.84
C-000403,P-031369,5,80.93,404.65
C-000404,P-011330,2,22.15,44.3
C-000404,P-011328,1,105.83,105.83
C-000404,P-015922,5,115.17,575.85
C-000404,P-006831,5,64.61,323.05
C-000404,P-012632,5,54.97,274.85
C-000405,P-033225,5,90.54,452.7
C-000405,P-036031,2,80.23,160.46
C-000405,P-008451,4,55.15,220.6
C-000406,P-014961,4,36.5,146.0
C-000406,P-044833,2,69.36,138.72
C-000406,P-024638,3,40.2,120.6
C-000406,P-033477,1,115.31,115.31
C-000407,P-041420,3,37.23,111.69
C-000407,P-040293,3,39.51,118.53
C-000408,P-024724,1,18.76,18.76
C-000409,P-047564,5,110.03,550.15
C-000409,P-001737,2,49.1,98.2
C-000409,P-041348,5,29.91,149.55
C-000410,P-048142,5,101.05,505.25
C-000411,P-018746,2,125.32,250.64
C-000412,P-035414,3,95.03,285.09
C-000412,P-000189,2,74.42,148.84
C-000412,P-010598,4,36.52,146.08
C-000412,P-040520,4,101.43,405.72
C-000412,P-040404,2,51.06,102.12
C-000413,P-033960,1,126.62,126.62
C-000414,P-048873,1,107.87,107.87
C-000414,P-009710,3,48.25,144.75
C-000414,P-020660,1,20.56,20.56
C-000414,P-032122,2,68.34,136.68
C-000415,P-025763,5,87.1,435.5
C-000415,P-038843,2,89.08,178.16
C-000415,P-031225,1,39.86,39.86
C-000416,P-002136,2,20.44,40.88
C-000416,P-042575,4,99.24,396.96
C-000416,P-015023,1,108.97,108.97
C-000416,P-046428,5,80.08,400.4
C-000416,P-041717,4,21.85,87.4
C-000417,P-013637,5,18.62,93.1
C-000418,P-051928,1,112.57,112.57
C-000418,P-040465,1,70.09,70.09
C-000418,P-020259,2,129.07,258.14
C-000419,P-029368,5,93.47,467.35
C-000420,P-043601,5,112.45,562.25
C-000421,P-013246,5,106.22,531.1
C-000422,P-039981,2,87.5,175.0
C-000422,P-015630,4,60.53,242.12
C-000422,P-044633,4,46.43,185.72
C-000422,P-030285,4,19.26,77.04
C-000422,P-009405,3,9.46,28.38
C-000423,P-012697,5,93.04,465.2
C-000423,P-039905,3,123.62,370.86
C-000423,P-000211,5,81.4,407.0
C-000424,P-022849,3,46.22,138.66
C-000424,P-041364,3,108.58,325.74
C-000424,P-037728,2,159.72,319.44
C-000424,P-001469,1,89.09,89.09
C-000424,P-037379,3,4.36,13.08
C-000425,P-031989,1,80.59,80.59
C-000425,P-005138,3,129.58,388.74
C-000425,P-028567,3,109.26,327.78
C-000425,P-027432,4,141.32,565.28
C-000425,P-026141,2,38.3,76.6
C-000426,P-017698,4,138.66,554.64
C-000426,P-043368,2,87.46,174.92
C-000426,P-051530,4,4.8,19.2
C-000427,P-019224,5,134.01,670.05
C-000427,P-013543,2,89.86,179.72
C-000427,P-021485,2,42.69,85.38
C-000428,P-041684,2,34.87,69.74
C-000428,P-053156,1,79.42,79.42
C-000429,P-005914,3,7.81,23.43
C-000430,P-039785,1,124.64,124.64
C-000430,P-031329,5,97.15,485.75
C-000430,P-037310,3,57.31,171.93
C-000430,P-024401,2,67.15,134.3
C-000431,P-023838,5,130.05,650.25
C-000431,P-026955,2,5.93,11.86
C-000432,P-035734,3,59.39,178.17
C-000432,P-026659,1,128.89,128.89
C-000432,P-001068,2,147.24,294.48
C-000432,P-050169,2,27.95,55.9
C-000433,P-053248,3,75.3,225.9
C-000433,P-013749,5,55.38,276.9
C-000433,P-007746,5,125.55,627.75
C-000433,P-032441,1,52.59,52.59
C-000434,P-010702,2,29.95,59.9
C-000435,P-039866,2,26.27,52.54
C-000435,P-010264,3,66.15,198.45
C-000435,P-009702,3,78.63,235.89
C-000435,P-037457,5,81.97,409.85
C-000435,P-037609,5,95.71,478.55
C-000436,P-052238,1,162.58,162.58
C-000436,P-012257,1,64.14,64.14
C-000437,P-034143,1,82.9,82.9
C-000438,P-023972,2,76.93,153.86
C-000438,P-012480,1,132.84,132.84
C-000439,P-029523,2,62.76,125.52
C-000439,P-035223,2,6.41,12.82
C-000439,P-035907,4,61.62,246.48
C-000439,P-042106,4,2.67,10.68
C-000439,P-003484,2,121.21,242.42
C-000440,P-048940,1,79.44,79.44
C-000440,P-045026,5,80.77,403.85
C-000441,P-024098,1,148.44,148.44
C-000441,P-031980,4,56.88,227.52
C-000442,P-006688,2,71.38,142.76
C-000443,P-038020,3,56.36,169.08
C-000443,P-026725,5,88.31,441.55
C-000443,P-002732,4,123.09,492.36
C-000444,P-029053,3,73.79,221.37
C-000444,P-029183,4,45.02,180.08
C-000444,P-028702,1,40.74,40.74
C-000444,P-007334,4,59.29,237.16
C-000444,P-016835,5,92.66,463.3
C-000445,P-036876,1,5.95,5.95
C-000446,P-052413,1,96.49,96.49
C-000447,P-012077,5,111.49,557.45
C-000448,P-049976,2,28.0,56.0
C-000448,P-027831,3,53.98,161.94
C-000448,P-034283,5,9.4,47.0
C-000449,P-023858,4,66.76,267.04
C-000450,P-033414,5,20.71,103.55
C-000450,P-019829,4,16.54,66.16
C-000450,P-041101,5,29.34,146.7
C-000451,P-032625,5,119.97,599.85
C-000452,P-009959,3,69.65,208.95
C-000452,P-038444,1,47.76,47.76
C-000452,P-030788,2,71.89,143.78
C-000452,P-018698,5,151.25,756.25
C-000452,P-011128,2,137.86,275.72
C-000453,P-015647,4,76.03,304.12
C-000453,P-026794,5,101.16,505.8
C-000453,P-026958,5,104.59,522.95
C-000454,P-048777,5,141.03,705.15
C-000454,P-035013,1,47.52,47.52
C-000455,P-008358,1,42.02,42.02
C-000455,P-030280,4,86.66,346.64
C-000455,P-038313,4,92.82,371.28
C-000455,P-032214,2,111.25,222.5
C-000456,P-027388,4,7.07,28.28
C-000456,P-024620,2,44.51,89.02
C-000456,P-000253,5,14.97,74.85
C-000456,P-025133,1,69.67,69.67
C-000457,P-017284,3,113.88,341.64
C-000457,P-030530,3,72.67,218.01
C-000457,P-019686,2,8.21,16.42
C-000458,P-016580,5,58.76,293.8
C-000458,P-021717,3,36.18,108.54
C-000459,P-024746,4,55.21,220.84
C-000459,P-017351,5,82.56,412.8
C-000459,P-012877,1,20.62,20.62
C-000459,P-015789,2,19.12,38.24
C-000460,P-008795,4,10.2,40.8
C-000460,P-023574,2,25.54,51.08
C-000460,P-048030,5,22.91,114.55
C-000460,P-037005,4,101.33,405.32
C-000461,P-043842,5,139.96,699.8
C-000461,P-032268,3,96.94,290.82
C-000461,P-030661,1,87.07,87.07
C-000461,P-012368,1,86.01,86.01
C-000461,P-016484,5,117.61,588.05
C-000462,P-032516,3,62.33,186.99
C-000462,P-007407,5,40.9,204.5
C-000463,P-024896,5,108.16,540.8
C-000463,P-025082,3,64.69,194.07
C-000464,P-053438,1,104.05,104.05
C-000464,P-045175,2,39.33,78.66
C-000464,P-049381,3,58.14,174.42
C-000464,P-046595,4,6.32,25.28
C-000464,P-012271,1,40.75,40.75
C-000465,P-002203,3,98.13,294.39
C-000466,P-025085,1,44.46,44.46
C-000466,P-050332,5,71.68,358.4
C-000466,P-045904,4,81.03,324.12
C-000466,P-044563,1,62.42,62.42
C-000467,P-002275,5,16.95,84.75
C-000468,P-044576,3,31.61,94.83
C-000468,P-002981,5,145.89,729.45
C-000468,P-041983,5,144.07,720.35
C-000468,P-052203,1,86.13,86.13
C-000468,P-033737,3,78.87,236.61
C-000469,P-038755,3,32.24,96.72
C-000470,P-039389,1,103.26,103.26
C-000470,P-006145,4,66.13,264.52
C-000471,P-039676,3,114.37,343.11
C-000471,P-046505,5,31.09,155.45
C-000471,P-022872,4,38.13,152.52
C-000471,P-003573,4,29.84,119.36
C-000472,P-027432,5,141.32,706.6
C-000472,P-050517,2,140.23,280.46
C-000472,P-001107,1,98.64,98.64
C-000473,P-003832,4,131.42,525.68
C-000473,P-047228,1,32.73,32.73
C-000473,P-052257,2,21.42,42.84
C-000474,P-007195,2,29.77,59.54
C-000474,P-049901,4,126.8,507.2
C-000475,P-042930,5,100.98,504.9
C-000475,P-012079,2,92.13,184.26
C-000476,P-026519,3,22.48,67.44
C-000476,P-011302,1,53.78,53.78
C-000476,P-013113,4,32.15,128.6
C-000476,P-049219,2,84.0,168.0
C-000477,P-052336,5,9.55,47.75
C-000477,P-025547,2,127.27,254.54
C-000477,P-023249,5,133.92,669.6
C-000477,P-038632,4,117.47,469.88
C-000477,P-040805,3,67.87,203.61
C-000478,P-048549,2,42.5,85.0
