alerta_id,branch_id,product_id,stock_actual,stock_minimo,fecha_actualizacion,fecha_alerta,prioridad,provider_id,provider_name
AL-00231,BR-00010,P-001593,10,20,2025-06-26,2025-08-29,Baja,PR-00035,Banca Privada Salvador S.Com.
AL-00232,BR-00010,P-001594,6,13,2025-07-08,2025-08-29,Media,PR-00035,Banca Privada Salvador S.Com.
AL-00233,BR-00010,P-001601,4,9,2025-06-09,2025-08-29,Media,PR-00037,María José Bellido Serna S.A.
AL-00234,BR-00010,P-001605,8,20,2025-04-30,2025-08-29,Media,PR-00006,Consultoría Teruel y asociados S.A.
AL-00235,BR-00010,P-001608,9,12,2025-04-13,2025-08-29,Baja,PR-00006,Consultoría Teruel y asociados S.A.
AL-00236,BR-00010,P-001612,16,16,2025-05-21,2025-08-29,Baja,PR-00699,Cano y asociados S.L.
AL-00237,BR-00010,P-001617,11,14,2025-08-18,2025-08-29,Baja,PR-00749,Hnos Cañas S.A.
AL-00238,BR-00010,P-001620,4,20,2025-07-03,2025-08-29,Media,PR-01178,Iniesta & Asociados S.A.T.
AL-00239,BR-00010,P-001624,4,16,2025-08-08,2025-08-29,Media,PR-01119,Familia Roldan S.L.
AL-00240,BR-00010,P-001631,3,9,2025-06-19,2025-08-29,Media,PR-01156,Despacho Españolas S.Com.
AL-00241,BR-00010,P-001637,3,12,2025-06-28,2025-08-29,Media,PR-01372,Agullo & Asociados S.Com.
AL-00242,BR-00010,P-001646,0,11,2025-05-22,2025-08-29,Alta,PR-00968,Pascual Lladó Soria S.Coop.
AL-00243,BR-00010,P-001649,0,19,2025-07-15,2025-08-29,Alta,PR-00994,Supermercados Yuste S.Coop.
AL-00244,BR-00010,P-001654,5,13,2025-06-01,2025-08-29,Media,PR-00794,Construcción NZMQ S.L.N.E
AL-00245,BR-00010,P-001657,0,15,2025-07-30,2025-08-29,Alta,PR-00627,Infraestructuras WXJ S.L.
AL-00246,BR-00010,P-001667,8,14,2025-07-25,2025-08-29,Baja,PR-01432,Familia Garzón S.L.
AL-00247,BR-00010,P-001672,17,17,2025-08-23,2025-08-29,Baja,PR-01437,Construcción Montes y asociados S.Com.
AL-00248,BR-00010,P-001694,14,16,2025-08-27,2025-08-29,Baja,PR-01394,Transportes HKAN S.Com.
AL-00249,BR-00010,P-001695,9,9,2025-07-19,2025-08-29,Baja,PR-01487,Minería Pagès y asociados S.L.
AL-00250,BR-00010,P-001697,8,8,2025-07-25,2025-08-29,Baja,PR-00018,Servicios Flor & Asociados S.L.U.
AL-00251,BR-00010,P-001701,5,10,2025-06-24,2025-08-29,Baja,PR-00648,Josefa Rodriguez Machado S.A.T.
AL-00252,BR-00011,P-001709,3,9,2025-08-12,2025-08-29,Media,PR-00659,Iglesia y asociados S.L.U.
AL-00253,BR-00011,P-001712,9,17,2025-05-15,2025-08-29,Baja,PR-00972,Finanzas Valcárcel & Asociados S.Coop.
AL-00254,BR-00011,P-001713,1,16,2025-08-20,2025-08-29,Media,PR-00919,Mesa y Izaguirre S.Coop.
AL-00255,BR-00011,P-001722,1,15,2025-06-07,2025-08-29,Media,PR-00046,Priscila Pujadas Navarrete S.A.T.
AL-00256,BR-00011,P-001724,14,19,2025-06-28,2025-08-29,Baja,PR-01116,Grupo Morán S.A.
AL-00257,BR-00011,P-001736,9,20,2025-07-31,2025-08-29,Media,PR-00033,Despacho LDRM S.A.
AL-00258,BR-00011,P-001754,9,19,2025-08-11,2025-08-29,Media,PR-01456,Comercial RN S.A.
AL-00259,BR-00011,P-001756,5,17,2025-08-03,2025-08-29,Media,PR-00037,María José Bellido Serna S.A.
AL-00260,BR-00011,P-001757,15,18,2025-05-04,2025-08-29,Baja,PR-01097,Albano Cervantes Palacio S.L.
AL-00261,BR-00011,P-001758,0,5,2025-07-30,2025-08-29,Alta,PR-01097,Albano Cervantes Palacio S.L.
AL-00262,BR-00011,P-001774,0,11,2025-08-28,2025-08-29,Alta,PR-00943,Grupo Fernández S.L.
AL-00263,BR-00011,P-001779,4,17,2025-08-25,2025-08-29,Media,PR-01156,Despacho Españolas S.Com.
AL-00264,BR-00011,P-001781,0,19,2025-07-16,2025-08-29,Alta,PR-01156,Despacho Españolas S.Com.
AL-00265,BR-00011,P-001785,9,13,2025-08-19,2025-08-29,Baja,PR-01245,Suministros Arenas S.L.
AL-00266,BR-00011,P-001786,16,19,2025-08-12,2025-08-29,Baja,PR-00012,Grupo Mascaró S.Coop.
AL-00267,BR-00011,P-001797,11,11,2025-04-13,2025-08-29,Baja,PR-00969,Soluciones del Norte S.A.
AL-00268,BR-00011,P-001800,8,13,2025-07-21,2025-08-29,Baja,PR-01428,Madrigal & Asociados S.L.N.E
AL-00269,BR-00011,P-001804,18,19,2025-08-04,2025-08-29,Baja,PR-00794,Construcción NZMQ S.L.N.E
AL-00270,BR-00012,P-001806,1,19,2025-07-12,2025-08-29,Media,PR-01096,Banca Privada Salamanca y asociados S.L.
AL-00271,BR-00012,P-001819,7,8,2025-07-08,2025-08-29,Baja,PR-00868,Hermanos Fernández S.Com.
AL-00272,BR-00012,P-001835,8,12,2025-08-04,2025-08-29,Baja,PR-01064,Distribuciones Saura S.A.
AL-00273,BR-00012,P-001839,6,12,2025-07-20,2025-08-29,Baja,PR-01064,Distribuciones Saura S.A.
AL-00274,BR-00012,P-001844,2,15,2025-08-25,2025-08-29,Media,PR-00035,Banca Privada Salvador S.Com.
AL-00275,BR-00012,P-001845,5,20,2025-06-21,2025-08-29,Media,PR-00035,Banca Privada Salvador S.Com.
AL-00276,BR-00012,P-001862,4,14,2025-08-01,2025-08-29,Media,PR-00007,Hermanos Corbacho S.A.
AL-00277,BR-00012,P-001875,15,15,2025-06-22,2025-08-29,Baja,PR-00010,Construcción Muñoz S.L.
AL-00278,BR-00012,P-001898,1,12,2025-08-03,2025-08-29,Media,PR-00683,Comercializadora DOH S.A.
AL-00279,BR-00012,P-001901,8,13,2025-06-10,2025-08-29,Baja,PR-00015,Plinio Paniagua Folch S.L.
AL-00280,BR-00013,P-001903,10,18,2025-08-23,2025-08-29,Baja,PR-00659,Iglesia y asociados S.L.U.
AL-00281,BR-00013,P-001913,5,12,2025-07-11,2025-08-29,Media,PR-00868,Hermanos Fernández S.Com.
AL-00282,BR-00013,P-001914,0,6,2025-08-23,2025-08-29,Alta,PR-00868,Hermanos Fernández S.Com.
AL-00283,BR-00013,P-001922,10,17,2025-06-26,2025-08-29,Baja,PR-00047,Logística Bermudez S.L.
AL-00284,BR-00013,P-001932,1,5,2025-06-11,2025-08-29,Media,PR-00033,Despacho LDRM S.A.
AL-00285,BR-00013,P-001936,4,6,2025-03-19,2025-08-29,Baja,PR-00034,Blanes y Cañizares S.A.
AL-00286,BR-00013,P-001938,1,14,2025-08-14,2025-08-29,Media,PR-00034,Blanes y Cañizares S.A.
AL-00287,BR-00013,P-001945,8,20,2025-04-26,2025-08-29,Media,PR-00036,Infraestructuras Niño S.Coop.
AL-00288,BR-00013,P-001955,1,14,2025-07-22,2025-08-29,Media,PR-01097,Albano Cervantes Palacio S.L.
AL-00289,BR-00013,P-001961,0,13,2025-07-28,2025-08-29,Alta,PR-00006,Consultoría Teruel y asociados S.A.
AL-00290,BR-00013,P-001972,9,11,2025-05-25,2025-08-29,Baja,PR-00943,Grupo Fernández S.L.
AL-00291,BR-00013,P-001973,0,8,2025-08-02,2025-08-29,Alta,PR-00773,Ángel Merino Escribano S.Coop.
AL-00292,BR-00013,P-001974,4,19,2025-07-21,2025-08-29,Media,PR-01119,Familia Roldan S.L.
AL-00293,BR-00013,P-001977,3,11,2025-07-06,2025-08-29,Media,PR-01178,Iniesta & Asociados S.A.T.
AL-00294,BR-00013,P-001985,3,6,2025-07-04,2025-08-29,Baja,PR-01245,Suministros Arenas S.L.
AL-00295,BR-00013,P-001986,12,12,2025-08-07,2025-08-29,Baja,PR-00011,Buendía y Oller S.L.
AL-00296,BR-00013,P-001989,5,18,2025-08-19,2025-08-29,Media,PR-00012,Grupo Mascaró S.Coop.
AL-00297,BR-00013,P-001992,3,16,2025-08-06,2025-08-29,Media,PR-00013,Industrias del Noroeste S.L.N.E
AL-00298,BR-00013,P-001993,3,9,2025-07-10,2025-08-29,Media,PR-00013,Industrias del Noroeste S.L.N.E
AL-00299,BR-00014,P-002006,14,18,2025-08-08,2025-08-29,Baja,PR-00659,Iglesia y asociados S.L.U.
AL-00300,BR-00014,P-002020,9,13,2025-04-11,2025-08-29,Baja,PR-01116,Grupo Morán S.A.
AL-00301,BR-00014,P-002025,3,14,2025-08-05,2025-08-29,Media,PR-00047,Logística Bermudez S.L.
AL-00302,BR-00014,P-002027,3,7,2025-07-22,2025-08-29,Media,PR-00047,Logística Bermudez S.L.
AL-00303,BR-00014,P-002030,10,10,2025-07-15,2025-08-29,Baja,PR-00047,Logística Bermudez S.L.
AL-00304,BR-00014,P-002036,10,13,2025-06-14,2025-08-29,Baja,PR-01064,Distribuciones Saura S.A.
AL-00305,BR-00014,P-002039,14,15,2025-07-24,2025-08-29,Baja,PR-00035,Banca Privada Salvador S.Com.
AL-00306,BR-00014,P-002042,2,10,2025-04-24,2025-08-29,Media,PR-00035,Banca Privada Salvador S.Com.
AL-00307,BR-00014,P-002049,9,11,2025-08-27,2025-08-29,Baja,PR-00037,María José Bellido Serna S.A.
AL-00308,BR-00014,P-002051,0,12,2025-07-11,2025-08-29,Alta,PR-00037,María José Bellido Serna S.A.
AL-00309,BR-00014,P-002057,3,14,2025-07-15,2025-08-29,Media,PR-00006,Consultoría Teruel y asociados S.A.
AL-00310,BR-00014,P-002058,5,8,2025-05-21,2025-08-29,Baja,PR-00007,Hermanos Corbacho S.A.
AL-00311,BR-00014,P-002065,12,19,2025-05-04,2025-08-29,Baja,PR-00009,Sotelo y asociados S.A.T.
AL-00312,BR-00014,P-002067,10,16,2025-07-10,2025-08-29,Baja,PR-00773,Ángel Merino Escribano S.Coop.
AL-00313,BR-00014,P-002073,13,13,2025-07-21,2025-08-29,Baja,PR-01245,Suministros Arenas S.L.
AL-00314,BR-00014,P-002077,6,18,2025-06-29,2025-08-29,Media,PR-00011,Buendía y Oller S.L.
AL-00315,BR-00014,P-002083,11,16,2025-08-19,2025-08-29,Baja,PR-00013,Industrias del Noroeste S.L.N.E
AL-00316,BR-00014,P-002085,0,15,2025-07-10,2025-08-29,Alta,PR-00013,Industrias del Noroeste S.L.N.E
AL-00317,BR-00015,P-002120,1,8,2025-07-21,2025-08-29,Media,PR-00880,Evelia Madrid Pardo S.A.
AL-00318,BR-00015,P-002141,12,19,2025-07-10,2025-08-29,Baja,PR-01097,Albano Cervantes Palacio S.L.
AL-00319,BR-00015,P-002143,9,10,2025-08-02,2025-08-29,Baja,PR-00037,María José Bellido Serna S.A.
AL-00320,BR-00015,P-002149,6,20,2025-05-09,2025-08-29,Media,PR-00006,Consultoría Teruel y asociados S.A.
AL-00321,BR-00015,P-002160,13,16,2025-08-28,2025-08-29,Baja,PR-00008,Industrias Jaume y asociados S.L.
AL-00322,BR-00015,P-002166,4,5,2025-04-20,2025-08-29,Baja,PR-00009,Sotelo y asociados S.A.T.
AL-00323,BR-00015,P-002176,13,13,2025-07-28,2025-08-29,Baja,PR-00011,Buendía y Oller S.L.
AL-00324,BR-00015,P-002177,12,17,2025-04-20,2025-08-29,Baja,PR-01345,Gil y Vidal S.L.
AL-00325,BR-00015,P-002185,13,16,2025-08-26,2025-08-29,Baja,PR-00014,Linares y Macías S.L.L.
AL-00326,BR-00015,P-002186,2,18,2025-07-09,2025-08-29,Media,PR-00014,Linares y Macías S.L.L.
AL-00327,BR-00015,P-002189,3,8,2025-07-29,2025-08-29,Media,PR-00994,Supermercados Yuste S.Coop.
AL-00328,BR-00016,P-002198,15,15,2025-07-27,2025-08-29,Baja,PR-01096,Banca Privada Salamanca y asociados S.L.
AL-00329,BR-00016,P-002205,6,20,2025-07-04,2025-08-29,Media,PR-00919,Mesa y Izaguirre S.Coop.
AL-00330,BR-00016,P-002215,0,13,2025-04-30,2025-08-29,Alta,PR-01342,Soluciones Ibéricos S.L.L.
AL-00331,BR-00016,P-002220,2,19,2025-07-15,2025-08-29,Media,PR-00047,Logística Bermudez S.L.
AL-00332,BR-00016,P-002229,0,13,2025-08-17,2025-08-29,Alta,PR-00034,Blanes y Cañizares S.A.
AL-00333,BR-00016,P-002252,6,8,2025-06-07,2025-08-29,Baja,PR-00006,Consultoría Teruel y asociados S.A.
AL-00334,BR-00016,P-002265,11,18,2025-07-31,2025-08-29,Baja,PR-01178,Iniesta & Asociados S.A.T.
AL-00335,BR-00016,P-002273,0,12,2025-05-02,2025-08-29,Alta,PR-01345,Gil y Vidal S.L.
AL-00336,BR-00016,P-002286,2,18,2025-06-01,2025-08-29,Media,PR-00761,Finanzas TH S.A.
AL-00337,BR-00017,P-002302,0,7,2025-08-27,2025-08-29,Alta,PR-00043,Perelló y Lorenzo S.L.
AL-00338,BR-00017,P-002306,9,14,2025-08-08,2025-08-29,Baja,PR-00044,Hnos Nebot S.L.N.E
AL-00339,BR-00017,P-002307,7,7,2025-06-02,2025-08-29,Baja,PR-00045,Desarrollo Pedrero & Asociados S.L.U.
AL-00340,BR-00017,P-002312,2,19,2025-06-02,2025-08-29,Media,PR-01342,Soluciones Ibéricos S.L.L.
AL-00341,BR-00017,P-002313,9,12,2025-07-16,2025-08-29,Baja,PR-01116,Grupo Morán S.A.
AL-00342,BR-00017,P-002315,7,8,2025-08-23,2025-08-29,Baja,PR-01116,Grupo Morán S.A.
AL-00343,BR-00017,P-002317,8,19,2025-05-15,2025-08-29,Media,PR-00047,Logística Bermudez S.L.
AL-00344,BR-00017,P-002336,7,16,2025-04-12,2025-08-29,Media,PR-01456,Comercial RN S.A.
AL-00345,BR-00017,P-002338,1,16,2025-06-17,2025-08-29,Media,PR-00037,María José Bellido Serna S.A.
AL-00346,BR-00017,P-002346,3,6,2025-05-06,2025-08-29,Baja,PR-00006,Consultoría Teruel y asociados S.A.
AL-00347,BR-00017,P-002354,3,16,2025-06-04,2025-08-29,Media,PR-00749,Hnos Cañas S.A.
AL-00348,BR-00017,P-002357,4,15,2025-08-12,2025-08-29,Media,PR-00008,Industrias Jaume y asociados S.L.
AL-00349,BR-00017,P-002366,11,19,2025-05-20,2025-08-29,Baja,PR-00010,Construcción Muñoz S.L.
AL-00350,BR-00017,P-002378,9,13,2025-08-13,2025-08-29,Baja,PR-00969,Soluciones del Norte S.A.
AL-00351,BR-00017,P-002386,13,20,2025-05-20,2025-08-29,Baja,PR-01428,Madrigal & Asociados S.L.N.E
AL-00352,BR-00017,P-002389,4,9,2025-07-30,2025-08-29,Media,PR-00794,Construcción NZMQ S.L.N.E
AL-00353,BR-00018,P-002396,3,17,2025-05-18,2025-08-29,Media,PR-00919,Mesa y Izaguirre S.Coop.
AL-00354,BR-00018,P-002398,2,17,2025-08-23,2025-08-29,Media,PR-00919,Mesa y Izaguirre S.Coop.
AL-00355,BR-00018,P-002403,15,15,2025-06-06,2025-08-29,Baja,PR-01342,Soluciones Ibéricos S.L.L.
AL-00356,BR-00018,P-002425,6,9,2025-08-03,2025-08-29,Baja,PR-00035,Banca Privada Salvador S.Com.
AL-00357,BR-00018,P-002432,2,14,2025-04-11,2025-08-29,Media,PR-01456,Comercial RN S.A.
AL-00358,BR-00018,P-002433,6,20,2025-08-23,2025-08-29,Media,PR-00037,María José Bellido Serna S.A.
AL-00359,BR-00018,P-002441,6,20,2025-05-24,2025-08-29,Media,PR-00956,Desarrollo Integrales S.L.
AL-00360,BR-00018,P-002445,10,18,2025-05-29,2025-08-29,Baja,PR-00699,Cano y asociados S.L.
AL-00361,BR-00018,P-002450,1,7,2025-07-31,2025-08-29,Media,PR-00738,Suministros Heredia S.L.
AL-00362,BR-00018,P-002451,6,8,2025-08-05,2025-08-29,Baja,PR-00749,Hnos Cañas S.A.
AL-00363,BR-00018,P-002465,8,16,2025-07-13,2025-08-29,Baja,PR-01062,Suministros Montes S.Com.
AL-00364,BR-00018,P-002472,1,9,2025-06-16,2025-08-29,Media,PR-00012,Grupo Mascaró S.Coop.
AL-00365,BR-00018,P-002479,8,12,2025-06-23,2025-08-29,Baja,PR-00013,Industrias del Noroeste S.L.N.E
AL-00366,BR-00018,P-002482,15,15,2025-08-14,2025-08-29,Baja,PR-01428,Madrigal & Asociados S.L.N.E
AL-00367,BR-00018,P-002484,13,15,2025-05-22,2025-08-29,Baja,PR-01428,Madrigal & Asociados S.L.N.E
AL-00368,BR-00018,P-002485,0,7,2025-05-09,2025-08-29,Alta,PR-00014,Linares y Macías S.L.L.
AL-00369,BR-00018,P-002486,15,19,2025-06-28,2025-08-29,Baja,PR-00014,Linares y Macías S.L.L.
AL-00370,BR-00018,P-002488,11,17,2025-08-19,2025-08-29,Baja,PR-00015,Plinio Paniagua Folch S.L.
AL-00371,BR-00019,P-002516,8,19,2025-07-28,2025-08-29,Media,PR-00047,Logística Bermudez S.L.
AL-00372,BR-00019,P-002524,5,5,2025-05-23,2025-08-29,Baja,PR-00033,Despacho LDRM S.A.
AL-00373,BR-00019,P-002540,7,9,2025-08-19,2025-08-29,Baja,PR-01456,Comercial RN S.A.
AL-00374,BR-00019,P-002560,8,13,2025-08-12,2025-08-29,Baja,PR-00738,Suministros Heredia S.L.
AL-00375,BR-00019,P-002562,5,9,2025-07-13,2025-08-29,Baja,PR-00009,Sotelo y asociados S.A.T.
AL-00376,BR-00019,P-002563,2,10,2025-05-26,2025-08-29,Media,PR-01178,Iniesta & Asociados S.A.T.
AL-00377,BR-00019,P-002569,11,17,2025-07-23,2025-08-29,Baja,PR-01062,Suministros Montes S.Com.
AL-00378,BR-00019,P-002570,7,11,2025-08-03,2025-08-29,Baja,PR-01156,Despacho Españolas S.Com.
AL-00379,BR-00019,P-002575,5,14,2025-07-08,2025-08-29,Media,PR-00012,Grupo Mascaró S.Coop.
AL-00380,BR-00019,P-002583,0,18,2025-06-04,2025-08-29,Alta,PR-00013,Industrias del Noroeste S.L.N.E
AL-00381,BR-00019,P-002591,9,13,2025-08-21,2025-08-29,Baja,PR-00994,Supermercados Yuste S.Coop.
AL-00382,BR-00019,P-002592,6,10,2025-08-08,2025-08-29,Baja,PR-00683,Comercializadora DOH S.A.
AL-00383,BR-00019,P-002593,8,14,2025-07-26,2025-08-29,Baja,PR-00794,Construcción NZMQ S.L.N.E
AL-00384,BR-00019,P-002595,12,12,2025-07-14,2025-08-29,Baja,PR-00015,Plinio Paniagua Folch S.L.
AL-00385,BR-00019,P-002597,6,19,2025-08-04,2025-08-29,Media,PR-00683,Comercializadora DOH S.A.
AL-00386,BR-00020,P-002602,16,20,2025-05-13,2025-08-29,Baja,PR-00043,Perelló y Lorenzo S.L.
AL-00387,BR-00020,P-002604,13,19,2025-07-29,2025-08-29,Baja,PR-00919,Mesa y Izaguirre S.Coop.
AL-00388,BR-00020,P-002606,0,13,2025-06-29,2025-08-29,Alta,PR-00044,Hnos Nebot S.L.N.E
AL-00389,BR-00020,P-002615,8,18,2025-08-11,2025-08-29,Media,PR-00046,Priscila Pujadas Navarrete S.A.T.
AL-00390,BR-00020,P-002620,11,11,2025-06-15,2025-08-29,Baja,PR-00880,Evelia Madrid Pardo S.A.
AL-00391,BR-00020,P-002626,3,13,2025-07-22,2025-08-29,Media,PR-01042,Hnos Moll S.Coop.
AL-00392,BR-00020,P-002638,0,9,2025-04-28,2025-08-29,Alta,PR-01456,Comercial RN S.A.
AL-00393,BR-00020,P-002646,5,9,2025-08-22,2025-08-29,Baja,PR-00006,Consultoría Teruel y asociados S.A.
AL-00394,BR-00020,P-002654,13,19,2025-08-03,2025-08-29,Baja,PR-00956,Desarrollo Integrales S.L.
AL-00395,BR-00020,P-002659,7,9,2025-08-10,2025-08-29,Baja,PR-00008,Industrias Jaume y asociados S.L.
AL-00396,BR-00020,P-002665,3,14,2025-04-22,2025-08-29,Media,PR-01178,Iniesta & Asociados S.A.T.
AL-00397,BR-00020,P-002671,17,17,2025-08-13,2025-08-29,Baja,PR-01062,Suministros Montes S.Com.
AL-00398,BR-00020,P-002694,10,10,2025-07-22,2025-08-29,Baja,PR-00014,Linares y Macías S.L.L.
AL-00399,BR-00021,P-002705,4,9,2025-07-14,2025-08-29,Media,PR-00043,Perelló y Lorenzo S.L.
AL-00400,BR-00021,P-002714,9,17,2025-06-29,2025-08-29,Baja,PR-00919,Mesa y Izaguirre S.Coop.
AL-00401,BR-00021,P-002727,2,10,2025-06-27,2025-08-29,Media,PR-01342,Soluciones Ibéricos S.L.L.
AL-00402,BR-00021,P-002731,7,13,2025-06-10,2025-08-29,Baja,PR-01116,Grupo Morán S.A.
AL-00403,BR-00021,P-002748,5,14,2025-05-13,2025-08-29,Media,PR-00035,Banca Privada Salvador S.Com.
AL-00404,BR-00021,P-002750,10,17,2025-08-13,2025-08-29,Baja,PR-00036,Infraestructuras Niño S.Coop.
AL-00405,BR-00021,P-002760,0,17,2025-06-23,2025-08-29,Alta,PR-00956,Desarrollo Integrales S.L.
AL-00406,BR-00021,P-002763,1,6,2025-05-30,2025-08-29,Media,PR-00007,Hermanos Corbacho S.A.
AL-00407,BR-00021,P-002781,10,14,2025-07-04,2025-08-29,Baja,PR-01147,Banco Julián S.L.
AL-00408,BR-00021,P-002783,12,12,2025-08-01,2025-08-29,Baja,PR-00012,Grupo Mascaró S.Coop.
AL-00409,BR-00021,P-002790,14,15,2025-04-29,2025-08-29,Baja,PR-00761,Finanzas TH S.A.
AL-00410,BR-00021,P-002796,6,18,2025-05-25,2025-08-29,Media,PR-00994,Supermercados Yuste S.Coop.
AL-00411,BR-00022,P-002816,12,18,2025-08-10,2025-08-29,Baja,PR-00046,Priscila Pujadas Navarrete S.A.T.
AL-00412,BR-00022,P-002836,13,13,2025-07-04,2025-08-29,Baja,PR-01064,Distribuciones Saura S.A.
AL-00413,BR-00022,P-002857,8,10,2025-08-20,2025-08-29,Baja,PR-00037,María José Bellido Serna S.A.
AL-00414,BR-00022,P-002861,3,7,2025-07-12,2025-08-29,Media,PR-00006,Consultoría Teruel y asociados S.A.
AL-00415,BR-00022,P-002864,3,12,2025-07-08,2025-08-29,Media,PR-00956,Desarrollo Integrales S.L.
AL-00416,BR-00022,P-002865,2,17,2025-08-05,2025-08-29,Media,PR-00699,Cano y asociados S.L.
AL-00417,BR-00022,P-002866,3,14,2025-08-21,2025-08-29,Media,PR-00699,Cano y asociados S.L.
AL-00418,BR-00022,P-002868,13,19,2025-07-03,2025-08-29,Baja,PR-00738,Suministros Heredia S.L.
AL-00419,BR-00022,P-002871,0,8,2025-06-13,2025-08-29,Alta,PR-01119,Familia Roldan S.L.
AL-00420,BR-00022,P-002874,2,9,2025-08-20,2025-08-29,Media,PR-00009,Sotelo y asociados S.A.T.
AL-00421,BR-00022,P-002876,6,8,2025-06-29,2025-08-29,Baja,PR-00009,Sotelo y asociados S.A.T.
AL-00422,BR-00022,P-002904,9,19,2025-07-21,2025-08-29,Media,PR-00015,Plinio Paniagua Folch S.L.
AL-00423,BR-00023,P-002911,4,8,2025-06-17,2025-08-29,Baja,PR-01418,Hnos Gaya S.A.
AL-00424,BR-00023,P-002917,6,8,2025-07-13,2025-08-29,Baja,PR-00868,Hermanos Fernández S.Com.
AL-00425,BR-00023,P-002918,8,18,2025-08-07,2025-08-29,Media,PR-00045,Desarrollo Pedrero & Asociados S.L.U.
AL-00426,BR-00023,P-002920,13,18,2025-04-15,2025-08-29,Baja,PR-01342,Soluciones Ibéricos S.L.L.
AL-00427,BR-00023,P-002925,3,16,2025-04-29,2025-08-29,Media,PR-00047,Logística Bermudez S.L.
AL-00428,BR-00023,P-002928,10,18,2025-04-08,2025-08-29,Baja,PR-00047,Logística Bermudez S.L.
AL-00429,BR-00023,P-002929,1,10,2025-08-25,2025-08-29,Media,PR-00047,Logística Bermudez S.L.
AL-00430,BR-00023,P-002935,9,11,2025-08-20,2025-08-29,Baja,PR-01042,Hnos Moll S.Coop.
AL-00431,BR-00023,P-002937,15,17,2025-08-13,2025-08-29,Baja,PR-01064,Distribuciones Saura S.A.
AL-00432,BR-00023,P-002944,9,12,2025-07-16,2025-08-29,Baja,PR-00035,Banca Privada Salvador S.Com.
AL-00433,BR-00023,P-002948,10,10,2025-07-19,2025-08-29,Baja,PR-00035,Banca Privada Salvador S.Com.
AL-00434,BR-00023,P-002953,6,13,2025-08-12,2025-08-29,Media,PR-00037,María José Bellido Serna S.A.
AL-00435,BR-00023,P-002957,6,20,2025-08-20,2025-08-29,Media,PR-00006,Consultoría Teruel y asociados S.A.
AL-00436,BR-00023,P-002961,3,11,2025-07-27,2025-08-29,Media,PR-00006,Consultoría Teruel y asociados S.A.
AL-00437,BR-00023,P-002970,7,19,2025-04-12,2025-08-29,Media,PR-00738,Suministros Heredia S.L.
AL-00438,BR-00023,P-002971,8,18,2025-07-20,2025-08-29,Media,PR-00749,Hnos Cañas S.A.
AL-00439,BR-00023,P-002972,4,18,2025-08-14,2025-08-29,Media,PR-00738,Suministros Heredia S.L.
AL-00440,BR-00023,P-002975,11,13,2025-04-20,2025-08-29,Baja,PR-01178,Iniesta & Asociados S.A.T.
AL-00441,BR-00023,P-002980,4,10,2025-07-24,2025-08-29,Media,PR-01156,Despacho Españolas S.Com.
AL-00442,BR-00023,P-002982,8,17,2025-08-19,2025-08-29,Media,PR-00011,Buendía y Oller S.L.
AL-00443,BR-00023,P-002996,5,19,2025-06-09,2025-08-29,Media,PR-00683,Comercializadora DOH S.A.
AL-00444,BR-00024,P-003007,6,9,2025-07-27,2025-08-29,Baja,PR-00919,Mesa y Izaguirre S.Coop.
AL-00445,BR-00024,P-003012,4,11,2025-08-04,2025-08-29,Media,PR-00045,Desarrollo Pedrero & Asociados S.L.U.
AL-00446,BR-00024,P-003015,11,11,2025-07-12,2025-08-29,Baja,PR-00046,Priscila Pujadas Navarrete S.A.T.
AL-00447,BR-00024,P-003033,7,17,2025-08-28,2025-08-29,Media,PR-01456,Comercial RN S.A.
AL-00448,BR-00024,P-003037,20,20,2025-08-25,2025-08-29,Baja,PR-00037,María José Bellido Serna S.A.
AL-00449,BR-00024,P-003040,18,18,2025-08-24,2025-08-29,Baja,PR-00037,María José Bellido Serna S.A.
AL-00450,BR-00024,P-003041,9,12,2025-07-05,2025-08-29,Baja,PR-01097,Albano Cervantes Palacio S.L.
AL-00451,BR-00024,P-003046,15,16,2025-07-09,2025-08-29,Baja,PR-00006,Consultoría Teruel y asociados S.A.
AL-00452,BR-00024,P-003073,4,6,2025-06-24,2025-08-29,Baja,PR-00012,Grupo Mascaró S.Coop.
AL-00453,BR-00025,P-003103,1,13,2025-07-03,2025-08-29,Media,PR-00868,Hermanos Fernández S.Com.
AL-00454,BR-00025,P-003109,9,16,2025-07-07,2025-08-29,Baja,PR-01116,Grupo Morán S.A.
AL-00455,BR-00025,P-003134,0,8,2025-05-30,2025-08-29,Alta,PR-01456,Comercial RN S.A.
AL-00456,BR-00025,P-003135,13,16,2025-07-30,2025-08-29,Baja,PR-01456,Comercial RN S.A.
AL-00457,BR-00025,P-003156,7,7,2025-04-09,2025-08-29,Baja,PR-00738,Suministros Heredia S.L.
AL-00458,BR-00025,P-003160,0,9,2025-07-09,2025-08-29,Alta,PR-00009,Sotelo y asociados S.A.T.
AL-00459,BR-00025,P-003165,6,14,2025-08-21,2025-08-29,Media,PR-01345,Gil y Vidal S.L.
AL-00460,BR-00025,P-003185,13,15,2025-08-22,2025-08-29,Baja,PR-00968,Pascual Lladó Soria S.Coop.
AL-00461,BR-00025,P-003188,4,11,2025-08-25,2025-08-29,Media,PR-01459,Construcción Pallarès S.Com.
AL-00462,BR-00026,P-003196,5,10,2025-06-25,2025-08-29,Baja,PR-00043,Perelló y Lorenzo S.L.
