inventory_id,branch_id,product_id,stock_actual,stock_minimo,fecha_ingreso,fecha_actualizacion,estado
I-000355,BR-00002,P-000355,20,10,2025-06-29,2025-08-10,Disponible
I-000356,BR-00002,P-000356,58,7,2025-06-14,2025-07-25,Disponible
I-000357,BR-00002,P-000357,23,11,2025-05-28,2025-07-30,Disponible
I-000358,BR-00002,P-000358,40,5,2025-05-11,2025-07-16,Disponible
I-000359,BR-00002,P-000359,92,10,2025-03-18,2025-07-29,Disponible
I-000360,BR-00002,P-000360,7,7,2025-05-28,2025-06-21,Bajo stock
I-000361,BR-00002,P-000361,11,9,2025-02-27,2025-07-10,Disponible
I-000362,BR-00002,P-000362,19,12,2025-04-09,2025-06-24,Disponible
I-000363,BR-00002,P-000363,68,19,2025-03-18,2025-04-15,Disponible
I-000364,BR-00002,P-000364,15,14,2025-07-05,2025-07-21,Disponible
I-000365,BR-00002,P-000365,48,16,2025-06-12,2025-08-02,Disponible
I-000366,BR-00002,P-000366,55,20,2025-05-07,2025-08-18,Disponible
I-000367,BR-00002,P-000367,21,6,2025-06-29,2025-07-01,Disponible
I-000368,BR-00002,P-000368,57,5,2025-06-30,2025-07-07,Disponible
I-000369,BR-00002,P-000369,28,11,2025-04-21,2025-05-17,Disponible
I-000370,BR-00002,P-000370,72,19,2025-06-02,2025-08-18,Disponible
I-000371,BR-00002,P-000371,61,20,2025-04-04,2025-06-13,Disponible
I-000372,BR-00002,P-000372,11,15,2025-07-16,2025-08-01,Bajo stock
I-000373,BR-00002,P-000373,10,16,2025-06-30,2025-08-08,Bajo stock
I-000374,BR-00002,P-000374,3,13,2025-03-22,2025-03-29,Bajo stock
I-000375,BR-00002,P-000375,65,16,2025-07-12,2025-07-14,Disponible
I-000376,BR-00002,P-000376,99,12,2025-05-02,2025-05-30,Disponible
I-000377,BR-00002,P-000377,36,10,2025-04-22,2025-05-30,Disponible
I-000378,BR-00002,P-000378,48,11,2025-04-30,2025-08-02,Disponible
I-000379,BR-00002,P-000379,65,11,2025-05-21,2025-08-06,Disponible
I-000380,BR-00002,P-000380,29,11,2025-07-24,2025-08-06,Disponible
I-000381,BR-00002,P-000381,90,18,2025-04-01,2025-05-21,Disponible
I-000382,BR-00002,P-000382,36,17,2025-07-21,2025-07-21,Disponible
I-000383,BR-00002,P-000383,11,12,2025-07-23,2025-08-16,Bajo stock
I-000384,BR-00002,P-000384,78,16,2025-05-01,2025-07-12,Disponible
I-000385,BR-00002,P-000385,73,5,2025-07-21,2025-08-02,Disponible
I-000386,BR-00002,P-000386,28,6,2025-04-16,2025-07-31,Disponible
I-000387,BR-00002,P-000387,48,18,2025-06-17,2025-07-04,Disponible
I-000388,BR-00002,P-000388,13,6,2025-03-27,2025-08-07,Disponible
I-000389,BR-00002,P-000389,65,15,2025-05-09,2025-08-05,Disponible
I-000390,BR-00002,P-000390,50,11,2025-04-26,2025-07-25,Disponible
I-000391,BR-00002,P-000391,22,11,2025-03-13,2025-07-11,Disponible
I-000392,BR-00002,P-000392,84,7,2025-06-15,2025-07-28,Disponible
I-000393,BR-00002,P-000393,42,8,2025-07-17,2025-08-16,Disponible
I-000394,BR-00002,P-000394,98,10,2025-06-07,2025-07-12,Disponible
I-000395,BR-00002,P-000395,62,9,2025-05-10,2025-08-09,Disponible
I-000396,BR-00002,P-000396,70,9,2025-03-03,2025-06-08,Disponible
I-000397,BR-00002,P-000397,98,5,2025-06-16,2025-06-20,Disponible
I-000398,BR-00002,P-000398,36,18,2025-03-15,2025-06-12,Disponible
I-000399,BR-00002,P-000399,74,8,2025-06-03,2025-08-06,Disponible
I-000400,BR-00002,P-000400,11,9,2025-06-17,2025-08-05,Disponible
I-000401,BR-00002,P-000401,49,16,2025-06-21,2025-07-21,Disponible
I-000402,BR-00002,P-000402,86,17,2025-04-07,2025-04-30,Disponible
I-000403,BR-00002,P-000403,65,10,2025-03-08,2025-03-11,Disponible
I-000404,BR-00002,P-000404,95,10,2025-06-29,2025-07-25,Disponible
I-000405,BR-00002,P-000405,95,16,2025-04-10,2025-05-29,Disponible
I-000406,BR-00002,P-000406,35,14,2025-03-24,2025-03-25,Disponible
I-000407,BR-00002,P-000407,36,19,2025-05-21,2025-05-31,Disponible
I-000408,BR-00002,P-000408,12,6,2025-05-24,2025-05-29,Disponible
I-000409,BR-00002,P-000409,35,19,2025-06-02,2025-07-14,Disponible
I-000410,BR-00002,P-000410,5,19,2025-03-20,2025-06-25,Bajo stock
I-000411,BR-00002,P-000411,95,20,2025-05-23,2025-06-08,Disponible
I-000412,BR-00002,P-000412,30,9,2025-03-09,2025-07-25,Disponible
I-000413,BR-00002,P-000413,37,6,2025-05-21,2025-07-25,Disponible
I-000414,BR-00002,P-000414,53,18,2025-07-21,2025-08-19,Disponible
I-000415,BR-00002,P-000415,48,8,2025-04-18,2025-05-02,Disponible
I-000416,BR-00002,P-000416,92,11,2025-05-23,2025-06-15,Disponible
I-000417,BR-00002,P-000417,87,20,2025-03-16,2025-06-27,Disponible
I-000418,BR-00002,P-000418,83,11,2025-03-10,2025-05-26,Disponible
I-000419,BR-00002,P-000419,9,12,2025-03-19,2025-07-24,Bajo stock
I-000420,BR-00002,P-000420,13,12,2025-04-04,2025-07-11,Disponible
I-000421,BR-00002,P-000421,25,16,2025-05-24,2025-06-29,Disponible
I-000422,BR-00002,P-000422,2,17,2025-02-26,2025-08-10,Bajo stock
I-000423,BR-00002,P-000423,47,8,2025-07-21,2025-08-22,Disponible
I-000424,BR-00002,P-000424,73,9,2025-03-24,2025-04-13,Disponible
I-000425,BR-00002,P-000425,2,9,2025-04-17,2025-06-30,Bajo stock
I-000426,BR-00002,P-000426,35,16,2025-03-03,2025-04-13,Disponible
I-000427,BR-00002,P-000427,86,7,2025-04-02,2025-07-10,Disponible
I-000428,BR-00002,P-000428,90,19,2025-06-27,2025-08-18,Disponible
I-000429,BR-00002,P-000429,6,13,2025-04-05,2025-07-27,Bajo stock
I-000430,BR-00002,P-000430,80,14,2025-07-18,2025-07-26,Disponible
I-000431,BR-00002,P-000431,94,15,2025-06-01,2025-07-31,Disponible
I-000432,BR-00002,P-000432,62,9,2025-05-10,2025-06-24,Disponible
I-000433,BR-00002,P-000433,47,6,2025-03-27,2025-06-03,Disponible
I-000434,BR-00002,P-000434,99,13,2025-02-28,2025-05-02,Disponible
I-000435,BR-00002,P-000435,78,19,2025-05-20,2025-07-04,Disponible
I-000436,BR-00002,P-000436,40,10,2025-07-08,2025-08-15,Disponible
I-000437,BR-00002,P-000437,11,12,2025-04-16,2025-08-20,Bajo stock
I-000438,BR-00002,P-000438,1,9,2025-06-14,2025-07-06,Bajo stock
I-000439,BR-00002,P-000439,35,15,2025-06-24,2025-08-03,Disponible
I-000440,BR-00002,P-000440,85,10,2025-04-23,2025-07-13,Disponible
I-000441,BR-00002,P-000441,10,15,2025-03-02,2025-06-12,Bajo stock
I-000442,BR-00002,P-000442,10,9,2025-05-15,2025-07-03,Disponible
I-000443,BR-00002,P-000443,46,13,2025-06-15,2025-07-19,Disponible
I-000444,BR-00002,P-000444,74,12,2025-07-05,2025-08-11,Disponible
I-000445,BR-00002,P-000445,66,7,2025-06-25,2025-06-26,Disponible
I-000446,BR-00002,P-000446,7,17,2025-04-25,2025-08-22,Bajo stock
I-000447,BR-00002,P-000447,13,8,2025-05-02,2025-05-14,Disponible
I-000448,BR-00002,P-000448,34,11,2025-04-09,2025-06-23,Disponible
I-000449,BR-00002,P-000449,82,6,2025-04-21,2025-07-05,Disponible
I-000450,BR-00002,P-000450,18,12,2025-07-03,2025-07-13,Disponible
I-000451,BR-00002,P-000451,45,14,2025-07-10,2025-08-09,Disponible
I-000452,BR-00002,P-000452,67,8,2025-03-19,2025-06-10,Disponible
I-000453,BR-00002,P-000453,97,20,2025-04-03,2025-04-07,Disponible
I-000454,BR-00002,P-000454,55,20,2025-03-22,2025-05-13,Disponible
I-000455,BR-00002,P-000455,72,6,2025-04-26,2025-07-24,Disponible
I-000456,BR-00002,P-000456,8,10,2025-06-10,2025-06-29,Bajo stock
I-000457,BR-00002,P-000457,90,10,2025-04-10,2025-08-01,Disponible
I-000458,BR-00002,P-000458,6,14,2025-06-24,2025-07-22,Bajo stock
I-000459,BR-00002,P-000459,40,8,2025-04-25,2025-07-29,Disponible
I-000460,BR-00002,P-000460,48,16,2025-06-03,2025-08-15,Disponible
I-000461,BR-00002,P-000461,92,15,2025-04-12,2025-05-21,Disponible
I-000462,BR-00002,P-000462,49,14,2025-06-08,2025-06-27,Disponible
I-000463,BR-00002,P-000463,27,5,2025-05-21,2025-07-28,Disponible
I-000464,BR-00002,P-000464,3,5,2025-04-07,2025-04-28,Bajo stock
I-000465,BR-00002,P-000465,27,5,2025-07-02,2025-08-05,Disponible
I-000466,BR-00002,P-000466,55,9,2025-05-09,2025-06-03,Disponible
I-000467,BR-00002,P-000467,62,7,2025-07-14,2025-08-22,Disponible
I-000468,BR-00002,P-000468,56,17,2025-05-09,2025-06-08,Disponible
I-000469,BR-00002,P-000469,76,14,2025-04-26,2025-05-28,Disponible
I-000470,BR-00002,P-000470,46,20,2025-06-22,2025-06-26,Disponible
I-000471,BR-00002,P-000471,90,13,2025-05-12,2025-08-03,Disponible
I-000472,BR-00002,P-000472,76,15,2025-04-05,2025-07-01,Disponible
I-000473,BR-00002,P-000473,35,8,2025-07-24,2025-08-17,Disponible
I-000474,BR-00002,P-000474,74,10,2025-04-17,2025-07-14,Disponible
I-000475,BR-00002,P-000475,44,9,2025-06-21,2025-07-10,Disponible
I-000476,BR-00002,P-000476,6,18,2025-07-02,2025-07-29,Bajo stock
I-000477,BR-00002,P-000477,18,14,2025-03-01,2025-07-07,Disponible
I-000478,BR-00002,P-000478,3,16,2025-04-16,2025-06-12,Bajo stock
I-000479,BR-00002,P-000479,76,15,2025-06-19,2025-07-02,Disponible
I-000480,BR-00002,P-000480,73,10,2025-05-14,2025-06-16,Disponible
I-000481,BR-00002,P-000481,78,7,2025-04-30,2025-07-05,Disponible
I-000482,BR-00002,P-000482,61,5,2025-03-23,2025-04-29,Disponible
I-000483,BR-00002,P-000483,4,20,2025-07-16,2025-08-14,Bajo stock
I-000484,BR-00002,P-000484,13,6,2025-02-26,2025-08-19,Disponible
I-000485,BR-00002,P-000485,81,7,2025-06-20,2025-06-22,Disponible
I-000486,BR-00002,P-000486,58,10,2025-05-19,2025-06-23,Disponible
I-000487,BR-00002,P-000487,8,15,2025-04-26,2025-06-15,Bajo stock
I-000488,BR-00002,P-000488,72,10,2025-05-25,2025-06-26,Disponible
I-000489,BR-00002,P-000489,17,12,2025-04-23,2025-08-01,Disponible
I-000490,BR-00002,P-000490,11,20,2025-07-22,2025-07-29,Bajo stock
I-000491,BR-00003,P-000491,47,6,2025-02-27,2025-04-23,Disponible
I-000492,BR-00003,P-000492,25,13,2025-03-13,2025-08-11,Disponible
I-000493,BR-00003,P-000493,16,6,2025-05-14,2025-07-22,Disponible
I-000494,BR-00003,P-000494,30,20,2025-06-13,2025-06-18,Disponible
I-000495,BR-00003,P-000495,56,20,2025-04-20,2025-06-27,Disponible
I-000496,BR-00003,P-000496,78,11,2025-05-23,2025-08-11,Disponible
I-000497,BR-00003,P-000497,49,15,2025-05-28,2025-06-02,Disponible
I-000498,BR-00003,P-000498,8,14,2025-03-13,2025-07-08,Bajo stock
I-000499,BR-00003,P-000499,48,13,2025-05-05,2025-06-22,Disponible
I-000500,BR-00003,P-000500,90,13,2025-03-08,2025-03-20,Disponible
I-000501,BR-00003,P-000501,84,20,2025-06-02,2025-06-15,Disponible
I-000502,BR-00003,P-000502,11,12,2025-04-21,2025-08-09,Bajo stock
I-000503,BR-00003,P-000503,81,20,2025-07-05,2025-07-08,Disponible
I-000504,BR-00003,P-000504,88,18,2025-04-21,2025-07-05,Disponible
I-000505,BR-00003,P-000505,36,8,2025-07-15,2025-07-25,Disponible
I-000506,BR-00003,P-000506,54,11,2025-06-07,2025-06-28,Disponible
I-000507,BR-00003,P-000507,7,19,2025-03-15,2025-08-12,Bajo stock
I-000508,BR-00003,P-000508,68,16,2025-04-10,2025-06-11,Disponible
I-000509,BR-00003,P-000509,56,12,2025-06-22,2025-07-13,Disponible
I-000510,BR-00003,P-000510,74,9,2025-04-16,2025-08-10,Disponible
I-000511,BR-00003,P-000511,45,14,2025-03-19,2025-07-08,Disponible
I-000512,BR-00003,P-000512,88,15,2025-06-18,2025-07-12,Disponible
I-000513,BR-00003,P-000513,25,9,2025-05-13,2025-08-24,Disponible
I-000514,BR-00003,P-000514,90,5,2025-06-22,2025-07-27,Disponible
I-000515,BR-00003,P-000515,43,7,2025-03-10,2025-07-29,Disponible
I-000516,BR-00003,P-000516,10,17,2025-05-08,2025-06-17,Bajo stock
I-000517,BR-00003,P-000517,24,13,2025-03-29,2025-06-12,Disponible
I-000518,BR-00003,P-000518,78,9,2025-05-29,2025-06-23,Disponible
I-000519,BR-00003,P-000519,92,8,2025-06-19,2025-07-11,Disponible
I-000520,BR-00003,P-000520,79,9,2025-06-03,2025-06-22,Disponible
I-000521,BR-00003,P-000521,52,20,2025-06-27,2025-07-10,Disponible
I-000522,BR-00003,P-000522,35,18,2025-05-12,2025-07-15,Disponible
I-000523,BR-00003,P-000523,57,11,2025-05-10,2025-08-21,Disponible
I-000524,BR-00003,P-000524,5,13,2025-06-18,2025-07-14,Bajo stock
I-000525,BR-00003,P-000525,44,16,2025-05-13,2025-06-24,Disponible
I-000526,BR-00003,P-000526,82,10,2025-04-17,2025-05-11,Disponible
I-000527,BR-00003,P-000527,58,5,2025-06-16,2025-06-23,Disponible
I-000528,BR-00003,P-000528,74,19,2025-04-09,2025-08-06,Disponible
I-000529,BR-00003,P-000529,70,7,2025-06-12,2025-07-26,Disponible
I-000530,BR-00003,P-000530,57,10,2025-05-13,2025-08-23,Disponible
I-000531,BR-00003,P-000531,19,14,2025-03-22,2025-05-04,Disponible
I-000532,BR-00003,P-000532,64,11,2025-05-03,2025-05-07,Disponible
I-000533,BR-00003,P-000533,50,6,2025-04-13,2025-08-15,Disponible
I-000534,BR-00003,P-000534,65,10,2025-04-26,2025-08-21,Disponible
I-000535,BR-00003,P-000535,57,10,2025-07-24,2025-07-28,Disponible
I-000536,BR-00003,P-000536,21,20,2025-04-18,2025-07-31,Disponible
I-000537,BR-00003,P-000537,4,16,2025-05-18,2025-06-16,Bajo stock
I-000538,BR-00003,P-000538,54,5,2025-07-19,2025-07-31,Disponible
I-000539,BR-00003,P-000539,91,9,2025-05-20,2025-08-07,Disponible
I-000540,BR-00003,P-000540,65,13,2025-07-13,2025-08-15,Disponible
I-000541,BR-00003,P-000541,1,10,2025-04-09,2025-08-03,Bajo stock
I-000542,BR-00003,P-000542,69,5,2025-07-16,2025-08-21,Disponible
I-000543,BR-00003,P-000543,38,6,2025-03-15,2025-03-18,Disponible
I-000544,BR-00003,P-000544,26,16,2025-07-12,2025-08-24,Disponible
I-000545,BR-00003,P-000545,72,9,2025-02-26,2025-04-09,Disponible
I-000546,BR-00003,P-000546,79,6,2025-03-08,2025-06-10,Disponible
I-000547,BR-00003,P-000547,60,15,2025-03-08,2025-06-11,Disponible
I-000548,BR-00003,P-000548,95,12,2025-05-10,2025-05-22,Disponible
I-000549,BR-00003,P-000549,50,10,2025-05-25,2025-08-21,Disponible
I-000550,BR-00003,P-000550,4,19,2025-03-09,2025-05-20,Bajo stock
I-000551,BR-00003,P-000551,25,14,2025-02-27,2025-03-24,Disponible
I-000552,BR-00003,P-000552,96,14,2025-05-30,2025-07-16,Disponible
I-000553,BR-00003,P-000553,72,9,2025-06-10,2025-08-19,Disponible
I-000554,BR-00003,P-000554,49,12,2025-05-19,2025-07-18,Disponible
I-000555,BR-00003,P-000555,76,5,2025-06-28,2025-07-22,Disponible
I-000556,BR-00003,P-000556,18,6,2025-04-03,2025-04-14,Disponible
I-000557,BR-00003,P-000557,84,14,2025-04-03,2025-05-28,Disponible
I-000558,BR-00003,P-000558,5,13,2025-03-14,2025-05-02,Bajo stock
I-000559,BR-00003,P-000559,19,7,2025-03-20,2025-08-10,Disponible
I-000560,BR-00003,P-000560,71,11,2025-04-05,2025-04-30,Disponible
I-000561,BR-00003,P-000561,18,12,2025-06-18,2025-08-08,Disponible
I-000562,BR-00003,P-000562,58,11,2025-05-30,2025-07-29,Disponible
I-000563,BR-00003,P-000563,30,18,2025-03-15,2025-04-15,Disponible
I-000564,BR-00003,P-000564,50,7,2025-05-01,2025-07-11,Disponible
I-000565,BR-00003,P-000565,53,6,2025-05-22,2025-06-30,Disponible
I-000566,BR-00003,P-000566,5,9,2025-04-02,2025-07-17,Bajo stock
I-000567,BR-00003,P-000567,65,11,2025-04-06,2025-04-16,Disponible
I-000568,BR-00003,P-000568,15,20,2025-05-18,2025-06-15,Bajo stock
I-000569,BR-00003,P-000569,93,6,2025-04-13,2025-05-22,Disponible
I-000570,BR-00003,P-000570,22,7,2025-07-24,2025-08-15,Disponible
I-000571,BR-00003,P-000571,24,18,2025-07-18,2025-08-21,Disponible
I-000572,BR-00003,P-000572,20,7,2025-07-10,2025-07-21,Disponible
I-000573,BR-00003,P-000573,48,5,2025-06-29,2025-06-29,Disponible
I-000574,BR-00003,P-000574,9,16,2025-04-20,2025-07-13,Bajo stock
I-000575,BR-00003,P-000575,75,5,2025-06-18,2025-07-11,Disponible
I-000576,BR-00003,P-000576,72,13,2025-06-28,2025-08-11,Disponible
I-000577,BR-00003,P-000577,99,19,2025-06-09,2025-07-23,Disponible
I-000578,BR-00003,P-000578,82,15,2025-06-28,2025-07-17,Disponible
I-000579,BR-00003,P-000579,8,20,2025-03-26,2025-05-01,Bajo stock
I-000580,BR-00003,P-000580,58,7,2025-04-11,2025-08-17,Disponible
I-000581,BR-00003,P-000581,100,12,2025-03-22,2025-08-08,Disponible
I-000582,BR-00003,P-000582,70,18,2025-03-04,2025-06-14,Disponible
I-000583,BR-00003,P-000583,22,18,2025-04-27,2025-07-09,Disponible
I-000584,BR-00003,P-000584,17,15,2025-03-26,2025-07-13,Disponible
I-000585,BR-00003,P-000585,20,16,2025-03-27,2025-04-02,Disponible
I-000586,BR-00003,P-000586,56,14,2025-07-08,2025-08-10,Disponible
I-000587,BR-00003,P-000587,70,17,2025-07-09,2025-08-07,Disponible
I-000588,BR-00003,P-000588,92,11,2025-03-31,2025-08-18,Disponible
I-000589,BR-00003,P-000589,41,6,2025-03-14,2025-04-02,Disponible
I-000590,BR-00003,P-000590,82,12,2025-07-07,2025-08-15,Disponible
I-000591,BR-00003,P-000591,46,6,2025-03-07,2025-05-25,Disponible
I-000592,BR-00003,P-000592,58,12,2025-05-23,2025-07-16,Disponible
I-000593,BR-00003,P-000593,78,15,2025-07-15,2025-08-03,Disponible
I-000594,BR-00003,P-000594,89,18,2025-06-10,2025-06-18,Disponible
I-000595,BR-00003,P-000595,43,18,2025-03-23,2025-06-25,Disponible
I-000596,BR-00003,P-000596,1,11,2025-05-11,2025-05-20,Bajo stock
I-000597,BR-00003,P-000597,66,9,2025-05-01,2025-06-11,Disponible
I-000598,BR-00003,P-000598,73,19,2025-03-13,2025-08-01,Disponible
I-000599,BR-00003,P-000599,27,10,2025-03-19,2025-04-23,Disponible
I-000600,BR-00003,P-000600,42,6,2025-07-23,2025-08-20,Disponible
I-000601,BR-00003,P-000601,26,8,2025-03-15,2025-05-09,Disponible
I-000602,BR-00003,P-000602,31,5,2025-05-06,2025-07-08,Disponible
I-000603,BR-00003,P-000603,87,9,2025-04-26,2025-07-28,Disponible
I-000604,BR-00003,P-000604,72,11,2025-06-12,2025-06-12,Disponible
I-000605,BR-00003,P-000605,80,13,2025-06-07,2025-08-19,Disponible
I-000606,BR-00003,P-000606,21,17,2025-06-15,2025-08-18,Disponible
I-000607,BR-00003,P-000607,8,12,2025-04-19,2025-05-04,Bajo stock
I-000608,BR-00003,P-000608,99,17,2025-02-26,2025-08-02,Disponible
I-000609,BR-00003,P-000609,24,15,2025-02-26,2025-04-18,Disponible
I-000610,BR-00003,P-000610,85,5,2025-06-22,2025-07-20,Disponible
I-000611,BR-00003,P-000611,45,17,2025-04-16,2025-04-27,Disponible
I-000612,BR-00003,P-000612,30,16,2025-05-14,2025-08-05,Disponible
I-000613,BR-00003,P-000613,88,8,2025-05-19,2025-08-24,Disponible
I-000614,BR-00003,P-000614,56,10,2025-04-10,2025-07-03,Disponible
I-000615,BR-00003,P-000615,58,6,2025-07-11,2025-08-24,Disponible
I-000616,BR-00003,P-000616,5,20,2025-03-20,2025-06-28,Bajo stock
I-000617,BR-00003,P-000617,24,7,2025-06-21,2025-08-23,Disponible
I-000618,BR-00003,P-000618,89,12,2025-03-18,2025-08-04,Disponible
I-000619,BR-00003,P-000619,46,20,2025-02-26,2025-03-26,Disponible
I-000620,BR-00003,P-000620,64,19,2025-05-20,2025-05-27,Disponible
I-000621,BR-00003,P-000621,34,19,2025-03-27,2025-08-09,Disponible
I-000622,BR-00003,P-000622,45,8,2025-07-03,2025-07-24,Disponible
I-000623,BR-00003,P-000623,100,10,2025-04-26,2025-05-18,Disponible
I-000624,BR-00003,P-000624,8,20,2025-04-19,2025-05-15,Bajo stock
I-000625,BR-00003,P-000625,93,18,2025-05-17,2025-06-12,Disponible
I-000626,BR-00003,P-000626,74,8,2025-05-19,2025-07-11,Disponible
I-000627,BR-00003,P-000627,96,18,2025-03-01,2025-05-26,Disponible
I-000628,BR-00003,P-000628,41,10,2025-05-30,2025-06-28,Disponible
I-000629,BR-00003,P-000629,84,18,2025-03-18,2025-06-15,Disponible
I-000630,BR-00003,P-000630,4,14,2025-05-29,2025-08-19,Bajo stock
I-000631,BR-00003,P-000631,39,16,2025-03-17,2025-06-25,Disponible
I-000632,BR-00003,P-000632,50,6,2025-06-05,2025-07-27,Disponible
I-000633,BR-00003,P-000633,91,13,2025-04-28,2025-06-14,Disponible
I-000634,BR-00003,P-000634,29,5,2025-04-26,2025-07-14,Disponible
I-000635,BR-00003,P-000635,21,20,2025-03-28,2025-06-09,Disponible
I-000636,BR-00003,P-000636,36,14,2025-07-17,2025-07-30,Disponible
I-000637,BR-00003,P-000637,92,16,2025-04-22,2025-04-29,Disponible
I-000638,BR-00003,P-000638,39,17,2025-06-03,2025-08-03,Disponible
I-000639,BR-00003,P-000639,75,10,2025-06-05,2025-08-08,Disponible
I-000640,BR-00003,P-000640,88,12,2025-04-17,2025-07-19,Disponible
I-000641,BR-00003,P-000641,98,6,2025-03-02,2025-04-18,Disponible
I-000642,BR-00003,P-000642,17,19,2025-06-05,2025-07-14,Bajo stock
I-000643,BR-00003,P-000643,66,17,2025-04-20,2025-04-29,Disponible
I-000644,BR-00003,P-000644,29,17,2025-07-02,2025-08-08,Disponible
I-000645,BR-00003,P-000645,98,12,2025-05-07,2025-05-08,Disponible
I-000646,BR-00003,P-000646,6,10,2025-03-27,2025-04-10,Bajo stock
I-000647,BR-00003,P-000647,5,19,2025-06-06,2025-07-13,Bajo stock
I-000648,BR-00003,P-000648,74,13,2025-04-18,2025-07-30,Disponible
I-000649,BR-00003,P-000649,52,11,2025-05-15,2025-08-18,Disponible
I-000650,BR-00004,P-000650,24,16,2025-07-10,2025-08-19,Disponible
I-000651,BR-00004,P-000651,50,6,2025-03-25,2025-06-07,Disponible
I-000652,BR-00004,P-000652,22,17,2025-04-17,2025-07-28,Disponible
I-000653,BR-00004,P-000653,77,18,2025-06-04,2025-07-06,Disponible
I-000654,BR-00004,P-000654,61,9,2025-02-27,2025-08-08,Disponible
I-000655,BR-00004,P-000655,1,10,2025-03-17,2025-04-20,Bajo stock
I-000656,BR-00004,P-000656,53,6,2025-06-17,2025-06-30,Disponible
I-000657,BR-00004,P-000657,25,18,2025-06-14,2025-07-22,Disponible
I-000658,BR-00004,P-000658,77,14,2025-06-04,2025-07-24,Disponible
I-000659,BR-00004,P-000659,82,14,2025-07-18,2025-07-22,Disponible
I-000660,BR-00004,P-000660,100,15,2025-03-07,2025-04-08,Disponible
I-000661,BR-00004,P-000661,62,15,2025-04-19,2025-06-19,Disponible
I-000662,BR-00004,P-000662,52,14,2025-06-24,2025-07-07,Disponible
I-000663,BR-00004,P-000663,80,8,2025-04-03,2025-06-01,Disponible
I-000664,BR-00004,P-000664,65,12,2025-03-14,2025-04-12,Disponible
I-000665,BR-00004,P-000665,89,16,2025-03-26,2025-04-26,Disponible
I-000666,BR-00004,P-000666,97,16,2025-07-07,2025-08-13,Disponible
I-000667,BR-00004,P-000667,65,19,2025-06-22,2025-06-24,Disponible
I-000668,BR-00004,P-000668,37,20,2025-05-07,2025-07-11,Disponible
I-000669,BR-00004,P-000669,92,20,2025-06-09,2025-07-02,Disponible
I-000670,BR-00004,P-000670,18,17,2025-04-19,2025-07-29,Disponible
I-000671,BR-00004,P-000671,90,5,2025-07-09,2025-08-02,Disponible
I-000672,BR-00004,P-000672,6,9,2025-06-24,2025-07-12,Bajo stock
I-000673,BR-00004,P-000673,80,8,2025-03-06,2025-06-17,Disponible
I-000674,BR-00004,P-000674,99,13,2025-05-27,2025-07-16,Disponible
I-000675,BR-00004,P-000675,19,17,2025-06-12,2025-08-04,Disponible
I-000676,BR-00004,P-000676,70,20,2025-03-18,2025-05-30,Disponible
I-000677,BR-00004,P-000677,17,13,2025-07-10,2025-07-17,Disponible
I-000678,BR-00004,P-000678,96,18,2025-03-17,2025-06-05,Disponible
I-000679,BR-00004,P-000679,84,12,2025-06-04,2025-07-02,Disponible
I-000680,BR-00004,P-000680,95,18,2025-06-05,2025-07-23,Disponible
I-000681,BR-00004,P-000681,70,20,2025-03-11,2025-03-21,Disponible
I-000682,BR-00004,P-000682,48,8,2025-06-20,2025-06-24,Disponible
I-000683,BR-00004,P-000683,28,9,2025-03-26,2025-07-08,Disponible
I-000684,BR-00004,P-000684,53,16,2025-05-28,2025-06-10,Disponible
I-000685,BR-00004,P-000685,100,8,2025-03-21,2025-05-27,Disponible
