provider_id,name,nif,email,phone,country,city,address,category,subcategory,condicion_pago
PR-00129,Despacho Sánchez-Navarrete,J85932737,barrientosdiego@example.org,+52 610585409,México,Guadalajara,"Pasaje Hidalgo 941 Edif. 520 , Depto. 680, Nueva Líbano, COAH 92731-9952",Cuidado Personal,Higiene,90 días
PR-00130,López e Hijos,R62129337,puenteconchita@example.org,+52 674721605,México,Guadalajara,"Diagonal Granada 861 Edif. 163 , Depto. 887, San Tomás los bajos, MICH 38570-6192",Cuidado Personal,Spa,30 días
PR-00131,Grupo Portillo-Cintrón,P43017794,reynosofelipe@example.org,+52 605231700,México,Guadalajara,"Privada Tabasco 886 909, San Rebeca los bajos, BCS 49164",Cuidado Personal,Nutrición,90 días
PR-00132,Arredondo-Girón y Asociados,A83212871,wilfridomata@example.net,+52 680442414,México,Guadalajara,"Cerrada Gaona 593 Edif. 083 , Depto. 975, Vieja Togo, Q. ROO 66457",Hogar y Decoración,Muebles,90 días
PR-00133,Marrero S.A.,P86523109,gloria59@example.net,+52 638373207,México,Guadalajara,"Privada Rendón 177 Edif. 985 , Depto. 732, San Víctor los altos, DF 86693-2205",Hogar y Decoración,Iluminación,60 días
PR-00134,Arce-Ávalos,D56430582,lebroncristobal@example.org,+52 667683700,México,Guadalajara,"Eje vial Romo 585 Edif. 638 , Depto. 565, San Soledad de la Montaña, SLP 30942-2181",Hogar y Decoración,Textiles,90 días
PR-00135,"Proyectos Flores, Camacho y Paredes",Q46442719,miriam37@example.org,+52 619146507,México,Guadalajara,"Diagonal Sudáfrica 351 Interior 512, San Isabela los bajos, QRO 27776",Hogar y Decoración,Organización,60 días
PR-00136,Téllez y Ávalos S. R.L. de C.V.,U50479343,jortiz@example.com,+52 695248002,México,Guadalajara,"Periférico Marruecos 631 Edif. 211 , Depto. 117, Nueva Tayikistán, COL 45267-3000",Hogar y Decoración,Arte decorativo,60 días
PR-00137,Figueroa y Haro A.C.,A61098451,wmuro@example.com,+52 640096035,México,Guadalajara,"Privada Vargas 512 453, Vieja Libia, BC 03208-8524",Productos de Limpieza,Desinfectantes,60 días
PR-00138,Montaño-Alcaraz S. R.L. de C.V.,B77593805,monicalerma@example.com,+52 684440577,México,Guadalajara,"Privada Veracruz de Ignacio de la Llave 765 Interior 850, Nueva Honduras, CAMP 17715-7853",Productos de Limpieza,Detergentes,90 días
PR-00139,Club Castro y Lugo,R19342447,marcos56@example.org,+52 640198030,México,Guadalajara,"Continuación Aguascalientes 884 739, Vieja Suriname, SON 56466-7759",Productos de Limpieza,Ambientadores,90 días
PR-00140,"Vargas, Oquendo y Sierra",B80894271,sguajardo@example.org,+52 673934523,México,Guadalajara,"Retorno Yucatán 946 Edif. 825 , Depto. 569, Vieja Afganistán, DGO 69800-4734",Productos de Limpieza,Limpiadores multiusos,Contado
PR-00141,Rubio y Cruz A.C.,P59971364,limonjorge@example.com,+52 670036977,México,Guadalajara,"Diagonal Coahuila de Zaragoza 370 Interior 003, San Nayeli de la Montaña, COL 30848",Productos de Limpieza,Escobas y utensilios,30 días
PR-00142,"Myers, Poole and Mccarthy",J69645813,nathanielmoore@example.com,+1 600335519,Estados Unidos,Nueva York,"91338 Black Mountains, Pierceview, NM 08673",Tecnología,Software,60 días
PR-00143,Downs LLC,R47638691,laura23@example.net,+1 651692744,Estados Unidos,Nueva York,"598 Osborne Cliffs, Schmidtview, MI 78164",Tecnología,Hardware,90 días
PR-00144,Jones Inc,R75373998,ikennedy@example.com,+1 607589785,Estados Unidos,Nueva York,"04793 Rodriguez Islands Suite 897, North Megan, NM 54671",Tecnología,Redes,90 días
PR-00145,"Johnson, James and Williams",C59372811,markmitchell@example.net,+1 651240149,Estados Unidos,Nueva York,"238 Clark Rapids, Matthewland, WV 23473",Tecnología,Ciberseguridad,90 días
PR-00146,Griffin-Burns,J12457807,crystalthompson@example.com,+1 665750823,Estados Unidos,Nueva York,"87225 Julia Port, Sharimouth, ME 65966",Tecnología,IoT,90 días
PR-00147,Neal-Landry,S88631225,jacqueline44@example.org,+1 633244336,Estados Unidos,Nueva York,"245 Thomas Shore Apt. 134, Collinsville, VA 65263",Alimentos,Frutas y Verduras,90 días
PR-00148,"Campbell, Taylor and Banks",Q88057195,michael02@example.org,+1 663806273,Estados Unidos,Nueva York,"974 Hood Port Apt. 414, Edwardville, DC 05710",Alimentos,Carnes y Embutidos,30 días
PR-00149,"Campbell, Colon and Allen",B33454257,krystallewis@example.net,+1 618325130,Estados Unidos,Nueva York,"331 William Causeway Apt. 071, Emilytown, DC 12635",Alimentos,Bebidas,30 días
PR-00150,"Griffin, Rosario and Cunningham",E64380560,brandon42@example.net,+1 667259742,Estados Unidos,Nueva York,"949 Smith Tunnel Apt. 747, Lake Cody, KY 46669",Alimentos,Panadería,90 días
PR-00151,Best-Campbell,B82091698,akim@example.net,+1 654246235,Estados Unidos,Nueva York,"Unit 6717 Box 7712, DPO AA 40573",Alimentos,Comida Congelada,Contado
PR-00152,Johnson-Powell,P12458919,scott30@example.org,+1 667905286,Estados Unidos,Nueva York,"000 Thompson Plaza Suite 634, Josephbury, TN 26703",Ropa,Moda Hombre,90 días
PR-00153,Gonzales-Fisher,H67952937,adamtaylor@example.org,+1 676377967,Estados Unidos,Nueva York,"0866 Phyllis Brooks, Hubbardville, AR 05190",Ropa,Moda Mujer,90 días
PR-00154,"Braun, Garcia and Bell",Q63204831,brandijenkins@example.com,+1 619058960,Estados Unidos,Nueva York,"5884 Kimberly Ridge, Bradleyborough, ND 64506",Ropa,Infantil,90 días
PR-00155,"Richards, Willis and Mccormick",C14691165,aaron94@example.org,+1 600627119,Estados Unidos,Nueva York,"2058 Amanda Mission, Sarahchester, CT 15036",Ropa,Deportivo,90 días
PR-00156,"Stone, Gardner and Wilson",H68752707,meghan48@example.com,+1 653470953,Estados Unidos,Nueva York,"16090 Amanda Parkways, North Jeffrey, KS 99126",Ropa,Accesorios,60 días
PR-00157,Dickerson-Shields,W33866051,bmarquez@example.net,+1 623659556,Estados Unidos,Nueva York,"642 Evans Island, Lake Natasha, VT 82459",Electrónica,Electrodomésticos,30 días
PR-00158,"Thornton, Hammond and George",G63913521,tonyvargas@example.net,+1 603226542,Estados Unidos,Nueva York,"0873 Perkins Turnpike Apt. 123, Barreraview, CA 47325",Electrónica,Audio y Video,90 días
PR-00159,Stewart-Morris,W51762352,gary94@example.org,+1 658923587,Estados Unidos,Nueva York,"14003 Cassie Ways, Chasetown, WA 52643",Electrónica,Telefonía,90 días
PR-00160,Hartman-Sanchez,W16165995,mendozacarla@example.net,+1 637478753,Estados Unidos,Nueva York,"937 Virginia Plaza Apt. 762, Lisatown, MS 46137",Electrónica,Computación,90 días
PR-00161,Parker Group,Q63428404,rhodesjared@example.org,+1 696041251,Estados Unidos,Nueva York,"75318 Matthew Port Suite 300, Antoniofurt, IL 59704",Electrónica,Gadgets,Contado
PR-00162,Green-Mcdonald,G32362022,sbond@example.com,+1 608440609,Estados Unidos,Nueva York,"06834 Guerrero Lakes, New Kathryn, NH 75907",Servicios,Instalación,90 días
PR-00163,"Pratt, Gillespie and Anderson",C42480918,ktaylor@example.org,+1 636304970,Estados Unidos,Nueva York,"4531 Kimberly Shores, Medinabury, FM 27834",Servicios,Reparación,90 días
PR-00164,"Pittman, Bullock and Rangel",W78508741,dcampos@example.net,+1 631946076,Estados Unidos,Nueva York,"943 Amber Place Suite 005, Zhangstad, WI 24503",Accesorios y Repuestos,Automotrices,90 días
PR-00165,"Nelson, Smith and Rogers",S17344254,ronaldperez@example.org,+1 650728042,Estados Unidos,Nueva York,"82163 Jesse Ways, Monicaville, SD 43472",Accesorios y Repuestos,Electrodomésticos,30 días
PR-00166,Potter Ltd,V78141384,william61@example.net,+1 603347463,Estados Unidos,Nueva York,"6907 Nichols Valley, Martinbury, MS 80616",Accesorios y Repuestos,Tecnológicos,60 días
PR-00167,Nelson Group,J19191460,seandaniels@example.com,+1 652987398,Estados Unidos,Nueva York,"91346 Moore Run Suite 540, South Michellemouth, KS 42675",Accesorios y Repuestos,Industriales,90 días
PR-00168,"Stephens, Nelson and Rojas",C66022224,robinsonjohn@example.org,+1 646548199,Estados Unidos,Nueva York,"1393 Robert Pine, Valerieland, FM 17705",Accesorios y Repuestos,Mecánicos,60 días
PR-00169,Butler and Sons,N97732140,williamscrystal@example.com,+1 655541662,Estados Unidos,Nueva York,"39129 Foster Springs, West Kendra, IL 39314",Construcción,Materiales,30 días
PR-00170,Hicks-Oliver,P50148214,skinnerjonathan@example.net,+1 692391482,Estados Unidos,Nueva York,"PSC 3885, Box 4189, APO AA 01857",Construcción,Maquinaria,90 días
PR-00171,"Tran, King and Clark",J79371815,sandra37@example.com,+1 652033273,Estados Unidos,Nueva York,"81102 Miller Field, Haystown, NM 61044",Construcción,Herramientas,60 días
PR-00172,"Khan, Brooks and Nicholson",P99509681,qchandler@example.net,+1 600624857,Estados Unidos,Nueva York,"00025 Sanford Squares, Port Kerryview, GU 78155",Construcción,Arquitectura,90 días
PR-00173,"Rodriguez, Lopez and Anderson",S92936949,gsmith@example.com,+1 691793709,Estados Unidos,Nueva York,"57739 Miller Path Suite 522, North Ericborough, DC 91208",Construcción,Ingeniería,60 días
PR-00174,Bryant Ltd,J25754762,james04@example.com,+1 675928864,Estados Unidos,Nueva York,"711 Turner Rapids, Harrisfurt, PW 91533",Cuidado Personal,Cosméticos,30 días
PR-00175,Pham and Sons,D83295307,cynthia85@example.net,+1 688946125,Estados Unidos,Nueva York,"7110 Meadows Inlet Apt. 445, New Toddberg, KS 47411",Cuidado Personal,Farmacéuticos,90 días
PR-00176,Howell LLC,R42404379,donna71@example.net,+1 693850084,Estados Unidos,Nueva York,"673 Donald Route Suite 781, Ericberg, TN 23976",Cuidado Personal,Higiene,90 días
PR-00177,Jackson-Dunn,P68301853,kingmatthew@example.net,+1 640628719,Estados Unidos,Nueva York,"1739 Morris Drive, Toddmouth, CA 03823",Cuidado Personal,Spa,30 días
PR-00178,Ray Group,S15469267,ebony04@example.net,+1 645488766,Estados Unidos,Nueva York,"19387 Tanner Wells, Port Danielle, HI 39104",Cuidado Personal,Nutrición,90 días
PR-00179,"Dominguez, Hartman and Tate",R34714276,david63@example.org,+1 655550103,Estados Unidos,Nueva York,"8158 Paul Inlet, West Elizabethtown, AK 46036",Hogar y Decoración,Muebles,90 días
PR-00180,"Williams, Zuniga and Marshall",W53533588,anthony78@example.com,+1 680139717,Estados Unidos,Nueva York,"2469 Candice Viaduct Apt. 303, Garzatown, NE 49572",Hogar y Decoración,Iluminación,60 días
PR-00181,"Ramirez, Gray and Walker",S66663575,katrina58@example.org,+1 676604938,Estados Unidos,Nueva York,"4674 Molina Parks Apt. 753, Wellsville, WI 28163",Hogar y Decoración,Textiles,30 días
PR-00182,Huber-Parker,S18957433,jacobjones@example.org,+1 637470560,Estados Unidos,Nueva York,"43512 Bush Grove, Youngfurt, AR 24841",Hogar y Decoración,Organización,30 días
PR-00183,Williams-Diaz,V42963450,danielsjulian@example.org,+1 680547533,Estados Unidos,Nueva York,"061 Moreno Prairie Apt. 671, Port Michelle, NJ 19683",Hogar y Decoración,Arte decorativo,60 días
PR-00184,Dawson-David,E12097560,hesskathleen@example.com,+1 634876369,Estados Unidos,Nueva York,"0192 Jason Plain, Johnburgh, FL 53310",Productos de Limpieza,Desinfectantes,60 días
PR-00185,"Stokes, Wilson and Jones",N80772029,gonzalezjared@example.org,+1 666407134,Estados Unidos,Nueva York,"98185 Christopher Shoals Suite 316, Leeshire, NC 05816",Productos de Limpieza,Detergentes,90 días
PR-00186,Flores-Steele,B97863195,hallmichael@example.net,+1 631029420,Estados Unidos,Nueva York,"527 Sylvia Pine Suite 069, Kelseychester, FL 58369",Productos de Limpieza,Ambientadores,90 días
PR-00187,Pierce-Arnold,N30557261,dawn80@example.org,+1 655317700,Estados Unidos,Nueva York,"488 Soto Loaf, Markchester, MT 24157",Productos de Limpieza,Limpiadores multiusos,90 días
PR-00188,Harper-Anderson,A24014180,davidthompson@example.org,+1 667247158,Estados Unidos,Nueva York,"84101 Ashlee Ford Apt. 345, Barnesburgh, VT 69447",Productos de Limpieza,Escobas y utensilios,30 días
PR-00189,Parra y Conde S.Coop.,H91389608,jeronimonunez@example.com,+58 651833767,Venezuela,Maracaibo,"Vial Amanda Infante 753, Valencia, 47519",Tecnología,Software,90 días
PR-00190,Distribuciones RBKN S.A.,C57071844,ayllonmirta@example.net,+58 643349809,Venezuela,Maracaibo,"Callejón Ruy Arce 20, Lleida, 04056",Tecnología,Hardware,60 días
PR-00191,Promociones JQN S.C.P,C29259586,adoracion25@example.org,+58 602870723,Venezuela,Maracaibo,"Paseo Soledad León 8, Granada, 09298",Tecnología,Redes,60 días
PR-00192,Sebastián Almazán Castelló S.A.,V44519304,rmarti@example.org,+58 656061174,Venezuela,Maracaibo,"Glorieta Alma Pintor 148, La Coruña, 21411",Tecnología,Ciberseguridad,Contado
PR-00193,Talleres Inteligentes S.A.,R42897204,sergiomachado@example.org,+58 646846020,Venezuela,Maracaibo,"Cuesta Jose Puerta 697, Córdoba, 05731",Tecnología,IoT,90 días
PR-00194,Logística Madrid & Asociados S.L.L.,F95248765,cabrerobeatriz@example.net,+58 625190764,Venezuela,Maracaibo,"Via de Estefanía Collado 70 Puerta 5 , Cantabria, 44651",Alimentos,Frutas y Verduras,60 días
PR-00195,Haroldo Girón Álamo S.L.,W84781242,cruzbermudez@example.com,+58 675545930,Venezuela,Maracaibo,"C. Elodia Casal 14 Apt. 65 , Barcelona, 03386",Alimentos,Carnes y Embutidos,90 días
PR-00196,Industrias Barbero S.A.,D88863603,marcoberrocal@example.com,+58 628839891,Venezuela,Maracaibo,"Cuesta de Francisco Javier Blanco 64, Córdoba, 11335",Alimentos,Bebidas,90 días
PR-00197,Grupo Peiró S.A.T.,W68688468,purificacionjuan@example.com,+58 699240469,Venezuela,Maracaibo,"Urbanización Aristides Vicente 639 Piso 5 , Asturias, 24634",Alimentos,Panadería,30 días
PR-00198,Hotel Viñas S.L.N.E,D22196311,cbosch@example.org,+58 679064845,Venezuela,Maracaibo,"C. Ambrosio Vazquez 589, Álava, 46635",Alimentos,Comida Congelada,Contado
PR-00199,Industrias Perales y asociados S.Coop.,C59220326,millanignacio@example.com,+58 613266642,Venezuela,Maracaibo,"Calle de José Pons 51 Apt. 89 , Zaragoza, 36118",Ropa,Moda Hombre,90 días
PR-00200,Palmer y Cabanillas S.L.U.,E82743150,lsales@example.org,+58 658870829,Venezuela,Maracaibo,"Calle Amanda Carranza 55 Apt. 72 , Lleida, 27918",Ropa,Moda Mujer,30 días
PR-00201,Manufacturas QBG S.L.L.,S91731704,balmagro@example.org,+58 660918915,Venezuela,Maracaibo,"Urbanización de Dafne Andres 48, Cáceres, 35145",Ropa,Infantil,Contado
PR-00202,Inversiones Acevedo y asociados S.L.L.,P46646441,arcenacio@example.com,+58 666638995,Venezuela,Maracaibo,"Urbanización Paco Márquez 55, Alicante, 47875",Ropa,Deportivo,90 días
PR-00203,Transportes Velasco S.Coop.,E97460424,liliana01@example.net,+58 629107266,Venezuela,Maracaibo,"Vial Morena Torrents 113 Apt. 48 , Vizcaya, 47566",Ropa,Accesorios,60 días
PR-00204,Infraestructuras Cabrera S.A.,A74334017,giberterasmo@example.net,+58 607223558,Venezuela,Maracaibo,"Cuesta de Noa Alcántara 21, Valladolid, 01869",Electrónica,Electrodomésticos,90 días
PR-00205,Grupo Sevillano S.L.,A73081631,xalcazar@example.net,+58 690107986,Venezuela,Maracaibo,"Paseo Dora Losa 58, Guipúzcoa, 19022",Electrónica,Audio y Video,60 días
PR-00206,Montero & Asociados S.Com.,R57998767,vmayoral@example.com,+58 670190961,Venezuela,Maracaibo,"Paseo Jose Ignacio Jara 12 Piso 7 , Pontevedra, 45962",Electrónica,Telefonía,90 días
PR-00207,Hermanos Feijoo S.A.,F62298984,domitila54@example.com,+58 658816879,Venezuela,Maracaibo,"Plaza Leopoldo Menéndez 7, Santa Cruz de Tenerife, 51101",Electrónica,Computación,90 días
PR-00208,Tecnologías Globales S.Coop.,J75256120,ayusodebora@example.org,+58 680967016,Venezuela,Maracaibo,"Via de Yago Cornejo 6, Cáceres, 10880",Electrónica,Gadgets,60 días
PR-00209,Palma y Canales S.A.,E76197051,lbusquets@example.com,+58 688380472,Venezuela,Maracaibo,"Callejón de Lázaro Guitart 634, Badajoz, 09547",Servicios,Instalación,90 días
PR-00210,Grupo Zabaleta S.L.U.,E52582653,anastasiopla@example.net,+58 602019807,Venezuela,Maracaibo,"C. Matías Ledesma 901 Apt. 09 , Salamanca, 46949",Servicios,Reparación,30 días
PR-00211,Fernandez y Tamarit S.A.,G84418334,marcos09@example.org,+58 683572358,Venezuela,Maracaibo,"C. de María Dolores Gimenez 49, Cuenca, 08088",Accesorios y Repuestos,Automotrices,60 días
PR-00212,Vicenta Múgica Bonilla S.L.,S83055800,noabatlle@example.org,+58 632430808,Venezuela,Maracaibo,"Vial de Rosendo Ponce 588, Segovia, 40567",Accesorios y Repuestos,Electrodomésticos,60 días
PR-00213,Comercializadora Iberia S.A.,J40948233,alba59@example.net,+58 629711088,Venezuela,Maracaibo,"Ronda Silvio Lucas 137 Apt. 10 , Zaragoza, 12117",Accesorios y Repuestos,Tecnológicos,90 días
PR-00214,Compañía SZN S.L.,P14497081,imendoza@example.org,+58 637752955,Venezuela,Maracaibo,"Ronda de Manu Guijarro 89, Lugo, 13030",Accesorios y Repuestos,Industriales,90 días
PR-00215,Aller & Asociados S.Coop.,W11302278,melchoraguila@example.org,+58 676384141,Venezuela,Maracaibo,"Avenida de Merche Molina 50, Ávila, 51912",Accesorios y Repuestos,Mecánicos,30 días
PR-00216,Comercializadora WBL S.L.,E30174846,jsalva@example.com,+58 633331855,Venezuela,Maracaibo,"Urbanización de Tito Quevedo 6 Apt. 11 , Pontevedra, 27013",Construcción,Materiales,Contado
PR-00217,Promociones Frías S.Com.,Q22073177,nydiagaliano@example.com,+58 668311250,Venezuela,Maracaibo,"Via Melania Garay 7 Puerta 2 , Tarragona, 09280",Construcción,Maquinaria,90 días
PR-00218,Desarrollo Aliaga S.A.,D78236305,cblanch@example.com,+58 638424182,Venezuela,Maracaibo,"Paseo Gisela Rocha 483 Puerta 1 , La Rioja, 39011",Construcción,Herramientas,90 días
PR-00219,Servicios Española S.L.,U78640651,sanspacifica@example.com,+58 674629482,Venezuela,Maracaibo,"Via Alfredo Soriano 10, Valencia, 47607",Construcción,Arquitectura,90 días
PR-00220,Alarcón y Rius S.L.N.E,N88477795,balsina@example.com,+58 658627723,Venezuela,Maracaibo,"Callejón Gilberto Codina 7, Valencia, 08124",Construcción,Ingeniería,90 días
PR-00221,Hermanos Barrio S.L.L.,A44213856,cuadradoperlita@example.org,+58 688130233,Venezuela,Maracaibo,"Pasaje de Francisco Dávila 90 Piso 4 , Guadalajara, 23778",Cuidado Personal,Cosméticos,Contado
PR-00222,Banco Inteligentes S.L.N.E,B43805112,rmarmol@example.org,+58 624483258,Venezuela,Maracaibo,"Urbanización de Ligia Garcia 794 Piso 0 , Zaragoza, 43589",Cuidado Personal,Farmacéuticos,60 días
PR-00223,Familia Arellano S.A.,S34415809,danilo79@example.com,+58 605278369,Venezuela,Maracaibo,"C. Joel Franch 230 Apt. 92 , Huelva, 16574",Cuidado Personal,Higiene,60 días
PR-00224,Instalaciones Ibérica S.A.,U59615158,tcerezo@example.net,+58 603916782,Venezuela,Maracaibo,"Vial de Bernardino Gras 81, Granada, 25818",Cuidado Personal,Spa,Contado
PR-00225,Tena y Fajardo S.C.P,B46111511,agustina06@example.org,+58 633246360,Venezuela,Maracaibo,"Pasaje de Borja Carreras 25 Puerta 8 , Granada, 10697",Cuidado Personal,Nutrición,90 días
PR-00226,Hotel Burgos S.Com.,R83659569,maria-teresa93@example.com,+58 670329387,Venezuela,Maracaibo,"C. de Angelita Solís 37, Sevilla, 02659",Hogar y Decoración,Muebles,30 días
PR-00227,Lorenza Dalmau Rueda S.Coop.,W25164741,benitaartigas@example.net,+58 645376327,Venezuela,Maracaibo,"Rambla de Narciso Saldaña 726 Apt. 47 , Zaragoza, 13451",Hogar y Decoración,Iluminación,60 días
