purchase_id,branch_id,client_id,fecha,canal,metodo_pago,employee_id,total
C-000310,BR-00428,CL-04977,2025-08-16,Distribuidor,Transferencia,E-011441,943.3
C-000311,BR-00431,CL-09864,2025-06-24,Amazon,Tarjeta,E-011519,553.61
C-000312,BR-00180,CL-09601,2025-07-29,Instagram,Transferencia,E-004836,270.78
C-000313,BR-00313,CL-09802,2025-07-09,Distribuidor,Transferencia,E-008474,699.88
C-000314,BR-00310,CL-06765,2025-07-26,Distribuidor,Transferencia,E-008308,887.61
C-000315,BR-00236,CL-01860,2025-06-17,Página Web,PayPal,E-006452,1149.46
C-000316,BR-00421,CL-03085,2025-07-07,Instagram,Bizum,E-011131,455.2
C-000317,BR-00094,CL-05552,2025-07-01,Distribuidor,Transferencia,E-002733,445.29
C-000318,BR-00275,CL-07115,2025-07-31,Instagram,Bizum,E-007481,463.08
C-000319,BR-00147,CL-03198,2025-05-26,Instagram,Transferencia,E-003897,244.83
C-000320,BR-00088,CL-04044,2025-07-07,Distribuidor,Transferencia,E-002626,364.35
C-000321,BR-00345,CL-06026,2025-07-26,Presencial,Efectivo,E-009174,276.3
C-000322,BR-00157,CL-00769,2025-06-03,Instagram,Transferencia,E-004293,899.57
C-000323,BR-00198,CL-08457,2025-08-10,Amazon,Tarjeta,E-005438,939.11
C-000324,BR-00060,CL-08111,2025-06-10,Presencial,Efectivo,E-001802,319.54
C-000325,BR-00051,CL-01281,2025-06-12,Amazon,Amazon Pay,E-001655,1596.24
C-000326,BR-00189,CL-04671,2025-06-18,Página Web,Tarjeta,E-004901,94.35
C-000327,BR-00235,CL-03357,2025-06-03,Presencial,Efectivo,E-006401,119.56
C-000328,BR-00157,CL-03719,2025-07-07,Instagram,Transferencia,E-004309,1608.5
C-000329,BR-00304,CL-07935,2025-07-24,Página Web,PayPal,E-007864,488.93
C-000330,BR-00435,CL-06786,2025-07-20,Distribuidor,Transferencia,E-011592,390.42
C-000331,BR-00137,CL-02931,2025-07-25,Presencial,Tarjeta,E-003806,164.97
C-000332,BR-00135,CL-07778,2025-06-16,Presencial,Efectivo,E-003774,1153.44
C-000333,BR-00172,CL-01128,2025-07-31,Amazon,Tarjeta,E-004712,1411.53
C-000334,BR-00139,CL-05243,2025-08-05,Distribuidor,Transferencia,E-003838,156.76
C-000335,BR-00336,CL-04654,2025-07-26,Página Web,Tarjeta,E-008838,848.09
C-000336,BR-00282,CL-02149,2025-07-05,Amazon,Amazon Pay,E-007634,979.64
C-000337,BR-00119,CL-07097,2025-07-22,Instagram,Bizum,E-003330,574.6
C-000338,BR-00270,CL-09968,2025-08-02,Distribuidor,Transferencia,E-007257,740.31
C-000339,BR-00472,CL-08233,2025-08-07,Instagram,Transferencia,E-012559,354.65
C-000340,BR-00192,CL-08123,2025-06-30,Instagram,Transferencia,E-005127,454.55
C-000341,BR-00190,CL-02400,2025-08-11,Amazon,Amazon Pay,E-004902,395.25
C-000342,BR-00005,CL-02347,2025-08-16,Distribuidor,Transferencia,E-000372,930.79
C-000343,BR-00274,CL-04483,2025-06-11,Distribuidor,Transferencia,E-007439,1018.6
C-000344,BR-00374,CL-00798,2025-06-11,Amazon,Tarjeta,E-009831,1359.73
C-000345,BR-00314,CL-02723,2025-05-28,Presencial,Tarjeta,E-008511,921.34
C-000346,BR-00180,CL-00206,2025-07-06,Distribuidor,Transferencia,E-004831,10.66
C-000347,BR-00025,CL-05827,2025-07-05,Página Web,Tarjeta,E-000867,706.18
C-000348,BR-00330,CL-07777,2025-07-10,Amazon,Tarjeta,E-008801,165.93
C-000349,BR-00408,CL-06618,2025-07-14,Presencial,Efectivo,E-010778,73.19
C-000350,BR-00471,CL-03132,2025-06-21,Distribuidor,Transferencia,E-012545,6.96
C-000351,BR-00342,CL-02374,2025-07-31,Distribuidor,Transferencia,E-008885,413.97
C-000352,BR-00055,CL-02070,2025-07-22,Página Web,Tarjeta,E-001721,819.38
C-000353,BR-00077,CL-03613,2025-07-18,Página Web,PayPal,E-002070,59.2
C-000354,BR-00467,CL-08575,2025-06-17,Presencial,Tarjeta,E-012487,283.01
C-000355,BR-00107,CL-00132,2025-08-18,Distribuidor,Transferencia,E-002896,316.43
C-000356,BR-00491,CL-04561,2025-07-10,Página Web,Tarjeta,E-012790,974.18
C-000357,BR-00280,CL-00673,2025-07-21,Presencial,Tarjeta,E-007596,651.76
C-000358,BR-00039,CL-09289,2025-05-29,Instagram,Transferencia,E-001007,875.89
C-000359,BR-00456,CL-01775,2025-08-07,Presencial,Efectivo,E-011819,101.33
C-000360,BR-00429,CL-02370,2025-06-03,Página Web,Tarjeta,E-011479,783.72
C-000361,BR-00350,CL-07240,2025-07-24,Página Web,PayPal,E-009417,677.08
C-000362,BR-00250,CL-09788,2025-08-22,Presencial,Efectivo,E-006741,885.86
C-000363,BR-00295,CL-09521,2025-07-23,Instagram,Transferencia,E-007808,1676.11
C-000364,BR-00076,CL-03993,2025-06-28,Amazon,Tarjeta,E-001943,258.54
C-000365,BR-00365,CL-03508,2025-07-03,Distribuidor,Transferencia,E-009739,1645.86
C-000366,BR-00451,CL-03125,2025-06-15,Amazon,Amazon Pay,E-011786,6.66
C-000367,BR-00344,CL-08420,2025-08-05,Amazon,Amazon Pay,E-009099,1774.23
C-000368,BR-00436,CL-01122,2025-08-09,Instagram,Bizum,E-011619,444.66
C-000369,BR-00432,CL-09245,2025-06-02,Distribuidor,Transferencia,E-011540,1045.79
C-000370,BR-00122,CL-06964,2025-08-08,Distribuidor,Transferencia,E-003487,615.68
C-000371,BR-00347,CL-02785,2025-05-27,Instagram,Bizum,E-009275,624.48
C-000372,BR-00463,CL-00772,2025-06-30,Página Web,Tarjeta,E-012293,560.2
C-000373,BR-00382,CL-04966,2025-07-05,Presencial,Efectivo,E-010102,759.27
C-000374,BR-00384,CL-00210,2025-06-08,Página Web,Tarjeta,E-010192,736.91
C-000375,BR-00204,CL-02738,2025-07-14,Amazon,Tarjeta,E-005616,1329.58
C-000376,BR-00209,CL-01887,2025-06-22,Instagram,Bizum,E-005706,923.84
C-000377,BR-00231,CL-08360,2025-05-31,Amazon,Amazon Pay,E-006228,1698.23
C-000378,BR-00434,CL-02811,2025-08-22,Presencial,Efectivo,E-011566,1168.94
C-000379,BR-00402,CL-08720,2025-08-18,Distribuidor,Transferencia,E-010707,874.15
C-000380,BR-00381,CL-05564,2025-08-04,Distribuidor,Transferencia,E-009991,338.94
C-000381,BR-00444,CL-00084,2025-08-12,Distribuidor,Transferencia,E-011740,357.76
C-000382,BR-00259,CL-00521,2025-06-25,Distribuidor,Transferencia,E-006849,263.17
C-000383,BR-00031,CL-06563,2025-08-16,Distribuidor,Transferencia,E-000923,272.53
C-000384,BR-00125,CL-04148,2025-08-13,Distribuidor,Transferencia,E-003602,348.97
C-000385,BR-00442,CL-04081,2025-07-05,Instagram,Bizum,E-011706,377.5
C-000386,BR-00465,CL-00699,2025-06-26,Página Web,Tarjeta,E-012420,709.79
C-000387,BR-00344,CL-04009,2025-08-16,Amazon,Tarjeta,E-009075,1196.12
C-000388,BR-00083,CL-01344,2025-08-01,Página Web,PayPal,E-002455,140.1
C-000389,BR-00077,CL-01210,2025-07-25,Instagram,Bizum,E-001989,1105.21
C-000390,BR-00160,CL-09166,2025-05-31,Instagram,Transferencia,E-004429,44.5
C-000391,BR-00277,CL-00289,2025-06-15,Amazon,Tarjeta,E-007546,409.38
C-000392,BR-00007,CL-09302,2025-07-27,Amazon,Tarjeta,E-000459,2384.73
C-000393,BR-00271,CL-05276,2025-06-19,Página Web,Tarjeta,E-007293,531.1
C-000394,BR-00084,CL-00648,2025-06-17,Amazon,Tarjeta,E-002480,263.24
C-000395,BR-00080,CL-05466,2025-06-07,Página Web,Tarjeta,E-002304,351.85
C-000396,BR-00298,CL-07755,2025-07-18,Presencial,Tarjeta,E-007827,1127.05
C-000397,BR-00121,CL-05126,2025-07-09,Presencial,Efectivo,E-003434,135.54
C-000398,BR-00339,CL-09820,2025-07-03,Presencial,Efectivo,E-008857,1218.34
C-000399,BR-00112,CL-07801,2025-06-04,Distribuidor,Transferencia,E-002925,98.74
C-000400,BR-00455,CL-06533,2025-06-30,Presencial,Efectivo,E-011814,580.0
C-000401,BR-00307,CL-02852,2025-07-02,Instagram,Transferencia,E-008179,170.38
C-000402,BR-00470,CL-07222,2025-07-08,Distribuidor,Transferencia,E-012522,140.66
C-000403,BR-00017,CL-04760,2025-07-31,Instagram,Bizum,E-000739,753.52
C-000404,BR-00443,CL-08305,2025-08-10,Instagram,Transferencia,E-011727,1203.98
C-000405,BR-00180,CL-06838,2025-07-25,Amazon,Amazon Pay,E-004835,391.34
C-000406,BR-00243,CL-07323,2025-07-26,Amazon,Amazon Pay,E-006622,239.81
C-000407,BR-00221,CL-04061,2025-06-05,Página Web,PayPal,E-005866,227.24
C-000408,BR-00161,CL-01015,2025-08-03,Página Web,PayPal,E-004471,1217.87
C-000409,BR-00022,CL-03381,2025-06-04,Página Web,Tarjeta,E-000810,298.55
C-000410,BR-00116,CL-03912,2025-07-01,Amazon,Amazon Pay,E-003209,1481.57
C-000411,BR-00226,CL-08092,2025-08-05,Página Web,Tarjeta,E-005898,1156.84
C-000412,BR-00241,CL-08530,2025-08-21,Presencial,Efectivo,E-006590,1617.9
C-000413,BR-00348,CL-02585,2025-06-02,Amazon,Amazon Pay,E-009333,785.38
C-000414,BR-00156,CL-04418,2025-07-18,Distribuidor,Transferencia,E-004240,393.3
C-000415,BR-00314,CL-03895,2025-08-19,Presencial,Tarjeta,E-008510,295.65
C-000416,BR-00073,CL-04595,2025-08-07,Presencial,Tarjeta,E-001925,1143.86
C-000417,BR-00202,CL-00394,2025-06-16,Presencial,Tarjeta,E-005591,351.87
C-000418,BR-00122,CL-09781,2025-08-17,Amazon,Tarjeta,E-003490,456.31
C-000419,BR-00473,CL-03427,2025-06-20,Amazon,Tarjeta,E-012574,100.45
C-000420,BR-00269,CL-08223,2025-05-26,Amazon,Amazon Pay,E-007197,1515.02
C-000421,BR-00045,CL-01158,2025-05-26,Amazon,Tarjeta,E-001466,1361.08
C-000422,BR-00198,CL-06534,2025-06-01,Distribuidor,Transferencia,E-005435,738.77
C-000423,BR-00234,CL-09471,2025-06-27,Distribuidor,Transferencia,E-006358,285.91
C-000424,BR-00228,CL-00309,2025-07-20,Presencial,Tarjeta,E-005915,31.51
C-000425,BR-00308,CL-07589,2025-06-25,Amazon,Tarjeta,E-008250,938.29
C-000426,BR-00351,CL-06607,2025-05-26,Instagram,Bizum,E-009483,486.5
C-000427,BR-00162,CL-05105,2025-07-23,Presencial,Efectivo,E-004528,1350.0
C-000428,BR-00423,CL-04112,2025-08-19,Instagram,Transferencia,E-011245,849.07
C-000429,BR-00247,CL-03270,2025-06-16,Distribuidor,Transferencia,E-006692,629.24
C-000430,BR-00150,CL-03375,2025-08-05,Página Web,PayPal,E-003915,800.19
C-000431,BR-00379,CL-06646,2025-08-02,Presencial,Efectivo,E-009867,1382.4
C-000432,BR-00301,CL-01353,2025-06-22,Página Web,Tarjeta,E-007849,424.38
C-000433,BR-00285,CL-06839,2025-06-07,Presencial,Tarjeta,E-007683,382.06
C-000434,BR-00384,CL-01975,2025-06-15,Página Web,Tarjeta,E-010207,514.65
C-000435,BR-00366,CL-06355,2025-06-30,Página Web,PayPal,E-009758,185.2
C-000436,BR-00412,CL-08369,2025-06-24,Página Web,PayPal,E-010801,490.36
C-000437,BR-00366,CL-04849,2025-05-26,Amazon,Amazon Pay,E-009758,200.42
C-000438,BR-00123,CL-00452,2025-05-31,Presencial,Tarjeta,E-003529,1472.16
C-000439,BR-00143,CL-00527,2025-07-12,Página Web,PayPal,E-003867,69.7
C-000440,BR-00132,CL-04628,2025-07-02,Distribuidor,Transferencia,E-003713,1005.99
C-000441,BR-00472,CL-04401,2025-06-01,Distribuidor,Transferencia,E-012568,938.16
C-000442,BR-00347,CL-07296,2025-07-22,Distribuidor,Transferencia,E-009292,727.9
C-000443,BR-00073,CL-04157,2025-06-16,Página Web,PayPal,E-001923,331.14
C-000444,BR-00021,CL-07562,2025-07-02,Amazon,Amazon Pay,E-000808,962.64
C-000445,BR-00476,CL-00762,2025-06-06,Presencial,Efectivo,E-012632,109.61
C-000446,BR-00316,CL-06470,2025-06-05,Amazon,Amazon Pay,E-008560,513.46
C-000447,BR-00485,CL-03942,2025-05-31,Página Web,Tarjeta,E-012750,814.96
C-000448,BR-00148,CL-05703,2025-08-17,Amazon,Tarjeta,E-003905,604.07
C-000449,BR-00084,CL-03016,2025-05-30,Página Web,Tarjeta,E-002473,922.47
C-000450,BR-00150,CL-03052,2025-07-11,Distribuidor,Transferencia,E-003916,415.31
C-000451,BR-00467,CL-06071,2025-07-30,Amazon,Amazon Pay,E-012477,624.86
C-000452,BR-00440,CL-06155,2025-08-08,Distribuidor,Transferencia,E-011678,11.6
C-000453,BR-00444,CL-07141,2025-07-06,Presencial,Tarjeta,E-011737,572.93
C-000454,BR-00078,CL-04654,2025-06-19,Página Web,Tarjeta,E-002193,1029.94
C-000455,BR-00020,CL-05093,2025-08-06,Amazon,Tarjeta,E-000791,1038.38
C-000456,BR-00290,CL-05440,2025-08-12,Página Web,PayPal,E-007773,102.12
C-000457,BR-00382,CL-08306,2025-06-04,Distribuidor,Transferencia,E-010100,49.77
C-000458,BR-00474,CL-03227,2025-07-12,Distribuidor,Transferencia,E-012593,192.0
C-000459,BR-00407,CL-02735,2025-08-09,Instagram,Bizum,E-010776,549.39
C-000460,BR-00395,CL-06666,2025-07-11,Amazon,Tarjeta,E-010585,326.37
C-000461,BR-00398,CL-08138,2025-07-08,Presencial,Tarjeta,E-010626,1204.45
C-000462,BR-00081,CL-04605,2025-07-05,Amazon,Amazon Pay,E-002352,223.68
C-000463,BR-00179,CL-09909,2025-06-26,Presencial,Efectivo,E-004830,295.16
C-000464,BR-00391,CL-09316,2025-07-16,Distribuidor,Transferencia,E-010503,700.55
C-000465,BR-00399,CL-03448,2025-08-22,Amazon,Tarjeta,E-010655,822.72
C-000466,BR-00394,CL-04356,2025-08-17,Página Web,Tarjeta,E-010560,1289.11
C-000467,BR-00320,CL-04471,2025-08-07,Amazon,Tarjeta,E-008634,711.53
C-000468,BR-00077,CL-09055,2025-08-12,Amazon,Tarjeta,E-001957,128.64
C-000469,BR-00481,CL-05392,2025-08-20,Amazon,Tarjeta,E-012723,1316.74
C-000470,BR-00471,CL-08277,2025-06-27,Distribuidor,Transferencia,E-012545,545.5
C-000471,BR-00419,CL-03255,2025-07-31,Distribuidor,Transferencia,E-010912,279.07
C-000472,BR-00387,CL-07765,2025-06-19,Instagram,Transferencia,E-010328,1581.68
C-000473,BR-00307,CL-05175,2025-08-12,Presencial,Tarjeta,E-008190,229.04
C-000474,BR-00242,CL-01852,2025-07-04,Instagram,Bizum,E-006604,920.33
C-000475,BR-00490,CL-01231,2025-05-26,Página Web,Tarjeta,E-012781,748.82
C-000476,BR-00189,CL-00645,2025-07-01,Presencial,Efectivo,E-004896,298.03
C-000477,BR-00454,CL-06984,2025-06-12,Distribuidor,Transferencia,E-011809,1159.64
C-000478,BR-00328,CL-06992,2025-08-18,Presencial,Tarjeta,E-008765,978.17
C-000479,BR-00418,CL-00713,2025-07-06,Distribuidor,Transferencia,E-010844,9.51
C-000480,BR-00119,CL-02777,2025-07-24,Presencial,Efectivo,E-003344,189.88
C-000481,BR-00002,CL-06422,2025-08-11,Distribuidor,Transferencia,E-000265,678.41
C-000482,BR-00492,CL-00079,2025-08-21,Distribuidor,Transferencia,E-012795,608.0
C-000483,BR-00078,CL-08400,2025-07-17,Instagram,Bizum,E-002127,38.36
C-000484,BR-00016,CL-06472,2025-06-04,Amazon,Amazon Pay,E-000718,217.77
C-000485,BR-00236,CL-01333,2025-06-07,Amazon,Amazon Pay,E-006434,216.4
C-000486,BR-00164,CL-02781,2025-07-25,Amazon,Amazon Pay,E-004569,241.08
C-000487,BR-00184,CL-06497,2025-08-03,Presencial,Efectivo,E-004866,1402.99
C-000488,BR-00460,CL-01334,2025-06-12,Amazon,Amazon Pay,E-012183,644.19
C-000489,BR-00454,CL-03731,2025-05-31,Instagram,Transferencia,E-011807,367.93
C-000490,BR-00283,CL-03602,2025-06-27,Presencial,Tarjeta,E-007646,421.01
C-000491,BR-00400,CL-00930,2025-07-14,Distribuidor,Transferencia,E-010665,225.66
C-000492,BR-00194,CL-02639,2025-06-12,Instagram,Transferencia,E-005258,1165.49
C-000493,BR-00343,CL-04722,2025-08-14,Amazon,Amazon Pay,E-008969,116.52
C-000494,BR-00315,CL-00013,2025-07-15,Presencial,Efectivo,E-008538,759.06
C-000495,BR-00050,CL-01300,2025-08-18,Amazon,Amazon Pay,E-001619,459.1
C-000496,BR-00308,CL-06479,2025-08-21,Distribuidor,Transferencia,E-008247,41.41
C-000497,BR-00424,CL-03646,2025-06-14,Distribuidor,Transferencia,E-011275,201.07
C-000498,BR-00041,CL-00242,2025-05-29,Página Web,Tarjeta,E-001251,93.82
C-000499,BR-00160,CL-01648,2025-08-23,Distribuidor,Transferencia,E-004440,1023.75
C-000500,BR-00243,CL-05750,2025-06-20,Instagram,Bizum,E-006632,503.34
C-000501,BR-00381,CL-07198,2025-07-01,Instagram,Bizum,E-009972,538.66
C-000502,BR-00174,CL-04433,2025-08-03,Amazon,Tarjeta,E-004749,1082.74
C-000503,BR-00055,CL-06102,2025-06-27,Instagram,Transferencia,E-001723,884.57
C-000504,BR-00359,CL-02520,2025-07-17,Presencial,Tarjeta,E-009652,135.9
C-000505,BR-00132,CL-05809,2025-06-17,Instagram,Transferencia,E-003715,1896.29
C-000506,BR-00132,CL-03238,2025-05-30,Distribuidor,Transferencia,E-003711,388.2
C-000507,BR-00463,CL-02876,2025-06-23,Presencial,Tarjeta,E-012304,1049.18
C-000508,BR-00351,CL-03637,2025-08-04,Presencial,Tarjeta,E-009453,270.96
C-000509,BR-00390,CL-04837,2025-06-18,Instagram,Bizum,E-010495,731.17
C-000510,BR-00185,CL-03016,2025-05-28,Instagram,Bizum,E-004873,1087.59
C-000511,BR-00461,CL-02619,2025-08-06,Amazon,Amazon Pay,E-012230,116.94
C-000512,BR-00100,CL-08793,2025-06-15,Presencial,Tarjeta,E-002829,1205.22
C-000513,BR-00001,CL-08762,2025-08-12,Amazon,Amazon Pay,E-000017,119.02
C-000514,BR-00105,CL-00289,2025-07-20,Instagram,Transferencia,E-002883,803.84
C-000515,BR-00289,CL-05347,2025-06-23,Distribuidor,Transferencia,E-007749,1622.02
C-000516,BR-00117,CL-06682,2025-06-16,Presencial,Efectivo,E-003230,315.33
C-000517,BR-00306,CL-09537,2025-06-17,Distribuidor,Transferencia,E-008119,238.6
C-000518,BR-00035,CL-06035,2025-07-11,Distribuidor,Transferencia,E-000948,559.23
C-000519,BR-00230,CL-01812,2025-07-26,Distribuidor,Transferencia,E-006149,1126.06
C-000520,BR-00115,CL-05296,2025-07-30,Amazon,Tarjeta,E-003004,118.03
C-000521,BR-00077,CL-04310,2025-06-13,Amazon,Tarjeta,E-002028,132.64
C-000522,BR-00230,CL-06279,2025-05-27,Presencial,Efectivo,E-006132,385.4
C-000523,BR-00138,CL-06488,2025-07-29,Distribuidor,Transferencia,E-003821,528.81
C-000524,BR-00125,CL-09706,2025-08-03,Distribuidor,Transferencia,E-003594,166.94
C-000525,BR-00010,CL-03224,2025-05-26,Página Web,PayPal,E-000579,283.08
C-000526,BR-00090,CL-04396,2025-08-01,Presencial,Efectivo,E-002657,75.09
C-000527,BR-00405,CL-07965,2025-06-08,Página Web,PayPal,E-010762,342.1
C-000528,BR-00336,CL-08819,2025-06-27,Distribuidor,Transferencia,E-008836,1279.38
C-000529,BR-00305,CL-07679,2025-07-02,Distribuidor,Transferencia,E-007889,463.98
C-000530,BR-00010,CL-03680,2025-07-11,Página Web,PayPal,E-000597,886.77
C-000531,BR-00214,CL-00113,2025-06-09,Amazon,Amazon Pay,E-005798,9.88
C-000532,BR-00391,CL-03485,2025-06-16,Instagram,Transferencia,E-010509,458.2
C-000533,BR-00250,CL-01806,2025-06-16,Distribuidor,Transferencia,E-006744,52.32
C-000534,BR-00230,CL-07464,2025-06-22,Distribuidor,Transferencia,E-006101,103.5
C-000535,BR-00168,CL-09075,2025-06-10,Instagram,Bizum,E-004636,276.87
C-000536,BR-00373,CL-06108,2025-07-11,Instagram,Transferencia,E-009823,49.71
C-000537,BR-00317,CL-08961,2025-08-22,Presencial,Tarjeta,E-008577,112.45
C-000538,BR-00025,CL-08792,2025-08-04,Presencial,Tarjeta,E-000866,202.12
C-000539,BR-00177,CL-03246,2025-07-22,Página Web,Tarjeta,E-004814,542.04
C-000540,BR-00447,CL-02866,2025-07-07,Página Web,PayPal,E-011761,413.64
C-000541,BR-00451,CL-02593,2025-08-17,Instagram,Transferencia,E-011787,983.04
C-000542,BR-00015,CL-05805,2025-07-17,Distribuidor,Transferencia,E-000687,786.17
C-000543,BR-00018,CL-03778,2025-08-13,Instagram,Bizum,E-000740,628.55
C-000544,BR-00044,CL-00512,2025-06-13,Amazon,Tarjeta,E-001414,97.85
C-000545,BR-00092,CL-09757,2025-06-22,Presencial,Tarjeta,E-002687,51.58
C-000546,BR-00489,CL-09850,2025-05-29,Distribuidor,Transferencia,E-012771,859.19
C-000547,BR-00471,CL-03867,2025-06-19,Amazon,Amazon Pay,E-012537,646.84
C-000548,BR-00345,CL-04307,2025-05-29,Página Web,Tarjeta,E-009195,258.09
C-000549,BR-00387,CL-00191,2025-07-11,Distribuidor,Transferencia,E-010338,133.0
C-000550,BR-00163,CL-03177,2025-06-23,Amazon,Amazon Pay,E-004549,1496.86
C-000551,BR-00080,CL-05100,2025-06-04,Amazon,Amazon Pay,E-002304,478.71
C-000552,BR-00419,CL-09791,2025-07-16,Amazon,Amazon Pay,E-010981,23.94
C-000553,BR-00160,CL-08154,2025-08-13,Página Web,PayPal,E-004419,650.23
C-000554,BR-00440,CL-01890,2025-07-09,Amazon,Amazon Pay,E-011672,881.41
C-000555,BR-00007,CL-02007,2025-05-31,Amazon,Tarjeta,E-000467,218.9
C-000556,BR-00457,CL-03783,2025-08-02,Página Web,PayPal,E-011841,1261.75
C-000557,BR-00403,CL-08643,2025-06-23,Amazon,Tarjeta,E-010730,1285.17
C-000558,BR-00139,CL-03534,2025-08-05,Presencial,Tarjeta,E-003842,28.08
C-000559,BR-00049,CL-00094,2025-08-11,Presencial,Efectivo,E-001603,762.66
C-000560,BR-00469,CL-02622,2025-07-02,Distribuidor,Transferencia,E-012508,554.39
C-000561,BR-00255,CL-03415,2025-05-28,Instagram,Transferencia,E-006822,839.0
C-000562,BR-00424,CL-07086,2025-06-22,Instagram,Transferencia,E-011289,334.89
C-000563,BR-00110,CL-04603,2025-08-22,Amazon,Amazon Pay,E-002912,175.08
C-000564,BR-00071,CL-06865,2025-06-21,Instagram,Transferencia,E-001911,536.11
C-000565,BR-00087,CL-06431,2025-07-08,Distribuidor,Transferencia,E-002594,718.37
C-000566,BR-00133,CL-09976,2025-07-20,Instagram,Bizum,E-003726,320.79
C-000567,BR-00486,CL-06757,2025-08-12,Distribuidor,Transferencia,E-012759,244.88
C-000568,BR-00329,CL-01134,2025-07-10,Instagram,Transferencia,E-008794,1520.04
C-000569,BR-00236,CL-09410,2025-06-25,Amazon,Amazon Pay,E-006442,784.89
C-000570,BR-00401,CL-02531,2025-05-27,Distribuidor,Transferencia,E-010683,403.73
C-000571,BR-00078,CL-01476,2025-07-07,Página Web,PayPal,E-002137,483.61
C-000572,BR-00286,CL-06136,2025-05-28,Instagram,Transferencia,E-007706,571.15
C-000573,BR-00262,CL-09426,2025-06-22,Página Web,PayPal,E-006865,1163.12
C-000574,BR-00422,CL-04789,2025-08-14,Página Web,Tarjeta,E-011175,409.51
C-000575,BR-00286,CL-00940,2025-08-13,Distribuidor,Transferencia,E-007709,100.22
C-000576,BR-00262,CL-00182,2025-07-26,Distribuidor,Transferencia,E-006864,608.04
C-000577,BR-00460,CL-08591,2025-08-10,Amazon,Tarjeta,E-012189,1367.59
C-000578,BR-00402,CL-06507,2025-07-28,Amazon,Tarjeta,E-010706,362.01
C-000579,BR-00306,CL-05286,2025-07-12,Amazon,Amazon Pay,E-008088,103.46
C-000580,BR-00090,CL-02434,2025-08-10,Amazon,Tarjeta,E-002658,798.22
C-000581,BR-00314,CL-01971,2025-07-06,Amazon,Amazon Pay,E-008518,621.89
C-000582,BR-00039,CL-00477,2025-07-31,Presencial,Tarjeta,E-000991,126.93
C-000583,BR-00123,CL-01282,2025-08-17,Página Web,Tarjeta,E-003535,74.24
C-000584,BR-00006,CL-06851,2025-07-26,Instagram,Bizum,E-000413,14.23
C-000585,BR-00139,CL-01866,2025-06-04,Página Web,PayPal,E-003835,1074.84
C-000586,BR-00220,CL-04710,2025-07-17,Presencial,Tarjeta,E-005855,59.98
C-000587,BR-00349,CL-09171,2025-06-30,Amazon,Amazon Pay,E-009393,376.59
C-000588,BR-00222,CL-05827,2025-08-12,Amazon,Amazon Pay,E-005875,606.04
C-000589,BR-00469,CL-07529,2025-08-20,Distribuidor,Transferencia,E-012518,414.11
C-000590,BR-00238,CL-03105,2025-07-22,Página Web,PayPal,E-006510,522.35
C-000591,BR-00198,CL-07922,2025-05-29,Amazon,Amazon Pay,E-005438,1029.91
C-000592,BR-00061,CL-04059,2025-06-05,Distribuidor,Transferencia,E-001825,357.78
C-000593,BR-00392,CL-08574,2025-07-31,Distribuidor,Transferencia,E-010531,24.13
C-000594,BR-00489,CL-02671,2025-06-27,Distribuidor,Transferencia,E-012773,829.54
C-000595,BR-00184,CL-04314,2025-07-24,Distribuidor,Transferencia,E-004864,484.18
C-000596,BR-00077,CL-02155,2025-08-14,Amazon,Amazon Pay,E-002036,53.32
C-000597,BR-00323,CL-02678,2025-06-20,Distribuidor,Transferencia,E-008671,1199.94
C-000598,BR-00240,CL-05099,2025-08-12,Instagram,Transferencia,E-006574,878.47
C-000599,BR-00238,CL-05412,2025-08-08,Distribuidor,Transferencia,E-006546,644.71
C-000600,BR-00232,CL-01699,2025-07-12,Distribuidor,Transferencia,E-006261,32.66
C-000601,BR-00268,CL-03342,2025-06-22,Amazon,Tarjeta,E-007146,677.94
C-000602,BR-00013,CL-04292,2025-07-15,Página Web,Tarjeta,E-000663,1499.41
C-000603,BR-00160,CL-03943,2025-05-30,Página Web,Tarjeta,E-004451,597.98
