provider_id,name,nif,email,phone,country,city,address,category,subcategory,condicion_pago
PR-00132,Montez-Monroy,V24965656,torresrodolfo@example.com,+52 661166068,México,Monterrey,"Pasaje Vázquez 442 Edif. 734 , Depto. 522, San Ramón los altos, CHIS 75861-5600",Hogar y Decoración,Muebles,90 días
PR-00133,"Despacho Cepeda, Benavides y Alemán",E91530069,gabrielmacias@example.org,+52 613980527,México,Monterrey,"Eje vial Michoacán de Ocampo 593 Interior 939, Vieja Israel, AGS 67058-7426",Hogar y Decoración,Iluminación,90 días
PR-00134,Corporacin Aguilar y Fuentes,S79672162,luis-manuelrojo@example.org,+52 626919038,México,Monterrey,"Cerrada Querétaro 550 Interior 768, San Alejandra los bajos, TAB 62161",Hogar y Decoración,Textiles,30 días
PR-00135,Ruiz S.C.,U11163966,emiliorocha@example.net,+52 676060144,México,Monterrey,"Boulevard Guanajuato 673 Interior 464, Vieja Mozambique, COL 08344-7098",Hogar y Decoración,Organización,90 días
PR-00136,Lerma S.C.,G22230088,jimenezjacinto@example.com,+52 679186600,México,Monterrey,"Retorno India 278 Interior 687, San Adán los bajos, TLAX 70793-1028",Hogar y Decoración,Arte decorativo,60 días
PR-00137,Zamudio S. R.L. de C.V.,J35684406,ruizcitlali@example.org,+52 682512335,México,Monterrey,"Avenida Norte Velásquez 022 Edif. 025 , Depto. 449, Vieja Túnez, COAH 96148-4171",Productos de Limpieza,Desinfectantes,60 días
PR-00138,"Grupo Carmona, de León y Acevedo",Q80245529,ycervantes@example.com,+52 616738294,México,Monterrey,"Eje vial Coahuila de Zaragoza 997 Interior 321, San Ernesto los altos, OAX 50483-1330",Productos de Limpieza,Detergentes,90 días
PR-00139,Laboratorios Anaya y Quintero,P34025113,micaelagalvez@example.org,+52 613274726,México,Monterrey,"Boulevard Santa Lucía 005 369, San Elvia los bajos, GTO 15009-9797",Productos de Limpieza,Ambientadores,30 días
PR-00140,Bueno y Quintanilla y Asociados,V91484759,zepedacarolina@example.com,+52 615723501,México,Monterrey,"Calzada Norte Bustos 340 548, Vieja Namibia, MICH 18695-5767",Productos de Limpieza,Limpiadores multiusos,Contado
PR-00141,Sandoval y Asociados,V74936185,jorge14@example.net,+52 666798633,México,Monterrey,"Peatonal Norte Castillo 560 Edif. 955 , Depto. 455, Nueva Mali, JAL 09480-2137",Productos de Limpieza,Escobas y utensilios,30 días
PR-00142,Bernard-Murray,P38822850,zfrye@example.net,+1 689126148,Estados Unidos,Chicago,"Unit 1204 Box 8137, DPO AA 56706",Tecnología,Software,90 días
PR-00143,Taylor PLC,F57011017,churchbrandon@example.org,+1 606581302,Estados Unidos,Chicago,"89310 Logan Springs, South Jenniferchester, TX 13184",Tecnología,Hardware,90 días
PR-00144,King and Sons,A60255609,pamela34@example.com,+1 649544828,Estados Unidos,Chicago,"3076 Norma Mill, West Kennethside, FL 35296",Tecnología,Redes,60 días
PR-00145,Wilson PLC,H33901283,mjackson@example.com,+1 616372739,Estados Unidos,Chicago,"1407 Ramsey Run, Allisonton, CA 68372",Tecnología,Ciberseguridad,90 días
PR-00146,"Frank, Salazar and Hill",C53543010,andrew48@example.com,+1 667637199,Estados Unidos,Chicago,"783 Jacob Canyon, Port Scottfort, DC 20564",Tecnología,IoT,90 días
PR-00147,Henderson LLC,P22994989,meganmiller@example.net,+1 696821413,Estados Unidos,Chicago,"PSC 2358, Box 5182, APO AE 33641",Alimentos,Frutas y Verduras,90 días
PR-00148,"Phillips, Aguilar and Kaufman",E72944379,sweeneysamuel@example.org,+1 625002815,Estados Unidos,Chicago,"0302 Dawn Flat, North Jessicachester, OK 99768",Alimentos,Carnes y Embutidos,90 días
PR-00149,Jackson-Welch,R53813589,franksarah@example.org,+1 697046072,Estados Unidos,Chicago,"851 Alice Lane, Scottfort, VT 02987",Alimentos,Bebidas,90 días
PR-00150,Baldwin PLC,B59837056,josephvillanueva@example.com,+1 662614013,Estados Unidos,Chicago,"47604 Tommy Trail Apt. 691, North Lisachester, MP 71023",Alimentos,Panadería,90 días
PR-00151,"Baker, Bentley and Smith",R93500174,luislyons@example.net,+1 685351800,Estados Unidos,Chicago,"6924 Carlos Row, Jamesfort, AZ 25037",Alimentos,Comida Congelada,90 días
PR-00152,Barrera PLC,J40002804,uwhite@example.com,+1 661813612,Estados Unidos,Chicago,"USNS Brewer, FPO AA 27024",Ropa,Moda Hombre,Contado
PR-00153,Evans Inc,J67407759,dianezhang@example.com,+1 660444882,Estados Unidos,Chicago,"93819 Susan Pass Apt. 550, Carmenborough, VA 63043",Ropa,Moda Mujer,60 días
PR-00154,Marsh Ltd,D14036355,myoung@example.org,+1 614488949,Estados Unidos,Chicago,"887 Miller Pines Apt. 373, Spencerland, KY 11588",Ropa,Infantil,90 días
PR-00155,"Thompson, Graves and Cohen",J71122228,nguyentiffany@example.com,+1 640476426,Estados Unidos,Chicago,"9223 Whitney Mountains Suite 268, Christinefort, NC 90973",Ropa,Deportivo,90 días
PR-00156,Warren LLC,F94052208,courtney40@example.org,+1 662039479,Estados Unidos,Chicago,"PSC 0781, Box 8201, APO AP 34814",Ropa,Accesorios,60 días
PR-00157,Brooks-Hansen,R81238872,njohnson@example.org,+1 660634089,Estados Unidos,Chicago,"50710 Lawrence Gardens, West Joseph, MT 44540",Electrónica,Electrodomésticos,90 días
PR-00158,Gray-Perez,A49954041,aaron70@example.net,+1 693323080,Estados Unidos,Chicago,"20783 Berry Lock, Adamsbury, OR 54784",Electrónica,Audio y Video,30 días
PR-00159,Richardson-Garner,R15865585,thomas44@example.net,+1 669962175,Estados Unidos,Chicago,"41763 Morgan Springs Suite 978, Tonifurt, SC 27096",Electrónica,Telefonía,90 días
PR-00160,"Flores, Miller and Campos",C60304333,foxstephen@example.com,+1 610613977,Estados Unidos,Chicago,"USNV Richard, FPO AA 34347",Electrónica,Computación,60 días
PR-00161,"Russell, Brown and King",U38238235,buckkaren@example.com,+1 632077508,Estados Unidos,Chicago,"228 Wheeler Common, Natashaside, FL 01564",Electrónica,Gadgets,60 días
PR-00162,George-Martinez,H80081714,susan88@example.org,+1 671692409,Estados Unidos,Chicago,"440 Sean Views Apt. 277, South Timothy, NE 80590",Servicios,Instalación,30 días
PR-00163,"Lawrence, Ho and Pineda",S73818487,danny00@example.org,+1 663934822,Estados Unidos,Chicago,"22642 Sweeney Common, Newmanfort, TX 42917",Servicios,Reparación,90 días
PR-00164,Miller LLC,N30363298,vchavez@example.org,+1 627213002,Estados Unidos,Chicago,"2661 Weaver Harbor, Mccormickville, MD 63724",Accesorios y Repuestos,Automotrices,30 días
PR-00165,Allen-Vincent,U80148067,ramoskimberly@example.net,+1 672772352,Estados Unidos,Chicago,"62330 James Estate, North Laura, NJ 01671",Accesorios y Repuestos,Electrodomésticos,90 días
PR-00166,Rocha Ltd,A94185059,raven23@example.org,+1 689348167,Estados Unidos,Chicago,"342 Thompson Landing, Michaelview, OR 25310",Accesorios y Repuestos,Tecnológicos,90 días
PR-00167,Powell-Downs,B61691186,obrown@example.net,+1 670231690,Estados Unidos,Chicago,"882 Hoffman Loop Apt. 097, Lake Maria, IA 68727",Accesorios y Repuestos,Industriales,90 días
PR-00168,Davis-Pierce,E21404378,maryadams@example.net,+1 686333690,Estados Unidos,Chicago,"3371 Khan Centers, West Jeffrey, GU 83396",Accesorios y Repuestos,Mecánicos,60 días
PR-00169,Kerr-Alvarez,S73878152,maciaspamela@example.org,+1 665947135,Estados Unidos,Chicago,"036 Jeffrey Drive, Lewiston, DE 20309",Construcción,Materiales,90 días
PR-00170,"Garcia, Daniels and Barr",R90702254,jason53@example.org,+1 624206892,Estados Unidos,Chicago,"9014 Hill Oval Suite 411, North Gregory, IL 75643",Construcción,Maquinaria,30 días
PR-00171,Welch-Smith,W50114328,christopher65@example.net,+1 655298719,Estados Unidos,Chicago,"1257 Bridges Spurs Suite 750, Douglasberg, NC 25991",Construcción,Herramientas,90 días
PR-00172,Ross and Sons,P84016630,abigailsteele@example.net,+1 651713628,Estados Unidos,Chicago,"8327 Jordan Flats, New Timothy, PW 83017",Construcción,Arquitectura,30 días
PR-00173,"Herrera, Potts and Miller",R23326629,sarah68@example.net,+1 685185347,Estados Unidos,Chicago,"991 Jennifer Lake Suite 869, East Markhaven, MH 03692",Construcción,Ingeniería,60 días
PR-00174,Andrews-Schmidt,J75098609,brookslorraine@example.org,+1 618760757,Estados Unidos,Chicago,"7323 Mckenzie Place, Port Christopherside, WI 80024",Cuidado Personal,Cosméticos,Contado
PR-00175,Stein-Morrow,P67534943,wcook@example.net,+1 616560896,Estados Unidos,Chicago,"15889 Foster Harbors Suite 858, East Wendyview, ME 32339",Cuidado Personal,Farmacéuticos,30 días
PR-00176,Carter-Olson,E20892159,cynthiaschmidt@example.com,+1 620889287,Estados Unidos,Chicago,"66814 Richards Crescent, North Sandra, CA 32742",Cuidado Personal,Higiene,60 días
PR-00177,May-Solomon,J19246458,mcneilgabriela@example.net,+1 622823563,Estados Unidos,Chicago,"41960 Garcia Junction, Waynebury, GA 26962",Cuidado Personal,Spa,90 días
PR-00178,"Martin, Burgess and Fox",Q46137088,dburns@example.org,+1 671386570,Estados Unidos,Chicago,"644 Sarah Plains Suite 250, Mejiaville, CO 22178",Cuidado Personal,Nutrición,90 días
PR-00179,Houston-Walton,C35587850,vwilson@example.net,+1 674032377,Estados Unidos,Chicago,"50313 Hernandez Burg, Aliceshire, ND 50861",Hogar y Decoración,Muebles,60 días
PR-00180,Quinn LLC,C36059617,johnsondouglas@example.com,+1 693954641,Estados Unidos,Chicago,"021 Danielle Curve, Johnsonbury, NJ 41228",Hogar y Decoración,Iluminación,90 días
PR-00181,Thomas PLC,E81621620,patrickphillip@example.net,+1 675454855,Estados Unidos,Chicago,"8095 Arnold Villages, Tinaville, CO 19455",Hogar y Decoración,Textiles,30 días
PR-00182,"Duncan, Espinoza and Ellis",C26696855,tandrews@example.net,+1 691332532,Estados Unidos,Chicago,"28773 David Wall Apt. 514, New Brandonborough, IL 37021",Hogar y Decoración,Organización,60 días
PR-00183,"Kane, Johnson and Clark",Q91922058,fmarquez@example.org,+1 622273666,Estados Unidos,Chicago,"8440 Jacqueline Trafficway, Laurenfurt, OK 97678",Hogar y Decoración,Arte decorativo,60 días
PR-00184,Bass-Cross,V74203753,carsonangela@example.net,+1 647969569,Estados Unidos,Chicago,"748 John Locks, Jacksonside, VA 76336",Productos de Limpieza,Desinfectantes,30 días
PR-00185,"Chapman, Lopez and King",J75905555,crystalperez@example.org,+1 695002613,Estados Unidos,Chicago,"69880 Hector Rapids, Willieport, VT 64880",Productos de Limpieza,Detergentes,60 días
PR-00186,"Levy, Hill and Miller",E14798926,caitlinwelch@example.com,+1 650953959,Estados Unidos,Chicago,"10168 Jenkins Valleys, Jenniferfurt, KY 13096",Productos de Limpieza,Ambientadores,Contado
PR-00187,Jackson-Schroeder,R52751211,curtismary@example.net,+1 639647192,Estados Unidos,Chicago,"Unit 3181 Box 8935, DPO AP 00531",Productos de Limpieza,Limpiadores multiusos,90 días
PR-00188,Freeman and Sons,E38295509,oliviakelly@example.com,+1 662499595,Estados Unidos,Chicago,"3066 Christine Roads Suite 068, Hooverbury, TN 17583",Productos de Limpieza,Escobas y utensilios,30 días
PR-00189,Finanzas AVCG S.Coop.,G78423976,ledesmanatalio@example.net,+58 605353854,Venezuela,Maracaibo,"Acceso de Virgilio Ávila 61 Apt. 89 , Ciudad, 12807",Tecnología,Software,90 días
PR-00190,Soluciones TU S.L.N.E,U22844950,orosales@example.com,+58 690674358,Venezuela,Maracaibo,"Urbanización Baudelio Vázquez 75, Málaga, 51526",Tecnología,Hardware,60 días
PR-00191,Distribuciones Izquierdo & Asociados S.Coop.,F18869959,eferrandez@example.net,+58 663765490,Venezuela,Maracaibo,"Vial Paz Pujadas 38 Piso 4 , Las Palmas, 20859",Tecnología,Redes,90 días
PR-00192,Aliaga & Asociados S.Coop.,S77560866,peiroguadalupe@example.net,+58 635878687,Venezuela,Maracaibo,"Cuesta de Victor Álvarez 31 Puerta 1 , Guipúzcoa, 28616",Tecnología,Ciberseguridad,90 días
PR-00193,Hurtado y Guijarro S.L.,Q57427159,marinsonia@example.org,+58 635420734,Venezuela,Maracaibo,"Rambla Miguela Clavero 59, Teruel, 46009",Tecnología,IoT,Contado
PR-00194,Hermanos Villanueva S.A.,P37960904,casemiromarcos@example.net,+58 602832186,Venezuela,Maracaibo,"Pasadizo Marta Ros 12, Castellón, 16414",Alimentos,Frutas y Verduras,30 días
PR-00195,Hnos Maestre S.Com.,S21793216,rclavero@example.org,+58 632499328,Venezuela,Maracaibo,"Rambla Cruz Barragán 62 Apt. 48 , Madrid, 34487",Alimentos,Carnes y Embutidos,90 días
PR-00196,Comercializadora Colom S.L.L.,S78612077,ocardona@example.net,+58 629044005,Venezuela,Maracaibo,"Paseo Lorenzo Barrio 551 Apt. 08 , Las Palmas, 32218",Alimentos,Bebidas,90 días
PR-00197,Comercial QG S.Coop.,F23916818,ojerez@example.com,+58 674103525,Venezuela,Maracaibo,"Via Diana Tenorio 97, Tarragona, 29108",Alimentos,Panadería,90 días
PR-00198,Grupo Landa S.Com.,Q36903679,illopis@example.com,+58 608218022,Venezuela,Maracaibo,"Cuesta Atilio Quesada 897, Badajoz, 03895",Alimentos,Comida Congelada,90 días
PR-00199,Heredia y Cañas S.A.,V22545062,carminavalls@example.net,+58 629973114,Venezuela,Maracaibo,"Plaza Felipe Bejarano 262 Piso 0 , Badajoz, 16147",Ropa,Moda Hombre,60 días
PR-00200,Hermanos Peláez S.L.,Q75586405,amomaria-del-carmen@example.org,+58 655521889,Venezuela,Maracaibo,"Urbanización Efraín Vaquero 6, Valencia, 26241",Ropa,Moda Mujer,60 días
PR-00201,Inmobiliaria SXKK S.A.,V55742564,gchico@example.net,+58 650244114,Venezuela,Maracaibo,"Callejón de Fanny Ricart 8 Puerta 4 , Ciudad, 12651",Ropa,Infantil,60 días
PR-00202,Manufacturas Almansa y asociados S.L.,U96188684,aitorjimenez@example.net,+58 677103298,Venezuela,Maracaibo,"Camino de Fátima Conde 2 Piso 9 , Santa Cruz de Tenerife, 46549",Ropa,Deportivo,60 días
PR-00203,Compañía Boix y asociados S.Coop.,A68008473,estela13@example.net,+58 686790161,Venezuela,Maracaibo,"Plaza de Pepe Valderrama 65 Apt. 35 , Las Palmas, 03592",Ropa,Accesorios,60 días
PR-00204,Supermercados Segura S.Coop.,F77164178,tenarita@example.org,+58 644439901,Venezuela,Maracaibo,"Urbanización Adelina Coloma 85, Murcia, 15897",Electrónica,Electrodomésticos,60 días
PR-00205,Portero y asociados S.Coop.,F72703113,xtaboada@example.com,+58 641979180,Venezuela,Maracaibo,"Avenida de Julio César Seguí 6, Lugo, 24125",Electrónica,Audio y Video,30 días
PR-00206,Alimentación Mesa & Asociados S.Coop.,H82315170,marfuente@example.org,+58 694078070,Venezuela,Maracaibo,"Camino Adalberto Salamanca 6 Piso 6 , Cantabria, 27094",Electrónica,Telefonía,60 días
PR-00207,Supermercados Valcárcel S.Coop.,C33887634,ralvarado@example.net,+58 693200980,Venezuela,Maracaibo,"Rambla de Pía Chacón 982, La Rioja, 09871",Electrónica,Computación,90 días
PR-00208,Grupo Aznar S.L.L.,N24363216,pepita12@example.net,+58 665944924,Venezuela,Maracaibo,"Callejón Paca Pinto 209 Puerta 1 , León, 29924",Electrónica,Gadgets,60 días
PR-00209,Manufacturas Iberia S.C.P,F60901175,solerdemetrio@example.org,+58 689150134,Venezuela,Maracaibo,"Via Samu Tormo 51 Apt. 92 , Valencia, 43091",Servicios,Instalación,Contado
PR-00210,Inmobiliaria PNM S.Com.,D55869676,lorenza19@example.org,+58 688999242,Venezuela,Maracaibo,"Urbanización de Lina Barragán 104, Murcia, 51100",Servicios,Reparación,30 días
PR-00211,Francisca Navarrete Juliá S.Com.,W21176584,dazcona@example.org,+58 689044717,Venezuela,Maracaibo,"Alameda de Lidia Adadia 50 Puerta 6 , Jaén, 46553",Accesorios y Repuestos,Automotrices,90 días
PR-00212,Tenorio y asociados S.Com.,R12038357,rosenda82@example.net,+58 639424513,Venezuela,Maracaibo,"Via de Esteban Álvaro 90, Vizcaya, 46995",Accesorios y Repuestos,Electrodomésticos,60 días
PR-00213,Aurelio Agustí Blanes S.A.,G82090512,wvillanueva@example.net,+58 619920284,Venezuela,Maracaibo,"Acceso de Iris Alberola 281 Apt. 87 , Huelva, 26007",Accesorios y Repuestos,Tecnológicos,90 días
PR-00214,Monreal y Vazquez S.A.,B57156369,wilfredoflor@example.com,+58 691989309,Venezuela,Maracaibo,"Avenida Alcides Ruano 1, Barcelona, 21322",Accesorios y Repuestos,Industriales,90 días
PR-00215,Despacho Niño S.Com.,A97351409,franciscoflorencia@example.org,+58 694055138,Venezuela,Maracaibo,"C. de Clementina Bou 38 Piso 2 , Albacete, 08622",Accesorios y Repuestos,Mecánicos,90 días
PR-00216,Luque y Mayol S.L.,S99985669,gromero@example.net,+58 601603312,Venezuela,Maracaibo,"Rambla de María Jesús Moraleda 70 Puerta 0 , Las Palmas, 08204",Construcción,Materiales,Contado
PR-00217,Desarrollo del Sur S.A.T.,S29054422,fabianzurita@example.org,+58 628813204,Venezuela,Maracaibo,"Pasaje Eulalia Borrego 5, Córdoba, 14155",Construcción,Maquinaria,90 días
PR-00218,Finanzas del Noroeste S.A.T.,G71789277,alejo69@example.com,+58 678886609,Venezuela,Maracaibo,"Cañada de Miriam Conesa 9, Huelva, 31848",Construcción,Herramientas,60 días
PR-00219,Tecnologías RMP S.A.T.,R29363195,leocadiobeltran@example.net,+58 618441277,Venezuela,Maracaibo,"Calle de Isidro Rodrigo 75, Soria, 01638",Construcción,Arquitectura,60 días
PR-00220,Severiano Luz Cuadrado S.Com.,Q73749068,mariano18@example.org,+58 620340719,Venezuela,Maracaibo,"Avenida de Jerónimo Hoz 40, Lugo, 44273",Construcción,Ingeniería,60 días
PR-00221,Construcción Arribas S.L.N.E,G51358434,yhidalgo@example.net,+58 691394020,Venezuela,Maracaibo,"Pasaje de Bruno Belda 1, Segovia, 24521",Cuidado Personal,Cosméticos,60 días
PR-00222,Teruel y Capdevila S.A.,E24173719,trinidadconde@example.com,+58 646336436,Venezuela,Maracaibo,"C. de Leticia Alberdi 15, Pontevedra, 41761",Cuidado Personal,Farmacéuticos,Contado
PR-00223,Comercializadora del Noroeste S.Coop.,U78413479,rosalvapastor@example.net,+58 637946575,Venezuela,Maracaibo,"Ronda de Teodosio Beltran 5, Guadalajara, 37599",Cuidado Personal,Higiene,90 días
PR-00224,Hnos Ibáñez S.Coop.,D13198668,yago40@example.org,+58 645808069,Venezuela,Maracaibo,"Cañada de Samu Hervás 28, Ciudad, 12117",Cuidado Personal,Spa,90 días
PR-00225,Hermanos Borrell S.A.,F91359675,gargallomanu@example.net,+58 626467961,Venezuela,Maracaibo,"Glorieta de Camilo Galindo 555 Piso 0 , Toledo, 33494",Cuidado Personal,Nutrición,Contado
PR-00226,Supermercados Integrales S.L.N.E,N23816428,crescenciagamez@example.org,+58 625865954,Venezuela,Maracaibo,"Cañada de Adora Estrada 333 Apt. 38 , Las Palmas, 35064",Hogar y Decoración,Muebles,90 días
PR-00227,Alimentación Ibérica S.L.,A81124057,maria43@example.org,+58 614274672,Venezuela,Maracaibo,"Plaza Moisés Moles 39, Cáceres, 47182",Hogar y Decoración,Iluminación,30 días
PR-00228,Delgado y asociados S.Coop.,G25917914,leonardo28@example.net,+58 668058598,Venezuela,Maracaibo,"Plaza Guillermo Leiva 20, Burgos, 33425",Hogar y Decoración,Textiles,30 días
PR-00229,Comercial Ángel S.Com.,E18242429,vanaya@example.com,+58 692310295,Venezuela,Maracaibo,"Calle Germán Mata 81, Toledo, 36248",Hogar y Decoración,Organización,60 días
PR-00230,Consultoría JL S.A.T.,S99867631,millacayetana@example.org,+58 651173404,Venezuela,Maracaibo,"Camino de Quirino Gimenez 4 Piso 9 , Sevilla, 06630",Hogar y Decoración,Arte decorativo,30 días
PR-00231,Bustamante y Coronado S.L.U.,H99078346,rubiomaxima@example.org,+58 667690426,Venezuela,Maracaibo,"Plaza de René Zabala 10 Piso 7 , Cantabria, 21740",Productos de Limpieza,Desinfectantes,90 días
PR-00232,Infraestructuras Ibérica S.L.N.E,F36479020,wanglada@example.org,+58 634539114,Venezuela,Maracaibo,"Avenida Aureliano Castejón 16, Salamanca, 19339",Productos de Limpieza,Detergentes,Contado
PR-00233,Múñiz y asociados S.A.,E83582751,serraasdrubal@example.net,+58 665874603,Venezuela,Maracaibo,"Plaza de Pepita Quintero 65 Apt. 23 , León, 30390",Productos de Limpieza,Ambientadores,Contado
