inventory_id,branch_id,product_id,stock_actual,stock_minimo,fecha_ingreso,fecha_actualizacion,estado
I-000354,BR-00002,P-000354,12,11,2025-04-17,2025-04-25,Disponible
I-000355,BR-00002,P-000355,65,5,2025-04-12,2025-04-16,Disponible
I-000356,BR-00002,P-000356,96,10,2025-06-17,2025-08-08,Disponible
I-000357,BR-00002,P-000357,87,11,2025-07-23,2025-08-11,Disponible
I-000358,BR-00002,P-000358,20,15,2025-05-02,2025-08-12,Disponible
I-000359,BR-00002,P-000359,72,13,2025-05-23,2025-07-08,Disponible
I-000360,BR-00002,P-000360,41,19,2025-05-06,2025-07-13,Disponible
I-000361,BR-00002,P-000361,8,20,2025-06-01,2025-08-22,Bajo stock
I-000362,BR-00002,P-000362,54,18,2025-02-28,2025-07-04,Disponible
I-000363,BR-00002,P-000363,73,20,2025-04-15,2025-08-08,Disponible
I-000364,BR-00002,P-000364,51,7,2025-04-16,2025-08-13,Disponible
I-000365,BR-00002,P-000365,95,15,2025-07-12,2025-08-08,Disponible
I-000366,BR-00002,P-000366,92,5,2025-04-07,2025-04-28,Disponible
I-000367,BR-00002,P-000367,7,5,2025-05-09,2025-06-05,Disponible
I-000368,BR-00002,P-000368,37,12,2025-07-20,2025-08-21,Disponible
I-000369,BR-00002,P-000369,3,16,2025-05-27,2025-07-30,Bajo stock
I-000370,BR-00002,P-000370,65,15,2025-03-08,2025-05-21,Disponible
I-000371,BR-00002,P-000371,85,15,2025-03-14,2025-04-09,Disponible
I-000372,BR-00002,P-000372,71,20,2025-05-29,2025-06-13,Disponible
I-000373,BR-00002,P-000373,91,20,2025-06-27,2025-06-30,Disponible
I-000374,BR-00002,P-000374,58,15,2025-04-27,2025-07-31,Disponible
I-000375,BR-00002,P-000375,42,20,2025-06-16,2025-07-21,Disponible
I-000376,BR-00002,P-000376,55,6,2025-06-12,2025-07-13,Disponible
I-000377,BR-00002,P-000377,85,9,2025-03-05,2025-06-16,Disponible
I-000378,BR-00002,P-000378,34,10,2025-05-10,2025-07-17,Disponible
I-000379,BR-00002,P-000379,82,14,2025-03-27,2025-05-31,Disponible
I-000380,BR-00002,P-000380,56,10,2025-07-06,2025-07-18,Disponible
I-000381,BR-00002,P-000381,75,15,2025-06-02,2025-08-14,Disponible
I-000382,BR-00002,P-000382,61,7,2025-05-31,2025-06-26,Disponible
I-000383,BR-00002,P-000383,1,9,2025-05-28,2025-08-07,Bajo stock
I-000384,BR-00002,P-000384,94,18,2025-07-15,2025-08-05,Disponible
I-000385,BR-00002,P-000385,89,12,2025-06-08,2025-06-17,Disponible
I-000386,BR-00002,P-000386,74,19,2025-06-04,2025-06-14,Disponible
I-000387,BR-00002,P-000387,48,11,2025-03-21,2025-05-10,Disponible
I-000388,BR-00002,P-000388,57,18,2025-06-12,2025-07-17,Disponible
I-000389,BR-00002,P-000389,88,18,2025-04-10,2025-08-17,Disponible
I-000390,BR-00002,P-000390,9,13,2025-04-18,2025-06-18,Bajo stock
I-000391,BR-00002,P-000391,69,6,2025-07-08,2025-07-16,Disponible
I-000392,BR-00002,P-000392,19,15,2025-03-16,2025-06-22,Disponible
I-000393,BR-00002,P-000393,49,19,2025-04-26,2025-06-08,Disponible
I-000394,BR-00002,P-000394,88,14,2025-03-10,2025-07-18,Disponible
I-000395,BR-00002,P-000395,13,11,2025-03-22,2025-04-18,Disponible
I-000396,BR-00002,P-000396,4,12,2025-05-14,2025-07-19,Bajo stock
I-000397,BR-00002,P-000397,20,8,2025-07-01,2025-07-07,Disponible
I-000398,BR-00002,P-000398,38,11,2025-06-13,2025-07-14,Disponible
I-000399,BR-00002,P-000399,55,12,2025-03-02,2025-07-17,Disponible
I-000400,BR-00002,P-000400,38,20,2025-03-29,2025-05-13,Disponible
I-000401,BR-00002,P-000401,48,8,2025-04-23,2025-05-19,Disponible
I-000402,BR-00002,P-000402,78,8,2025-07-20,2025-08-20,Disponible
I-000403,BR-00002,P-000403,100,20,2025-04-29,2025-07-21,Disponible
I-000404,BR-00002,P-000404,68,20,2025-07-21,2025-08-12,Disponible
I-000405,BR-00002,P-000405,62,6,2025-07-01,2025-08-22,Disponible
I-000406,BR-00002,P-000406,2,6,2025-04-15,2025-06-18,Bajo stock
I-000407,BR-00002,P-000407,32,11,2025-04-11,2025-07-15,Disponible
I-000408,BR-00002,P-000408,39,15,2025-03-12,2025-04-06,Disponible
I-000409,BR-00002,P-000409,76,8,2025-06-30,2025-07-30,Disponible
I-000410,BR-00002,P-000410,42,8,2025-03-16,2025-07-22,Disponible
I-000411,BR-00002,P-000411,97,10,2025-06-12,2025-08-06,Disponible
I-000412,BR-00002,P-000412,17,8,2025-06-09,2025-07-22,Disponible
I-000413,BR-00002,P-000413,45,11,2025-05-20,2025-05-27,Disponible
I-000414,BR-00002,P-000414,86,8,2025-04-13,2025-04-21,Disponible
I-000415,BR-00002,P-000415,38,10,2025-04-25,2025-08-11,Disponible
I-000416,BR-00002,P-000416,14,17,2025-05-08,2025-08-11,Bajo stock
I-000417,BR-00002,P-000417,41,20,2025-05-08,2025-08-15,Disponible
I-000418,BR-00002,P-000418,26,13,2025-03-27,2025-04-22,Disponible
I-000419,BR-00002,P-000419,10,11,2025-05-28,2025-06-18,Bajo stock
I-000420,BR-00002,P-000420,90,13,2025-03-10,2025-07-19,Disponible
I-000421,BR-00002,P-000421,20,7,2025-07-10,2025-08-03,Disponible
I-000422,BR-00002,P-000422,49,19,2025-04-12,2025-07-04,Disponible
I-000423,BR-00002,P-000423,82,9,2025-07-23,2025-07-30,Disponible
I-000424,BR-00002,P-000424,17,16,2025-04-08,2025-07-09,Disponible
I-000425,BR-00002,P-000425,8,11,2025-04-20,2025-08-02,Bajo stock
I-000426,BR-00002,P-000426,41,7,2025-07-19,2025-08-06,Disponible
I-000427,BR-00002,P-000427,27,17,2025-06-05,2025-06-07,Disponible
I-000428,BR-00002,P-000428,37,15,2025-07-13,2025-07-13,Disponible
I-000429,BR-00002,P-000429,47,16,2025-04-30,2025-07-07,Disponible
I-000430,BR-00002,P-000430,23,5,2025-03-09,2025-06-13,Disponible
I-000431,BR-00002,P-000431,40,7,2025-05-15,2025-06-14,Disponible
I-000432,BR-00002,P-000432,10,20,2025-07-21,2025-07-26,Bajo stock
I-000433,BR-00002,P-000433,19,20,2025-02-28,2025-03-02,Bajo stock
I-000434,BR-00002,P-000434,43,17,2025-07-23,2025-08-19,Disponible
I-000435,BR-00002,P-000435,1,18,2025-05-08,2025-05-16,Bajo stock
I-000436,BR-00002,P-000436,56,14,2025-05-11,2025-05-26,Disponible
I-000437,BR-00002,P-000437,30,11,2025-07-11,2025-08-16,Disponible
I-000438,BR-00002,P-000438,36,11,2025-05-02,2025-08-15,Disponible
I-000439,BR-00002,P-000439,9,17,2025-07-20,2025-08-08,Bajo stock
I-000440,BR-00002,P-000440,26,9,2025-04-05,2025-05-17,Disponible
I-000441,BR-00002,P-000441,1,14,2025-07-09,2025-08-22,Bajo stock
I-000442,BR-00002,P-000442,83,17,2025-03-22,2025-07-06,Disponible
I-000443,BR-00002,P-000443,68,12,2025-02-25,2025-03-13,Disponible
I-000444,BR-00002,P-000444,64,18,2025-07-13,2025-07-20,Disponible
I-000445,BR-00002,P-000445,92,20,2025-04-14,2025-08-14,Disponible
I-000446,BR-00002,P-000446,59,15,2025-03-25,2025-07-07,Disponible
I-000447,BR-00002,P-000447,38,10,2025-04-04,2025-07-23,Disponible
I-000448,BR-00002,P-000448,63,12,2025-04-19,2025-08-16,Disponible
I-000449,BR-00002,P-000449,31,6,2025-03-17,2025-06-18,Disponible
I-000450,BR-00002,P-000450,75,7,2025-04-05,2025-04-30,Disponible
I-000451,BR-00002,P-000451,14,6,2025-05-04,2025-05-17,Disponible
I-000452,BR-00002,P-000452,92,12,2025-03-16,2025-05-16,Disponible
I-000453,BR-00002,P-000453,51,16,2025-07-15,2025-07-22,Disponible
I-000454,BR-00002,P-000454,51,10,2025-07-11,2025-07-25,Disponible
I-000455,BR-00002,P-000455,95,19,2025-07-04,2025-08-22,Disponible
I-000456,BR-00002,P-000456,13,20,2025-05-10,2025-05-28,Bajo stock
I-000457,BR-00002,P-000457,33,15,2025-05-22,2025-06-22,Disponible
I-000458,BR-00002,P-000458,89,20,2025-07-16,2025-07-22,Disponible
I-000459,BR-00002,P-000459,83,18,2025-02-24,2025-07-06,Disponible
I-000460,BR-00002,P-000460,63,18,2025-07-21,2025-08-20,Disponible
I-000461,BR-00002,P-000461,40,17,2025-03-09,2025-08-01,Disponible
I-000462,BR-00002,P-000462,78,17,2025-02-28,2025-03-25,Disponible
I-000463,BR-00002,P-000463,92,12,2025-03-22,2025-07-31,Disponible
I-000464,BR-00002,P-000464,70,10,2025-05-02,2025-07-21,Disponible
I-000465,BR-00002,P-000465,96,12,2025-05-07,2025-07-16,Disponible
I-000466,BR-00002,P-000466,80,16,2025-06-05,2025-07-28,Disponible
I-000467,BR-00002,P-000467,44,16,2025-07-18,2025-08-04,Disponible
I-000468,BR-00002,P-000468,4,16,2025-06-15,2025-06-27,Bajo stock
I-000469,BR-00002,P-000469,12,8,2025-06-18,2025-07-19,Disponible
I-000470,BR-00002,P-000470,38,19,2025-03-08,2025-06-08,Disponible
I-000471,BR-00002,P-000471,71,14,2025-03-21,2025-07-17,Disponible
I-000472,BR-00002,P-000472,99,5,2025-06-18,2025-07-30,Disponible
I-000473,BR-00002,P-000473,52,14,2025-06-06,2025-07-02,Disponible
I-000474,BR-00002,P-000474,15,7,2025-06-04,2025-07-20,Disponible
I-000475,BR-00002,P-000475,43,10,2025-05-28,2025-08-20,Disponible
I-000476,BR-00002,P-000476,10,10,2025-03-19,2025-08-11,Bajo stock
I-000477,BR-00002,P-000477,3,7,2025-04-01,2025-07-14,Bajo stock
I-000478,BR-00002,P-000478,38,12,2025-07-19,2025-07-25,Disponible
I-000479,BR-00002,P-000479,28,8,2025-07-02,2025-08-03,Disponible
I-000480,BR-00002,P-000480,86,19,2025-05-07,2025-06-24,Disponible
I-000481,BR-00002,P-000481,2,20,2025-07-23,2025-07-25,Bajo stock
I-000482,BR-00002,P-000482,92,15,2025-06-13,2025-06-24,Disponible
I-000483,BR-00002,P-000483,84,19,2025-06-28,2025-08-05,Disponible
I-000484,BR-00002,P-000484,79,7,2025-07-22,2025-08-10,Disponible
I-000485,BR-00002,P-000485,40,10,2025-07-21,2025-08-22,Disponible
I-000486,BR-00002,P-000486,91,20,2025-03-20,2025-04-27,Disponible
I-000487,BR-00002,P-000487,7,6,2025-05-16,2025-06-11,Disponible
I-000488,BR-00002,P-000488,87,10,2025-05-21,2025-08-17,Disponible
I-000489,BR-00002,P-000489,54,6,2025-06-22,2025-08-17,Disponible
I-000490,BR-00002,P-000490,26,11,2025-05-25,2025-07-16,Disponible
I-000491,BR-00003,P-000491,69,19,2025-05-02,2025-08-16,Disponible
I-000492,BR-00003,P-000492,72,20,2025-07-03,2025-07-04,Disponible
I-000493,BR-00003,P-000493,94,16,2025-05-08,2025-05-24,Disponible
I-000494,BR-00003,P-000494,16,13,2025-04-17,2025-05-28,Disponible
I-000495,BR-00003,P-000495,16,12,2025-02-28,2025-04-19,Disponible
I-000496,BR-00003,P-000496,44,8,2025-05-31,2025-08-20,Disponible
I-000497,BR-00003,P-000497,37,13,2025-02-26,2025-07-12,Disponible
I-000498,BR-00003,P-000498,69,17,2025-05-27,2025-08-03,Disponible
I-000499,BR-00003,P-000499,62,20,2025-07-11,2025-08-06,Disponible
I-000500,BR-00003,P-000500,22,10,2025-05-24,2025-07-14,Disponible
I-000501,BR-00003,P-000501,43,13,2025-03-11,2025-03-12,Disponible
I-000502,BR-00003,P-000502,69,11,2025-03-29,2025-05-09,Disponible
I-000503,BR-00003,P-000503,65,18,2025-05-04,2025-05-15,Disponible
I-000504,BR-00003,P-000504,40,18,2025-04-11,2025-08-13,Disponible
I-000505,BR-00003,P-000505,38,9,2025-06-11,2025-06-29,Disponible
I-000506,BR-00003,P-000506,44,13,2025-07-04,2025-08-17,Disponible
I-000507,BR-00003,P-000507,51,17,2025-04-02,2025-05-28,Disponible
I-000508,BR-00003,P-000508,39,10,2025-06-14,2025-06-21,Disponible
I-000509,BR-00003,P-000509,100,20,2025-07-19,2025-08-08,Disponible
I-000510,BR-00003,P-000510,66,14,2025-07-12,2025-08-21,Disponible
I-000511,BR-00003,P-000511,19,15,2025-06-15,2025-07-09,Disponible
I-000512,BR-00003,P-000512,88,20,2025-06-15,2025-07-06,Disponible
I-000513,BR-00003,P-000513,31,8,2025-04-20,2025-05-02,Disponible
I-000514,BR-00003,P-000514,54,11,2025-04-26,2025-08-05,Disponible
I-000515,BR-00003,P-000515,50,15,2025-02-26,2025-06-21,Disponible
I-000516,BR-00003,P-000516,11,5,2025-04-01,2025-04-27,Disponible
I-000517,BR-00003,P-000517,85,14,2025-03-27,2025-06-20,Disponible
I-000518,BR-00003,P-000518,48,17,2025-07-14,2025-08-20,Disponible
I-000519,BR-00003,P-000519,71,14,2025-04-05,2025-05-20,Disponible
I-000520,BR-00003,P-000520,87,14,2025-06-28,2025-08-17,Disponible
I-000521,BR-00003,P-000521,15,6,2025-05-26,2025-07-13,Disponible
I-000522,BR-00003,P-000522,43,20,2025-04-16,2025-07-27,Disponible
I-000523,BR-00003,P-000523,38,20,2025-07-09,2025-07-11,Disponible
I-000524,BR-00003,P-000524,25,11,2025-04-09,2025-04-28,Disponible
I-000525,BR-00003,P-000525,7,11,2025-07-09,2025-07-27,Bajo stock
I-000526,BR-00003,P-000526,56,19,2025-03-26,2025-05-22,Disponible
I-000527,BR-00003,P-000527,84,14,2025-05-31,2025-06-05,Disponible
I-000528,BR-00003,P-000528,6,5,2025-06-14,2025-07-30,Disponible
I-000529,BR-00003,P-000529,17,10,2025-06-12,2025-08-04,Disponible
I-000530,BR-00003,P-000530,2,17,2025-03-31,2025-03-31,Bajo stock
I-000531,BR-00003,P-000531,5,20,2025-05-04,2025-05-15,Bajo stock
I-000532,BR-00003,P-000532,95,10,2025-03-21,2025-05-28,Disponible
I-000533,BR-00003,P-000533,44,20,2025-06-01,2025-07-06,Disponible
I-000534,BR-00003,P-000534,73,15,2025-03-19,2025-03-27,Disponible
I-000535,BR-00003,P-000535,52,16,2025-05-30,2025-07-15,Disponible
I-000536,BR-00003,P-000536,17,16,2025-04-28,2025-06-13,Disponible
I-000537,BR-00003,P-000537,21,20,2025-04-20,2025-08-08,Disponible
I-000538,BR-00003,P-000538,9,6,2025-07-16,2025-07-22,Disponible
I-000539,BR-00003,P-000539,8,10,2025-05-09,2025-05-16,Bajo stock
I-000540,BR-00003,P-000540,11,14,2025-06-16,2025-06-29,Bajo stock
I-000541,BR-00003,P-000541,83,19,2025-06-03,2025-06-04,Disponible
I-000542,BR-00003,P-000542,12,9,2025-04-20,2025-07-29,Disponible
I-000543,BR-00003,P-000543,30,15,2025-07-12,2025-08-09,Disponible
I-000544,BR-00003,P-000544,30,10,2025-03-22,2025-08-13,Disponible
I-000545,BR-00003,P-000545,25,9,2025-03-28,2025-06-03,Disponible
I-000546,BR-00003,P-000546,54,7,2025-05-19,2025-07-20,Disponible
I-000547,BR-00003,P-000547,70,12,2025-03-20,2025-07-26,Disponible
I-000548,BR-00003,P-000548,45,7,2025-05-16,2025-06-15,Disponible
I-000549,BR-00003,P-000549,20,16,2025-06-29,2025-07-06,Disponible
I-000550,BR-00003,P-000550,12,5,2025-04-22,2025-05-25,Disponible
I-000551,BR-00003,P-000551,75,11,2025-07-18,2025-07-27,Disponible
I-000552,BR-00003,P-000552,83,5,2025-05-14,2025-07-15,Disponible
I-000553,BR-00003,P-000553,14,15,2025-06-12,2025-08-15,Bajo stock
I-000554,BR-00003,P-000554,5,13,2025-05-26,2025-07-11,Bajo stock
I-000555,BR-00003,P-000555,48,13,2025-04-14,2025-08-05,Disponible
I-000556,BR-00003,P-000556,62,18,2025-06-01,2025-06-26,Disponible
I-000557,BR-00003,P-000557,64,12,2025-06-11,2025-08-07,Disponible
I-000558,BR-00003,P-000558,48,17,2025-07-13,2025-07-17,Disponible
I-000559,BR-00003,P-000559,90,6,2025-03-12,2025-08-03,Disponible
I-000560,BR-00003,P-000560,74,6,2025-06-06,2025-06-25,Disponible
I-000561,BR-00003,P-000561,43,20,2025-06-27,2025-08-13,Disponible
I-000562,BR-00003,P-000562,85,17,2025-06-03,2025-07-16,Disponible
I-000563,BR-00003,P-000563,34,10,2025-04-03,2025-05-02,Disponible
I-000564,BR-00003,P-000564,86,10,2025-05-28,2025-06-16,Disponible
I-000565,BR-00003,P-000565,26,8,2025-06-06,2025-06-26,Disponible
I-000566,BR-00003,P-000566,31,10,2025-06-09,2025-07-18,Disponible
I-000567,BR-00003,P-000567,40,8,2025-03-06,2025-07-05,Disponible
I-000568,BR-00003,P-000568,27,10,2025-06-13,2025-07-17,Disponible
I-000569,BR-00003,P-000569,76,20,2025-03-27,2025-04-24,Disponible
I-000570,BR-00003,P-000570,17,11,2025-07-09,2025-07-23,Disponible
I-000571,BR-00003,P-000571,37,8,2025-04-16,2025-08-10,Disponible
I-000572,BR-00003,P-000572,90,12,2025-03-03,2025-04-06,Disponible
I-000573,BR-00003,P-000573,96,5,2025-05-12,2025-06-01,Disponible
I-000574,BR-00003,P-000574,34,18,2025-07-22,2025-07-27,Disponible
I-000575,BR-00003,P-000575,52,19,2025-05-16,2025-07-01,Disponible
I-000576,BR-00003,P-000576,57,18,2025-03-02,2025-07-12,Disponible
I-000577,BR-00003,P-000577,62,19,2025-04-20,2025-04-28,Disponible
I-000578,BR-00003,P-000578,76,6,2025-05-14,2025-08-05,Disponible
I-000579,BR-00003,P-000579,26,17,2025-04-25,2025-07-13,Disponible
I-000580,BR-00003,P-000580,88,6,2025-07-09,2025-07-19,Disponible
I-000581,BR-00003,P-000581,53,11,2025-03-04,2025-04-08,Disponible
I-000582,BR-00003,P-000582,70,13,2025-05-24,2025-06-29,Disponible
I-000583,BR-00003,P-000583,98,9,2025-03-21,2025-05-20,Disponible
I-000584,BR-00003,P-000584,95,12,2025-03-16,2025-06-27,Disponible
I-000585,BR-00003,P-000585,47,7,2025-07-23,2025-08-10,Disponible
I-000586,BR-00003,P-000586,29,19,2025-05-19,2025-08-04,Disponible
I-000587,BR-00003,P-000587,23,19,2025-05-24,2025-08-09,Disponible
I-000588,BR-00003,P-000588,89,12,2025-04-19,2025-06-24,Disponible
I-000589,BR-00003,P-000589,59,20,2025-03-23,2025-04-13,Disponible
I-000590,BR-00003,P-000590,11,5,2025-03-09,2025-06-01,Disponible
I-000591,BR-00003,P-000591,78,8,2025-04-02,2025-04-30,Disponible
I-000592,BR-00003,P-000592,63,19,2025-03-07,2025-07-11,Disponible
I-000593,BR-00003,P-000593,4,8,2025-04-15,2025-08-19,Bajo stock
I-000594,BR-00003,P-000594,53,8,2025-03-23,2025-08-03,Disponible
I-000595,BR-00003,P-000595,88,13,2025-04-15,2025-06-21,Disponible
I-000596,BR-00003,P-000596,43,5,2025-03-24,2025-05-22,Disponible
I-000597,BR-00003,P-000597,65,20,2025-03-26,2025-03-26,Disponible
I-000598,BR-00003,P-000598,25,12,2025-05-22,2025-07-27,Disponible
I-000599,BR-00003,P-000599,10,12,2025-05-11,2025-07-20,Bajo stock
I-000600,BR-00003,P-000600,42,7,2025-06-22,2025-08-17,Disponible
I-000601,BR-00003,P-000601,20,9,2025-03-15,2025-07-18,Disponible
I-000602,BR-00003,P-000602,46,8,2025-02-25,2025-03-25,Disponible
I-000603,BR-00003,P-000603,21,12,2025-05-25,2025-08-14,Disponible
I-000604,BR-00003,P-000604,63,5,2025-06-09,2025-08-22,Disponible
I-000605,BR-00003,P-000605,45,12,2025-03-02,2025-06-09,Disponible
I-000606,BR-00003,P-000606,87,8,2025-05-31,2025-07-23,Disponible
I-000607,BR-00003,P-000607,57,12,2025-03-15,2025-07-20,Disponible
I-000608,BR-00003,P-000608,57,8,2025-04-23,2025-08-13,Disponible
I-000609,BR-00003,P-000609,3,6,2025-07-19,2025-08-20,Bajo stock
I-000610,BR-00003,P-000610,93,13,2025-05-05,2025-05-13,Disponible
I-000611,BR-00003,P-000611,45,10,2025-04-13,2025-07-26,Disponible
I-000612,BR-00003,P-000612,25,17,2025-03-26,2025-07-10,Disponible
I-000613,BR-00003,P-000613,26,18,2025-03-30,2025-06-28,Disponible
I-000614,BR-00003,P-000614,19,10,2025-04-16,2025-05-29,Disponible
I-000615,BR-00003,P-000615,93,18,2025-06-12,2025-06-12,Disponible
I-000616,BR-00003,P-000616,70,13,2025-04-07,2025-07-03,Disponible
I-000617,BR-00003,P-000617,7,17,2025-05-26,2025-07-25,Bajo stock
I-000618,BR-00003,P-000618,92,18,2025-07-23,2025-07-30,Disponible
I-000619,BR-00003,P-000619,5,10,2025-07-09,2025-08-21,Bajo stock
I-000620,BR-00003,P-000620,62,9,2025-03-27,2025-06-17,Disponible
I-000621,BR-00003,P-000621,51,17,2025-05-04,2025-06-01,Disponible
I-000622,BR-00003,P-000622,66,11,2025-04-29,2025-07-11,Disponible
I-000623,BR-00003,P-000623,20,15,2025-07-10,2025-08-13,Disponible
I-000624,BR-00003,P-000624,84,10,2025-03-17,2025-06-16,Disponible
I-000625,BR-00003,P-000625,96,15,2025-06-04,2025-06-24,Disponible
I-000626,BR-00003,P-000626,16,13,2025-04-09,2025-05-06,Disponible
I-000627,BR-00003,P-000627,29,16,2025-03-23,2025-04-11,Disponible
I-000628,BR-00003,P-000628,46,6,2025-06-26,2025-08-13,Disponible
I-000629,BR-00003,P-000629,98,10,2025-03-07,2025-06-30,Disponible
I-000630,BR-00003,P-000630,75,18,2025-03-23,2025-08-06,Disponible
I-000631,BR-00003,P-000631,2,13,2025-05-09,2025-06-04,Bajo stock
I-000632,BR-00003,P-000632,98,16,2025-04-26,2025-06-28,Disponible
I-000633,BR-00003,P-000633,23,12,2025-05-06,2025-07-31,Disponible
I-000634,BR-00003,P-000634,27,12,2025-03-16,2025-08-19,Disponible
I-000635,BR-00003,P-000635,61,15,2025-06-07,2025-07-02,Disponible
I-000636,BR-00003,P-000636,61,11,2025-06-27,2025-08-01,Disponible
I-000637,BR-00003,P-000637,36,20,2025-03-13,2025-07-12,Disponible
I-000638,BR-00003,P-000638,18,16,2025-06-23,2025-07-29,Disponible
I-000639,BR-00003,P-000639,96,6,2025-02-25,2025-05-15,Disponible
I-000640,BR-00003,P-000640,45,18,2025-06-06,2025-07-06,Disponible
I-000641,BR-00003,P-000641,99,17,2025-03-06,2025-05-10,Disponible
I-000642,BR-00003,P-000642,30,12,2025-05-19,2025-07-14,Disponible
I-000643,BR-00003,P-000643,77,5,2025-06-13,2025-08-07,Disponible
I-000644,BR-00003,P-000644,27,14,2025-04-11,2025-06-05,Disponible
I-000645,BR-00003,P-000645,44,14,2025-02-24,2025-04-07,Disponible
I-000646,BR-00003,P-000646,16,11,2025-05-15,2025-06-12,Disponible
I-000647,BR-00003,P-000647,1,7,2025-04-05,2025-06-09,Bajo stock
I-000648,BR-00003,P-000648,12,9,2025-03-11,2025-05-24,Disponible
I-000649,BR-00003,P-000649,47,16,2025-04-09,2025-06-01,Disponible
I-000650,BR-00004,P-000650,60,14,2025-06-10,2025-07-29,Disponible
I-000651,BR-00004,P-000651,11,7,2025-05-02,2025-08-07,Disponible
I-000652,BR-00004,P-000652,47,18,2025-06-07,2025-08-10,Disponible
I-000653,BR-00004,P-000653,53,13,2025-04-16,2025-05-06,Disponible
I-000654,BR-00004,P-000654,98,20,2025-07-22,2025-08-11,Disponible
I-000655,BR-00004,P-000655,37,7,2025-06-23,2025-08-19,Disponible
I-000656,BR-00004,P-000656,56,20,2025-06-03,2025-07-14,Disponible
I-000657,BR-00004,P-000657,33,12,2025-06-21,2025-08-21,Disponible
I-000658,BR-00004,P-000658,76,18,2025-06-05,2025-06-15,Disponible
I-000659,BR-00004,P-000659,97,7,2025-03-18,2025-07-20,Disponible
I-000660,BR-00004,P-000660,59,7,2025-03-10,2025-03-23,Disponible
I-000661,BR-00004,P-000661,65,8,2025-06-11,2025-07-13,Disponible
I-000662,BR-00004,P-000662,69,17,2025-06-26,2025-07-07,Disponible
I-000663,BR-00004,P-000663,88,15,2025-03-24,2025-03-30,Disponible
I-000664,BR-00004,P-000664,2,7,2025-03-03,2025-05-23,Bajo stock
I-000665,BR-00004,P-000665,15,11,2025-04-11,2025-05-22,Disponible
I-000666,BR-00004,P-000666,67,9,2025-06-02,2025-06-06,Disponible
I-000667,BR-00004,P-000667,82,5,2025-05-18,2025-06-13,Disponible
I-000668,BR-00004,P-000668,70,8,2025-04-05,2025-07-29,Disponible
I-000669,BR-00004,P-000669,21,11,2025-03-25,2025-05-15,Disponible
I-000670,BR-00004,P-000670,55,16,2025-06-11,2025-07-26,Disponible
I-000671,BR-00004,P-000671,13,20,2025-06-27,2025-08-10,Bajo stock
I-000672,BR-00004,P-000672,94,18,2025-04-19,2025-05-24,Disponible
I-000673,BR-00004,P-000673,50,9,2025-06-25,2025-07-07,Disponible
I-000674,BR-00004,P-000674,78,7,2025-05-16,2025-06-12,Disponible
I-000675,BR-00004,P-000675,95,17,2025-06-08,2025-08-09,Disponible
I-000676,BR-00004,P-000676,94,19,2025-07-18,2025-08-17,Disponible
I-000677,BR-00004,P-000677,58,15,2025-07-08,2025-07-16,Disponible
I-000678,BR-00004,P-000678,42,10,2025-03-28,2025-05-22,Disponible
I-000679,BR-00004,P-000679,72,15,2025-03-01,2025-05-10,Disponible
I-000680,BR-00004,P-000680,2,17,2025-05-08,2025-08-03,Bajo stock
I-000681,BR-00004,P-000681,66,7,2025-06-02,2025-07-05,Disponible
I-000682,BR-00004,P-000682,49,10,2025-07-07,2025-07-25,Disponible
I-000683,BR-00004,P-000683,22,7,2025-03-17,2025-08-13,Disponible
I-000684,BR-00004,P-000684,75,5,2025-06-27,2025-06-30,Disponible
I-000685,BR-00004,P-000685,11,17,2025-03-25,2025-05-17,Bajo stock
