alerta_id,branch_id,product_id,stock_actual,stock_minimo,fecha_actualizacion,fecha_alerta,prioridad,provider_id,provider_name
AL-00228,BR-00011,P-001721,6,15,2025-07-02,2025-08-23,Media,PR-00981,Zamora y Cadenas S.A.
AL-00229,BR-00011,P-001722,10,10,2025-07-28,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00230,BR-00011,P-001724,6,12,2025-08-14,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00231,BR-00011,P-001733,5,16,2025-03-13,2025-08-23,Media,PR-00047,Familia Mateo S.L.U.
AL-00232,BR-00011,P-001735,7,14,2025-08-05,2025-08-23,Baja,PR-00664,Inversiones Echeverría & Asociados S.L.N.E
AL-00233,BR-00011,P-001750,3,14,2025-06-04,2025-08-23,Media,PR-00036,Mohamed Cuesta Torrents S.Coop.
AL-00234,BR-00011,P-001754,2,5,2025-07-05,2025-08-23,Media,PR-00622,Consultoría MPN S.A.
AL-00235,BR-00011,P-001756,4,20,2025-08-13,2025-08-23,Media,PR-00815,Industrias del Sur S.L.N.E
AL-00236,BR-00011,P-001757,4,10,2025-06-18,2025-08-23,Media,PR-00037,Hnos Romeu S.Com.
AL-00237,BR-00011,P-001771,6,9,2025-06-06,2025-08-23,Baja,PR-00008,Suministros Mancebo y asociados S.C.P
AL-00238,BR-00011,P-001778,3,9,2025-05-08,2025-08-23,Media,PR-00010,Eduardo Manso Soler S.L.U.
AL-00239,BR-00011,P-001780,4,5,2025-07-12,2025-08-23,Baja,PR-00010,Eduardo Manso Soler S.L.U.
AL-00240,BR-00011,P-001785,1,8,2025-08-17,2025-08-23,Media,PR-00011,Instalaciones YY S.Coop.
AL-00241,BR-00011,P-001793,0,17,2025-07-09,2025-08-23,Alta,PR-00013,Minería Globales S.A.
AL-00242,BR-00011,P-001795,11,20,2025-07-28,2025-08-23,Baja,PR-00013,Minería Globales S.A.
AL-00243,BR-00011,P-001797,6,8,2025-08-13,2025-08-23,Baja,PR-00013,Minería Globales S.A.
AL-00244,BR-00012,P-001812,12,17,2025-07-23,2025-08-23,Baja,PR-00044,Hnos Ramón S.Com.
AL-00245,BR-00012,P-001825,11,11,2025-08-02,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00246,BR-00012,P-001828,2,19,2025-05-23,2025-08-23,Media,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00247,BR-00012,P-001834,16,17,2025-07-10,2025-08-23,Baja,PR-00664,Inversiones Echeverría & Asociados S.L.N.E
AL-00248,BR-00012,P-001840,8,14,2025-08-12,2025-08-23,Baja,PR-01220,Duilio Castañeda Abad S.L.N.E
AL-00249,BR-00012,P-001842,6,17,2025-08-05,2025-08-23,Media,PR-00635,Anna Figueras Cano S.L.N.E
AL-00250,BR-00012,P-001846,10,20,2025-07-16,2025-08-23,Baja,PR-00035,Narváez & Asociados S.Com.
AL-00251,BR-00012,P-001853,3,12,2025-07-01,2025-08-23,Media,PR-00815,Industrias del Sur S.L.N.E
AL-00252,BR-00012,P-001854,8,10,2025-08-07,2025-08-23,Baja,PR-00815,Industrias del Sur S.L.N.E
AL-00253,BR-00012,P-001862,6,17,2025-05-10,2025-08-23,Media,PR-00958,Alimentación Roldán & Asociados S.A.
AL-00254,BR-00012,P-001870,10,14,2025-07-09,2025-08-23,Baja,PR-00009,Distribuciones Hernández y asociados S.L.L.
AL-00255,BR-00012,P-001897,12,18,2025-06-18,2025-08-23,Baja,PR-00015,Servicios Sanmartín S.L.N.E
AL-00256,BR-00013,P-001906,11,13,2025-06-22,2025-08-23,Baja,PR-00043,Anastasia Pou Lucas S.L.
AL-00257,BR-00013,P-001910,4,15,2025-06-20,2025-08-23,Media,PR-00044,Hnos Ramón S.Com.
AL-00258,BR-00013,P-001913,7,17,2025-08-05,2025-08-23,Media,PR-00981,Zamora y Cadenas S.A.
AL-00259,BR-00013,P-001918,9,13,2025-06-30,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00260,BR-00013,P-001919,8,20,2025-08-12,2025-08-23,Media,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00261,BR-00013,P-001922,20,20,2025-07-09,2025-08-23,Baja,PR-00047,Familia Mateo S.L.U.
AL-00262,BR-00013,P-001926,12,16,2025-07-23,2025-08-23,Baja,PR-00047,Familia Mateo S.L.U.
AL-00263,BR-00013,P-001927,9,13,2025-07-31,2025-08-23,Baja,PR-00664,Inversiones Echeverría & Asociados S.L.N.E
AL-00264,BR-00013,P-001928,13,15,2025-05-22,2025-08-23,Baja,PR-00033,Comercial Cisneros y asociados S.A.
AL-00265,BR-00013,P-001946,11,19,2025-08-22,2025-08-23,Baja,PR-00036,Mohamed Cuesta Torrents S.Coop.
AL-00266,BR-00013,P-001956,13,18,2025-06-14,2025-08-23,Baja,PR-00815,Industrias del Sur S.L.N.E
AL-00267,BR-00013,P-001966,7,14,2025-03-03,2025-08-23,Baja,PR-00007,Farmaceútica Iberia S.Coop.
AL-00268,BR-00013,P-001969,0,10,2025-08-21,2025-08-23,Alta,PR-00008,Suministros Mancebo y asociados S.C.P
AL-00269,BR-00013,P-001974,2,8,2025-08-15,2025-08-23,Media,PR-01031,Infraestructuras Aramburu & Asociados S.Com.
AL-00270,BR-00013,P-001981,12,14,2025-07-18,2025-08-23,Baja,PR-00010,Eduardo Manso Soler S.L.U.
AL-00271,BR-00013,P-001987,5,11,2025-03-30,2025-08-23,Media,PR-00011,Instalaciones YY S.Coop.
AL-00272,BR-00013,P-002001,1,10,2025-08-03,2025-08-23,Media,PR-01076,Poza & Asociados S.A.
AL-00273,BR-00013,P-002004,10,11,2025-04-19,2025-08-23,Baja,PR-01076,Poza & Asociados S.A.
AL-00274,BR-00014,P-002012,19,19,2025-06-02,2025-08-23,Baja,PR-00044,Hnos Ramón S.Com.
AL-00275,BR-00014,P-002015,9,18,2025-04-25,2025-08-23,Baja,PR-00044,Hnos Ramón S.Com.
AL-00276,BR-00014,P-002016,10,16,2025-06-16,2025-08-23,Baja,PR-00045,Marco y Saez S.L.L.
AL-00277,BR-00014,P-002024,4,19,2025-08-20,2025-08-23,Media,PR-00047,Familia Mateo S.L.U.
AL-00278,BR-00014,P-002029,3,10,2025-08-10,2025-08-23,Media,PR-00047,Familia Mateo S.L.U.
AL-00279,BR-00014,P-002039,7,11,2025-07-28,2025-08-23,Baja,PR-00035,Narváez & Asociados S.Com.
AL-00280,BR-00014,P-002043,12,15,2025-05-07,2025-08-23,Baja,PR-00036,Mohamed Cuesta Torrents S.Coop.
AL-00281,BR-00014,P-002062,7,10,2025-05-13,2025-08-23,Baja,PR-00651,Desarrollo LH S.Coop.
AL-00282,BR-00014,P-002067,11,20,2025-07-18,2025-08-23,Baja,PR-01031,Infraestructuras Aramburu & Asociados S.Com.
AL-00283,BR-00014,P-002069,8,13,2025-06-14,2025-08-23,Baja,PR-00010,Eduardo Manso Soler S.L.U.
AL-00284,BR-00014,P-002094,11,12,2025-08-17,2025-08-23,Baja,PR-01076,Poza & Asociados S.A.
AL-00285,BR-00015,P-002099,11,12,2025-04-08,2025-08-23,Baja,PR-00043,Anastasia Pou Lucas S.L.
AL-00286,BR-00015,P-002113,14,15,2025-05-01,2025-08-23,Baja,PR-01267,Alimentación Internacionales S.Com.
AL-00287,BR-00015,P-002126,0,5,2025-07-05,2025-08-23,Alta,PR-01220,Duilio Castañeda Abad S.L.N.E
AL-00288,BR-00015,P-002127,14,15,2025-08-11,2025-08-23,Baja,PR-01134,Vilanova & Asociados S.Com.
AL-00289,BR-00015,P-002131,12,19,2025-07-10,2025-08-23,Baja,PR-00635,Anna Figueras Cano S.L.N.E
AL-00290,BR-00015,P-002136,3,12,2025-08-06,2025-08-23,Media,PR-00622,Consultoría MPN S.A.
AL-00291,BR-00015,P-002150,7,11,2025-07-25,2025-08-23,Baja,PR-00006,Alma Fiol Pedrosa S.Com.
AL-00292,BR-00015,P-002155,2,14,2025-05-08,2025-08-23,Media,PR-00958,Alimentación Roldán & Asociados S.A.
AL-00293,BR-00015,P-002165,7,19,2025-05-11,2025-08-23,Media,PR-01031,Infraestructuras Aramburu & Asociados S.Com.
AL-00294,BR-00015,P-002172,15,20,2025-05-28,2025-08-23,Baja,PR-00010,Eduardo Manso Soler S.L.U.
AL-00295,BR-00015,P-002174,15,20,2025-07-27,2025-08-23,Baja,PR-00011,Instalaciones YY S.Coop.
AL-00296,BR-00015,P-002193,1,16,2025-04-26,2025-08-23,Media,PR-00015,Servicios Sanmartín S.L.N.E
AL-00297,BR-00016,P-002200,14,20,2025-08-18,2025-08-23,Baja,PR-00043,Anastasia Pou Lucas S.L.
AL-00298,BR-00016,P-002203,1,7,2025-08-10,2025-08-23,Media,PR-00044,Hnos Ramón S.Com.
AL-00299,BR-00016,P-002206,2,9,2025-06-23,2025-08-23,Media,PR-00045,Marco y Saez S.L.L.
AL-00300,BR-00016,P-002208,7,11,2025-06-28,2025-08-23,Baja,PR-00045,Marco y Saez S.L.L.
AL-00301,BR-00016,P-002215,9,10,2025-07-09,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00302,BR-00016,P-002222,9,15,2025-08-19,2025-08-23,Baja,PR-00047,Familia Mateo S.L.U.
AL-00303,BR-00016,P-002223,13,15,2025-06-01,2025-08-23,Baja,PR-01267,Alimentación Internacionales S.Com.
AL-00304,BR-00016,P-002236,12,14,2025-07-24,2025-08-23,Baja,PR-00036,Mohamed Cuesta Torrents S.Coop.
AL-00305,BR-00016,P-002247,6,8,2025-06-04,2025-08-23,Baja,PR-00949,Farmaceútica MP S.Com.
AL-00306,BR-00016,P-002252,3,14,2025-08-10,2025-08-23,Media,PR-00006,Alma Fiol Pedrosa S.Com.
AL-00307,BR-00016,P-002270,16,16,2025-06-01,2025-08-23,Baja,PR-00010,Eduardo Manso Soler S.L.U.
AL-00308,BR-00016,P-002274,6,15,2025-08-05,2025-08-23,Media,PR-00011,Instalaciones YY S.Coop.
AL-00309,BR-00016,P-002276,7,20,2025-06-30,2025-08-23,Media,PR-00011,Instalaciones YY S.Coop.
AL-00310,BR-00016,P-002278,7,11,2025-07-30,2025-08-23,Baja,PR-00012,Grupo Cabezas S.A.
AL-00311,BR-00016,P-002282,6,10,2025-08-11,2025-08-23,Baja,PR-00012,Grupo Cabezas S.A.
AL-00312,BR-00016,P-002284,8,16,2025-04-13,2025-08-23,Baja,PR-01360,Borrás y Castellanos S.L.L.
AL-00313,BR-00016,P-002295,18,18,2025-08-04,2025-08-23,Baja,PR-01076,Poza & Asociados S.A.
AL-00314,BR-00017,P-002311,2,14,2025-05-28,2025-08-23,Media,PR-00045,Marco y Saez S.L.L.
AL-00315,BR-00017,P-002315,16,19,2025-06-05,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00316,BR-00017,P-002321,5,13,2025-06-14,2025-08-23,Media,PR-00047,Familia Mateo S.L.U.
AL-00317,BR-00017,P-002322,2,10,2025-07-05,2025-08-23,Media,PR-00664,Inversiones Echeverría & Asociados S.L.N.E
AL-00318,BR-00017,P-002325,9,13,2025-07-29,2025-08-23,Baja,PR-01220,Duilio Castañeda Abad S.L.N.E
AL-00319,BR-00017,P-002328,1,16,2025-07-23,2025-08-23,Media,PR-01134,Vilanova & Asociados S.Com.
AL-00320,BR-00017,P-002330,10,15,2025-04-10,2025-08-23,Baja,PR-01134,Vilanova & Asociados S.Com.
AL-00321,BR-00017,P-002335,0,10,2025-08-21,2025-08-23,Alta,PR-00036,Mohamed Cuesta Torrents S.Coop.
AL-00322,BR-00017,P-002340,0,16,2025-04-23,2025-08-23,Alta,PR-00037,Hnos Romeu S.Com.
AL-00323,BR-00017,P-002341,2,16,2025-04-19,2025-08-23,Media,PR-00815,Industrias del Sur S.L.N.E
AL-00324,BR-00017,P-002359,0,12,2025-04-21,2025-08-23,Alta,PR-00009,Distribuciones Hernández y asociados S.L.L.
AL-00325,BR-00017,P-002372,7,14,2025-08-02,2025-08-23,Baja,PR-00012,Grupo Cabezas S.A.
AL-00326,BR-00017,P-002375,5,13,2025-05-11,2025-08-23,Media,PR-00013,Minería Globales S.A.
AL-00327,BR-00017,P-002383,4,7,2025-07-26,2025-08-23,Baja,PR-00014,Comercial Hierro S.L.
AL-00328,BR-00018,P-002401,0,20,2025-08-13,2025-08-23,Alta,PR-00981,Zamora y Cadenas S.A.
AL-00329,BR-00018,P-002409,7,16,2025-08-05,2025-08-23,Media,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00330,BR-00018,P-002427,11,19,2025-08-15,2025-08-23,Baja,PR-00635,Anna Figueras Cano S.L.N.E
AL-00331,BR-00018,P-002455,3,11,2025-04-02,2025-08-23,Media,PR-00009,Distribuciones Hernández y asociados S.L.L.
AL-00332,BR-00018,P-002469,16,17,2025-05-31,2025-08-23,Baja,PR-00011,Instalaciones YY S.Coop.
AL-00333,BR-00018,P-002479,6,9,2025-05-25,2025-08-23,Baja,PR-00973,Logística Sandoval & Asociados S.Com.
AL-00334,BR-00019,P-002496,2,15,2025-06-08,2025-08-23,Media,PR-00043,Anastasia Pou Lucas S.L.
AL-00335,BR-00019,P-002507,3,15,2025-08-07,2025-08-23,Media,PR-00045,Marco y Saez S.L.L.
AL-00336,BR-00019,P-002511,1,12,2025-08-06,2025-08-23,Media,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00337,BR-00019,P-002512,10,14,2025-05-20,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00338,BR-00019,P-002533,11,12,2025-07-11,2025-08-23,Baja,PR-00035,Narváez & Asociados S.Com.
AL-00339,BR-00019,P-002554,6,16,2025-08-04,2025-08-23,Media,PR-00007,Farmaceútica Iberia S.Coop.
AL-00340,BR-00019,P-002560,8,11,2025-07-31,2025-08-23,Baja,PR-00651,Desarrollo LH S.Coop.
AL-00341,BR-00019,P-002564,8,16,2025-07-11,2025-08-23,Baja,PR-00009,Distribuciones Hernández y asociados S.L.L.
AL-00342,BR-00019,P-002569,11,14,2025-08-14,2025-08-23,Baja,PR-00010,Eduardo Manso Soler S.L.U.
AL-00343,BR-00019,P-002571,6,13,2025-06-28,2025-08-23,Media,PR-00011,Instalaciones YY S.Coop.
AL-00344,BR-00019,P-002575,10,16,2025-05-15,2025-08-23,Baja,PR-00012,Grupo Cabezas S.A.
AL-00345,BR-00019,P-002585,1,8,2025-07-26,2025-08-23,Media,PR-01360,Borrás y Castellanos S.L.L.
AL-00346,BR-00019,P-002588,7,14,2025-08-09,2025-08-23,Baja,PR-00014,Comercial Hierro S.L.
AL-00347,BR-00020,P-002598,8,18,2025-07-23,2025-08-23,Media,PR-00043,Anastasia Pou Lucas S.L.
AL-00348,BR-00020,P-002602,0,5,2025-07-31,2025-08-23,Alta,PR-00043,Anastasia Pou Lucas S.L.
AL-00349,BR-00020,P-002605,11,15,2025-06-03,2025-08-23,Baja,PR-00044,Hnos Ramón S.Com.
AL-00350,BR-00020,P-002618,8,14,2025-06-18,2025-08-23,Baja,PR-01267,Alimentación Internacionales S.Com.
AL-00351,BR-00020,P-002625,8,16,2025-06-17,2025-08-23,Baja,PR-00664,Inversiones Echeverría & Asociados S.L.N.E
AL-00352,BR-00020,P-002631,13,16,2025-07-24,2025-08-23,Baja,PR-00635,Anna Figueras Cano S.L.N.E
AL-00353,BR-00020,P-002643,1,20,2025-05-14,2025-08-23,Media,PR-00037,Hnos Romeu S.Com.
AL-00354,BR-00020,P-002655,13,16,2025-08-12,2025-08-23,Baja,PR-00008,Suministros Mancebo y asociados S.C.P
AL-00355,BR-00020,P-002665,5,5,2025-08-01,2025-08-23,Baja,PR-00009,Distribuciones Hernández y asociados S.L.L.
AL-00356,BR-00020,P-002669,2,15,2025-08-21,2025-08-23,Media,PR-00010,Eduardo Manso Soler S.L.U.
AL-00357,BR-00020,P-002672,7,15,2025-08-08,2025-08-23,Media,PR-00010,Eduardo Manso Soler S.L.U.
AL-00358,BR-00020,P-002674,9,11,2025-06-12,2025-08-23,Baja,PR-00010,Eduardo Manso Soler S.L.U.
AL-00359,BR-00020,P-002681,5,15,2025-08-19,2025-08-23,Media,PR-00011,Instalaciones YY S.Coop.
AL-00360,BR-00020,P-002695,13,15,2025-08-09,2025-08-23,Baja,PR-00716,Distribuciones XZBK S.A.
AL-00361,BR-00021,P-002721,6,18,2025-06-23,2025-08-23,Media,PR-00045,Marco y Saez S.L.L.
AL-00362,BR-00021,P-002724,0,7,2025-07-21,2025-08-23,Alta,PR-00981,Zamora y Cadenas S.A.
AL-00363,BR-00021,P-002725,7,11,2025-07-05,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00364,BR-00021,P-002726,8,20,2025-07-12,2025-08-23,Media,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00365,BR-00021,P-002746,2,17,2025-07-19,2025-08-23,Media,PR-00035,Narváez & Asociados S.Com.
AL-00366,BR-00021,P-002749,1,10,2025-08-11,2025-08-23,Media,PR-00622,Consultoría MPN S.A.
AL-00367,BR-00021,P-002760,3,11,2025-05-21,2025-08-23,Media,PR-00007,Farmaceútica Iberia S.Coop.
AL-00368,BR-00021,P-002775,1,19,2025-06-05,2025-08-23,Media,PR-00010,Eduardo Manso Soler S.L.U.
AL-00369,BR-00021,P-002778,19,19,2025-06-23,2025-08-23,Baja,PR-00010,Eduardo Manso Soler S.L.U.
AL-00370,BR-00022,P-002815,7,14,2025-08-02,2025-08-23,Baja,PR-00981,Zamora y Cadenas S.A.
AL-00371,BR-00022,P-002818,13,14,2025-03-07,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00372,BR-00022,P-002821,7,17,2025-06-28,2025-08-23,Media,PR-00047,Familia Mateo S.L.U.
AL-00373,BR-00022,P-002829,0,16,2025-07-22,2025-08-23,Alta,PR-00033,Comercial Cisneros y asociados S.A.
AL-00374,BR-00022,P-002852,10,16,2025-07-26,2025-08-23,Baja,PR-00622,Consultoría MPN S.A.
AL-00375,BR-00022,P-002854,0,14,2025-07-30,2025-08-23,Alta,PR-00037,Hnos Romeu S.Com.
AL-00376,BR-00022,P-002869,11,19,2025-07-09,2025-08-23,Baja,PR-00008,Suministros Mancebo y asociados S.C.P
AL-00377,BR-00022,P-002871,11,16,2025-07-26,2025-08-23,Baja,PR-00009,Distribuciones Hernández y asociados S.L.L.
AL-00378,BR-00022,P-002872,13,14,2025-05-05,2025-08-23,Baja,PR-00009,Distribuciones Hernández y asociados S.L.L.
AL-00379,BR-00022,P-002873,3,18,2025-04-17,2025-08-23,Media,PR-01031,Infraestructuras Aramburu & Asociados S.Com.
AL-00380,BR-00022,P-002874,1,16,2025-08-19,2025-08-23,Media,PR-00009,Distribuciones Hernández y asociados S.L.L.
AL-00381,BR-00022,P-002898,8,15,2025-08-10,2025-08-23,Baja,PR-01076,Poza & Asociados S.A.
AL-00382,BR-00022,P-002901,10,16,2025-07-06,2025-08-23,Baja,PR-01076,Poza & Asociados S.A.
AL-00383,BR-00023,P-002910,7,17,2025-08-19,2025-08-23,Media,PR-00043,Anastasia Pou Lucas S.L.
AL-00384,BR-00023,P-002920,7,9,2025-08-10,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00385,BR-00023,P-002923,10,15,2025-07-23,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00386,BR-00023,P-002926,5,9,2025-07-15,2025-08-23,Baja,PR-01267,Alimentación Internacionales S.Com.
AL-00387,BR-00023,P-002936,9,17,2025-07-02,2025-08-23,Baja,PR-00034,Banca Privada Española S.A.
AL-00388,BR-00023,P-002942,6,13,2025-05-21,2025-08-23,Media,PR-00635,Anna Figueras Cano S.L.N.E
AL-00389,BR-00023,P-002943,10,11,2025-07-20,2025-08-23,Baja,PR-00635,Anna Figueras Cano S.L.N.E
AL-00390,BR-00023,P-002955,1,18,2025-08-11,2025-08-23,Media,PR-00037,Hnos Romeu S.Com.
AL-00391,BR-00023,P-002956,9,16,2025-06-15,2025-08-23,Baja,PR-00037,Hnos Romeu S.Com.
AL-00392,BR-00023,P-002959,8,20,2025-03-02,2025-08-23,Media,PR-00006,Alma Fiol Pedrosa S.Com.
AL-00393,BR-00023,P-002960,10,11,2025-06-11,2025-08-23,Baja,PR-00647,Cabrera & Asociados S.Coop.
AL-00394,BR-00023,P-002970,3,11,2025-04-29,2025-08-23,Media,PR-00008,Suministros Mancebo y asociados S.C.P
AL-00395,BR-00023,P-002978,12,19,2025-06-15,2025-08-23,Baja,PR-00010,Eduardo Manso Soler S.L.U.
AL-00396,BR-00023,P-002984,9,18,2025-07-27,2025-08-23,Baja,PR-00011,Instalaciones YY S.Coop.
AL-00397,BR-00023,P-002991,9,12,2025-07-03,2025-08-23,Baja,PR-01170,Enrique Adadia Perera S.Coop.
AL-00398,BR-00023,P-002998,7,11,2025-05-22,2025-08-23,Baja,PR-00015,Servicios Sanmartín S.L.N.E
AL-00399,BR-00024,P-003007,2,14,2025-05-18,2025-08-23,Media,PR-00044,Hnos Ramón S.Com.
AL-00400,BR-00024,P-003016,8,8,2025-08-12,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00401,BR-00024,P-003022,1,6,2025-06-26,2025-08-23,Media,PR-00033,Comercial Cisneros y asociados S.A.
AL-00402,BR-00024,P-003026,0,15,2025-07-09,2025-08-23,Alta,PR-00844,Desarrollo Ibérica S.A.
AL-00403,BR-00024,P-003047,7,12,2025-06-08,2025-08-23,Baja,PR-00007,Farmaceútica Iberia S.Coop.
AL-00404,BR-00024,P-003060,12,17,2025-04-23,2025-08-23,Baja,PR-01031,Infraestructuras Aramburu & Asociados S.Com.
AL-00405,BR-00024,P-003068,10,16,2025-05-31,2025-08-23,Baja,PR-00011,Instalaciones YY S.Coop.
AL-00406,BR-00024,P-003069,15,17,2025-07-30,2025-08-23,Baja,PR-00011,Instalaciones YY S.Coop.
AL-00407,BR-00024,P-003072,8,15,2025-04-12,2025-08-23,Baja,PR-00012,Grupo Cabezas S.A.
AL-00408,BR-00024,P-003078,11,15,2025-05-31,2025-08-23,Baja,PR-01026,Consultoría Lopez y asociados S.L.
AL-00409,BR-00024,P-003085,4,19,2025-06-18,2025-08-23,Media,PR-01076,Poza & Asociados S.A.
AL-00410,BR-00025,P-003095,7,19,2025-06-15,2025-08-23,Media,PR-00043,Anastasia Pou Lucas S.L.
AL-00411,BR-00025,P-003103,2,9,2025-07-04,2025-08-23,Media,PR-00981,Zamora y Cadenas S.A.
AL-00412,BR-00025,P-003107,3,5,2025-05-14,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00413,BR-00025,P-003108,5,18,2025-06-22,2025-08-23,Media,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00414,BR-00025,P-003112,4,14,2025-08-10,2025-08-23,Media,PR-01267,Alimentación Internacionales S.Com.
AL-00415,BR-00025,P-003130,6,12,2025-03-30,2025-08-23,Baja,PR-00622,Consultoría MPN S.A.
AL-00416,BR-00025,P-003133,11,15,2025-08-09,2025-08-23,Baja,PR-00622,Consultoría MPN S.A.
AL-00417,BR-00025,P-003142,7,10,2025-07-06,2025-08-23,Baja,PR-00988,Hotel BE S.Com.
AL-00418,BR-00025,P-003153,2,15,2025-08-10,2025-08-23,Media,PR-00651,Desarrollo LH S.Coop.
AL-00419,BR-00025,P-003160,0,11,2025-08-22,2025-08-23,Alta,PR-00009,Distribuciones Hernández y asociados S.L.L.
AL-00420,BR-00025,P-003162,5,5,2025-06-20,2025-08-23,Baja,PR-00010,Eduardo Manso Soler S.L.U.
AL-00421,BR-00025,P-003170,10,17,2025-04-16,2025-08-23,Baja,PR-00011,Instalaciones YY S.Coop.
AL-00422,BR-00025,P-003174,6,19,2025-08-20,2025-08-23,Media,PR-00012,Grupo Cabezas S.A.
AL-00423,BR-00025,P-003186,16,16,2025-07-03,2025-08-23,Baja,PR-00014,Comercial Hierro S.L.
AL-00424,BR-00025,P-003192,3,15,2025-08-15,2025-08-23,Media,PR-01076,Poza & Asociados S.A.
AL-00425,BR-00025,P-003195,9,19,2025-05-15,2025-08-23,Media,PR-00015,Servicios Sanmartín S.L.N.E
AL-00426,BR-00026,P-003201,15,15,2025-08-01,2025-08-23,Baja,PR-00044,Hnos Ramón S.Com.
AL-00427,BR-00026,P-003206,9,14,2025-06-01,2025-08-23,Baja,PR-00981,Zamora y Cadenas S.A.
AL-00428,BR-00026,P-003207,1,14,2025-08-04,2025-08-23,Media,PR-00981,Zamora y Cadenas S.A.
AL-00429,BR-00026,P-003213,4,13,2025-07-05,2025-08-23,Media,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00430,BR-00026,P-003225,8,10,2025-07-21,2025-08-23,Baja,PR-00033,Comercial Cisneros y asociados S.A.
AL-00431,BR-00026,P-003234,4,20,2025-03-20,2025-08-23,Media,PR-00635,Anna Figueras Cano S.L.N.E
AL-00432,BR-00026,P-003241,7,18,2025-06-05,2025-08-23,Media,PR-00622,Consultoría MPN S.A.
AL-00433,BR-00026,P-003254,9,20,2025-08-07,2025-08-23,Media,PR-00647,Cabrera & Asociados S.Coop.
AL-00434,BR-00026,P-003275,8,14,2025-05-19,2025-08-23,Baja,PR-00010,Eduardo Manso Soler S.L.U.
AL-00435,BR-00026,P-003276,2,9,2025-04-17,2025-08-23,Media,PR-00010,Eduardo Manso Soler S.L.U.
AL-00436,BR-00027,P-003279,7,20,2025-06-18,2025-08-23,Media,PR-00043,Anastasia Pou Lucas S.L.
AL-00437,BR-00027,P-003306,4,9,2025-03-29,2025-08-23,Media,PR-01220,Duilio Castañeda Abad S.L.N.E
AL-00438,BR-00027,P-003316,14,18,2025-08-04,2025-08-23,Baja,PR-00035,Narváez & Asociados S.Com.
AL-00439,BR-00027,P-003319,1,6,2025-03-27,2025-08-23,Media,PR-00036,Mohamed Cuesta Torrents S.Coop.
AL-00440,BR-00027,P-003333,9,12,2025-05-04,2025-08-23,Baja,PR-00949,Farmaceútica MP S.Com.
AL-00441,BR-00027,P-003335,4,14,2025-08-11,2025-08-23,Media,PR-00958,Alimentación Roldán & Asociados S.A.
AL-00442,BR-00027,P-003338,8,8,2025-07-17,2025-08-23,Baja,PR-00007,Farmaceútica Iberia S.Coop.
AL-00443,BR-00028,P-003365,6,19,2025-07-14,2025-08-23,Media,PR-00981,Zamora y Cadenas S.A.
AL-00444,BR-00028,P-003371,14,17,2025-07-27,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00445,BR-00028,P-003391,15,18,2025-07-14,2025-08-23,Baja,PR-00635,Anna Figueras Cano S.L.N.E
AL-00446,BR-00028,P-003393,10,16,2025-08-13,2025-08-23,Baja,PR-00635,Anna Figueras Cano S.L.N.E
AL-00447,BR-00028,P-003407,3,20,2025-05-08,2025-08-23,Media,PR-00815,Industrias del Sur S.L.N.E
AL-00448,BR-00028,P-003413,12,13,2025-06-16,2025-08-23,Baja,PR-00988,Hotel BE S.Com.
AL-00449,BR-00028,P-003421,2,15,2025-05-30,2025-08-23,Media,PR-00651,Desarrollo LH S.Coop.
AL-00450,BR-00029,P-003453,15,19,2025-07-05,2025-08-23,Baja,PR-00046,Amílcar Aznar Ramirez S.Com.
AL-00451,BR-00029,P-003454,13,18,2025-05-14,2025-08-23,Baja,PR-00047,Familia Mateo S.L.U.
AL-00452,BR-00029,P-003471,10,16,2025-07-30,2025-08-23,Baja,PR-00035,Narváez & Asociados S.Com.
AL-00453,BR-00029,P-003506,13,19,2025-03-29,2025-08-23,Baja,PR-00010,Eduardo Manso Soler S.L.U.
