purchase_id,product_id,cantidad,precio_unitario,subtotal
C-000230,P-037274,4,113.38,453.52
C-000230,P-023385,1,136.54,136.54
C-000231,P-039650,2,12.67,25.34
C-000231,P-042292,5,76.96,384.8
C-000232,P-051479,1,23.1,23.1
C-000232,P-012746,2,43.13,86.26
C-000232,P-039153,4,132.96,531.84
C-000233,P-047486,4,124.04,496.16
C-000234,P-049818,1,86.85,86.85
C-000234,P-041808,3,50.63,151.89
C-000235,P-051235,1,13.35,13.35
C-000236,P-015088,3,33.31,99.93
C-000236,P-004584,5,15.97,79.85
C-000236,P-007982,3,6.84,20.52
C-000236,P-020429,4,63.9,255.6
C-000237,P-009282,4,56.68,226.72
C-000237,P-018149,5,68.06,340.3
C-000237,P-001983,2,113.4,226.8
C-000237,P-021803,3,113.8,341.4
C-000237,P-007770,5,55.67,278.35
C-000238,P-020837,5,140.49,702.45
C-000239,P-023620,2,121.01,242.02
C-000239,P-023808,5,35.73,178.65
C-000239,P-021395,2,91.96,183.92
C-000240,P-048866,2,29.63,59.26
C-000240,P-022005,3,11.08,33.24
C-000240,P-050114,2,131.73,263.46
C-000240,P-009823,2,42.67,85.34
C-000240,P-041552,4,102.05,408.2
C-000241,P-028383,1,17.28,17.28
C-000242,P-050575,1,20.35,20.35
C-000242,P-040133,1,29.35,29.35
C-000242,P-047338,5,65.54,327.7
C-000242,P-032741,5,129.73,648.65
C-000243,P-045026,2,80.77,161.54
C-000243,P-053129,1,118.59,118.59
C-000243,P-018329,1,92.7,92.7
C-000243,P-028834,5,9.78,48.9
C-000244,P-038720,4,122.2,488.8
C-000244,P-048322,1,63.74,63.74
C-000244,P-018616,4,141.04,564.16
C-000245,P-007180,1,14.11,14.11
C-000245,P-020482,5,75.82,379.1
C-000245,P-007136,1,67.22,67.22
C-000246,P-048605,5,95.3,476.5
C-000247,P-041704,4,127.49,509.96
C-000247,P-004934,1,34.44,34.44
C-000247,P-004332,5,144.77,723.85
C-000248,P-035845,2,140.58,281.16
C-000248,P-035659,2,122.43,244.86
C-000249,P-049854,5,42.84,214.2
C-000250,P-022270,2,57.02,114.04
C-000251,P-040106,3,128.94,386.82
C-000252,P-036460,4,56.24,224.96
C-000252,P-010937,3,110.06,330.18
C-000252,P-004449,1,100.27,100.27
C-000253,P-031729,4,30.94,123.76
C-000253,P-000079,5,85.72,428.6
C-000253,P-011218,5,82.6,413.0
C-000253,P-015369,5,35.57,177.85
C-000253,P-039536,1,6.83,6.83
C-000254,P-037778,3,136.71,410.13
C-000255,P-010538,1,152.33,152.33
C-000255,P-027474,2,29.57,59.14
C-000255,P-013142,1,8.93,8.93
C-000255,P-049204,4,90.73,362.92
C-000255,P-027455,5,127.63,638.15
C-000256,P-022285,2,60.68,121.36
C-000256,P-024174,5,45.87,229.35
C-000256,P-029843,4,92.55,370.2
C-000257,P-034639,3,78.27,234.81
C-000258,P-010155,2,108.11,216.22
C-000259,P-028771,2,151.49,302.98
C-000260,P-010709,1,105.46,105.46
C-000260,P-019822,3,70.85,212.55
C-000260,P-051331,3,17.54,52.62
C-000261,P-034129,1,75.25,75.25
C-000261,P-037330,2,77.01,154.02
C-000261,P-011294,2,124.88,249.76
C-000261,P-051108,2,68.34,136.68
C-000262,P-004197,2,49.32,98.64
C-000262,P-003776,4,127.08,508.32
C-000262,P-014546,4,106.34,425.36
C-000262,P-040699,5,50.39,251.95
C-000262,P-016441,5,42.09,210.45
C-000263,P-005844,1,122.07,122.07
C-000263,P-018944,1,114.62,114.62
C-000263,P-053091,2,112.81,225.62
C-000264,P-043023,1,142.26,142.26
C-000265,P-047885,4,17.71,70.84
C-000265,P-021105,5,64.63,323.15
C-000266,P-024098,1,148.44,148.44
C-000266,P-044052,2,82.76,165.52
C-000266,P-010903,5,2.83,14.15
C-000266,P-025013,4,115.23,460.92
C-000267,P-004132,1,104.12,104.12
C-000267,P-042716,2,93.2,186.4
C-000267,P-027668,4,118.86,475.44
C-000267,P-041252,3,110.98,332.94
C-000267,P-050781,1,104.56,104.56
C-000268,P-033515,2,112.85,225.7
C-000268,P-023916,5,85.39,426.95
C-000269,P-021973,1,44.65,44.65
C-000269,P-045200,2,59.82,119.64
C-000270,P-036950,4,110.75,443.0
C-000270,P-049295,1,160.28,160.28
C-000270,P-041758,3,23.53,70.59
C-000270,P-014402,4,36.47,145.88
C-000271,P-045660,2,5.06,10.12
C-000271,P-046553,5,115.94,579.7
C-000271,P-037761,4,149.33,597.32
C-000271,P-043153,1,58.49,58.49
C-000271,P-002246,3,138.89,416.67
C-000272,P-027945,2,6.92,13.84
C-000272,P-027106,1,136.03,136.03
C-000272,P-012467,4,127.59,510.36
C-000272,P-037723,4,68.96,275.84
C-000273,P-043213,4,21.03,84.12
C-000273,P-025007,3,16.72,50.16
C-000273,P-008812,4,33.73,134.92
C-000273,P-025640,2,8.37,16.74
C-000274,P-012392,2,112.65,225.3
C-000274,P-018378,5,50.73,253.65
C-000274,P-020596,2,86.6,173.2
C-000274,P-010273,2,127.6,255.2
C-000274,P-044985,3,30.56,91.68
C-000275,P-035103,4,100.63,402.52
C-000275,P-028415,4,89.33,357.32
C-000276,P-021537,2,45.02,90.04
C-000276,P-008949,3,118.71,356.13
C-000276,P-017145,1,25.43,25.43
C-000276,P-053444,3,130.06,390.18
C-000277,P-000708,3,105.96,317.88
C-000277,P-045256,3,121.17,363.51
C-000277,P-015455,5,120.75,603.75
C-000277,P-047272,5,115.73,578.65
C-000277,P-005668,1,73.71,73.71
C-000278,P-051711,1,19.14,19.14
C-000278,P-019465,1,6.35,6.35
C-000279,P-007950,5,56.41,282.05
C-000280,P-033305,2,150.09,300.18
C-000280,P-034530,4,8.03,32.12
C-000280,P-051389,5,23.03,115.15
C-000280,P-035300,4,87.21,348.84
C-000281,P-013583,5,27.55,137.75
C-000282,P-044664,3,86.94,260.82
C-000282,P-017959,2,29.66,59.32
C-000282,P-026242,5,6.23,31.15
C-000282,P-009132,1,152.29,152.29
C-000283,P-005473,5,95.23,476.15
C-000284,P-041039,4,112.57,450.28
C-000284,P-025695,2,86.36,172.72
C-000284,P-024763,1,123.25,123.25
C-000284,P-046417,5,57.3,286.5
C-000285,P-034426,2,40.28,80.56
C-000285,P-029987,4,89.42,357.68
C-000285,P-033168,5,24.91,124.55
C-000286,P-004875,2,88.34,176.68
C-000287,P-053559,1,113.84,113.84
C-000288,P-038540,3,117.93,353.79
C-000288,P-048683,2,119.26,238.52
C-000288,P-049191,5,3.64,18.2
C-000288,P-020905,2,85.37,170.74
C-000288,P-044797,3,68.39,205.17
C-000289,P-041301,3,62.55,187.65
C-000289,P-010172,5,40.96,204.8
C-000290,P-042444,4,6.23,24.92
C-000290,P-049584,1,113.68,113.68
C-000291,P-009133,1,31.64,31.64
C-000291,P-030500,3,148.79,446.37
C-000292,P-020371,2,13.96,27.92
C-000292,P-043476,2,71.61,143.22
C-000292,P-030025,5,137.5,687.5
C-000292,P-008747,1,37.31,37.31
C-000292,P-010696,4,85.01,340.04
C-000293,P-013845,1,29.59,29.59
C-000294,P-024442,2,113.72,227.44
C-000294,P-015370,3,100.64,301.92
C-000294,P-007263,1,61.18,61.18
C-000295,P-008329,1,17.93,17.93
C-000296,P-046075,1,53.95,53.95
C-000296,P-007851,1,114.88,114.88
C-000297,P-043164,4,37.07,148.28
C-000298,P-018006,5,122.29,611.45
C-000298,P-010007,4,18.62,74.48
C-000298,P-049270,3,66.37,199.11
C-000298,P-021123,1,106.47,106.47
C-000298,P-032946,2,46.55,93.1
C-000299,P-028992,2,139.25,278.5
C-000299,P-050744,4,44.88,179.52
C-000299,P-019975,1,109.22,109.22
C-000299,P-011373,3,96.84,290.52
C-000299,P-051800,2,124.69,249.38
C-000300,P-019645,2,40.05,80.1
C-000301,P-044678,5,57.47,287.35
C-000301,P-050090,4,106.52,426.08
C-000302,P-000306,2,117.86,235.72
C-000302,P-052997,2,121.28,242.56
C-000302,P-042066,2,64.45,128.9
C-000302,P-038310,3,50.64,151.92
C-000303,P-035019,1,19.32,19.32
C-000303,P-003712,5,12.16,60.8
C-000303,P-013311,1,134.2,134.2
C-000304,P-031781,3,63.68,191.04
C-000304,P-025243,3,82.19,246.57
C-000304,P-003274,3,25.8,77.4
C-000304,P-043586,1,146.31,146.31
C-000304,P-006964,5,79.16,395.8
C-000305,P-037830,4,93.88,375.52
C-000306,P-025314,1,72.66,72.66
C-000307,P-009982,5,3.43,17.15
C-000307,P-053659,1,47.59,47.59
C-000307,P-044010,3,80.2,240.6
C-000307,P-046451,4,10.93,43.72
C-000307,P-007187,3,10.11,30.33
C-000308,P-023542,5,45.79,228.95
C-000308,P-000229,3,18.95,56.85
C-000308,P-041423,4,48.78,195.12
C-000309,P-000587,5,77.43,387.15
C-000309,P-037038,1,82.94,82.94
C-000310,P-046691,5,11.44,57.2
C-000310,P-036504,1,57.32,57.32
C-000310,P-029675,1,109.41,109.41
C-000310,P-019114,2,22.47,44.94
C-000311,P-040552,3,96.6,289.8
C-000311,P-018124,3,124.19,372.57
C-000311,P-041862,4,30.64,122.56
C-000312,P-050319,3,46.06,138.18
C-000313,P-004114,2,68.13,136.26
C-000313,P-022085,1,133.55,133.55
C-000313,P-050520,2,123.76,247.52
C-000313,P-036062,2,21.41,42.82
C-000314,P-034511,1,132.79,132.79
C-000315,P-041130,5,31.24,156.2
C-000316,P-045899,1,64.05,64.05
C-000316,P-032487,3,125.42,376.26
C-000316,P-001255,2,123.94,247.88
C-000317,P-052652,5,90.81,454.05
C-000318,P-043787,3,72.0,216.0
C-000318,P-033443,2,35.55,71.1
C-000318,P-005967,4,75.05,300.2
C-000319,P-043006,1,54.22,54.22
C-000319,P-007034,1,114.37,114.37
C-000320,P-044909,2,5.77,11.54
C-000320,P-021868,5,33.11,165.55
C-000320,P-000327,1,27.98,27.98
C-000320,P-026970,1,52.84,52.84
C-000320,P-043840,1,91.17,91.17
C-000321,P-008058,5,135.29,676.45
C-000321,P-017974,4,30.26,121.04
C-000322,P-029666,5,53.95,269.75
C-000322,P-039360,1,79.28,79.28
C-000322,P-039048,3,45.76,137.28
C-000323,P-014084,2,129.62,259.24
C-000323,P-018129,2,157.61,315.22
C-000324,P-045416,3,112.08,336.24
C-000324,P-024965,3,120.49,361.47
C-000324,P-050965,5,62.65,313.25
C-000325,P-040856,2,5.2,10.4
C-000326,P-011693,5,110.57,552.85
C-000326,P-036581,5,78.03,390.15
C-000326,P-004697,2,119.63,239.26
C-000326,P-015489,1,99.35,99.35
C-000327,P-008611,2,140.38,280.76
C-000327,P-009009,3,126.56,379.68
C-000327,P-023293,5,75.43,377.15
C-000327,P-022176,1,59.61,59.61
C-000328,P-031745,3,31.14,93.42
C-000328,P-038355,5,22.08,110.4
C-000328,P-024895,4,61.02,244.08
C-000328,P-042898,2,139.52,279.04
C-000329,P-011632,1,107.72,107.72
C-000329,P-030325,5,65.95,329.75
C-000329,P-021303,1,65.88,65.88
C-000330,P-027046,5,72.46,362.3
C-000330,P-032134,5,115.13,575.65
C-000330,P-030626,1,66.65,66.65
C-000331,P-008787,3,85.64,256.92
C-000332,P-013493,5,130.34,651.7
C-000332,P-020759,4,85.61,342.44
C-000332,P-030114,4,19.22,76.88
C-000332,P-001216,2,24.72,49.44
C-000332,P-032385,4,79.72,318.88
C-000333,P-025770,4,90.87,363.48
C-000333,P-038309,4,17.73,70.92
C-000334,P-031515,1,40.41,40.41
C-000334,P-036454,5,60.07,300.35
C-000334,P-025255,2,52.13,104.26
C-000334,P-039073,4,20.6,82.4
C-000334,P-003364,3,28.43,85.29
C-000335,P-040808,4,11.32,45.28
C-000335,P-051625,1,3.61,3.61
C-000335,P-028796,1,109.25,109.25
C-000336,P-006437,5,21.08,105.4
C-000336,P-044418,1,74.67,74.67
C-000336,P-002665,4,22.58,90.32
C-000337,P-024644,4,91.58,366.32
C-000337,P-003735,1,4.69,4.69
C-000337,P-005852,1,83.44,83.44
C-000337,P-004662,4,118.34,473.36
C-000337,P-006301,5,62.04,310.2
C-000338,P-039497,4,132.88,531.52
C-000338,P-053078,5,75.86,379.3
C-000338,P-035171,1,26.59,26.59
C-000338,P-023061,4,69.14,276.56
C-000339,P-030867,4,113.8,455.2
C-000339,P-017375,2,17.59,35.18
C-000339,P-038963,2,88.02,176.04
C-000339,P-035089,4,147.62,590.48
C-000340,P-048858,3,85.8,257.4
C-000340,P-028557,5,96.32,481.6
C-000341,P-018378,4,53.4,213.6
C-000341,P-026268,5,20.35,101.75
C-000341,P-038215,2,5.93,11.86
C-000341,P-015542,1,147.29,147.29
C-000342,P-003719,2,101.05,202.1
C-000342,P-047871,5,127.27,636.35
C-000342,P-001657,1,47.4,47.4
C-000342,P-051858,4,7.22,28.88
C-000342,P-028071,1,73.09,73.09
C-000343,P-043090,1,100.03,100.03
C-000343,P-024961,3,42.73,128.19
C-000343,P-047248,5,42.14,210.7
C-000344,P-015765,2,56.93,113.86
C-000344,P-028578,5,99.66,498.3
C-000345,P-048873,3,96.52,289.56
C-000345,P-002921,5,78.7,393.5
C-000345,P-011814,3,12.77,38.31
C-000345,P-037220,5,109.23,546.15
C-000346,P-004408,1,82.39,82.39
C-000347,P-028177,4,130.04,520.16
C-000347,P-053154,5,12.22,61.1
C-000347,P-026109,2,75.35,150.7
C-000347,P-007521,2,98.48,196.96
C-000347,P-018418,1,22.84,22.84
C-000348,P-047745,4,110.01,440.04
C-000348,P-023669,2,91.14,182.28
C-000348,P-025119,5,113.0,565.0
C-000348,P-017007,3,49.14,147.42
C-000349,P-025683,2,96.54,193.08
C-000349,P-048332,1,88.89,88.89
C-000349,P-053608,5,68.19,340.95
C-000349,P-024719,2,9.11,18.22
C-000349,P-007755,2,55.63,111.26
C-000350,P-013302,2,77.8,155.6
C-000350,P-052008,3,127.95,383.85
C-000351,P-034072,2,46.51,93.02
C-000351,P-038831,2,59.08,118.16
C-000351,P-050685,1,18.94,18.94
C-000351,P-025021,5,47.66,238.3
C-000352,P-028067,2,38.39,76.78
C-000353,P-046930,5,41.46,207.3
C-000353,P-046413,2,127.98,255.96
C-000353,P-024223,4,104.25,417.0
C-000353,P-007211,4,16.74,66.96
C-000353,P-042849,5,145.02,725.1
C-000354,P-015809,2,113.78,227.56
C-000354,P-029110,1,31.99,31.99
C-000354,P-007264,1,80.38,80.38
C-000354,P-017912,1,2.24,2.24
C-000355,P-014258,3,27.12,81.36
C-000355,P-008230,2,41.62,83.24
C-000355,P-011635,4,13.15,52.6
C-000355,P-003099,2,60.83,121.66
C-000356,P-029126,5,42.84,214.2
C-000356,P-018033,1,48.89,48.89
C-000356,P-001787,3,21.18,63.54
C-000357,P-038393,3,9.84,29.52
C-000357,P-029416,3,98.07,294.21
C-000357,P-018670,2,64.63,129.26
C-000357,P-051389,2,20.31,40.62
C-000358,P-042887,4,92.51,370.04
C-000358,P-015389,4,83.51,334.04
C-000358,P-031203,3,124.59,373.77
C-000358,P-040221,2,30.26,60.52
C-000358,P-029632,1,118.41,118.41
C-000359,P-015410,4,58.85,235.4
C-000359,P-016867,2,113.13,226.26
C-000359,P-044733,3,103.41,310.23
C-000360,P-053096,1,29.07,29.07
C-000361,P-025785,1,90.94,90.94
C-000361,P-051831,2,14.48,28.96
C-000361,P-032676,1,17.58,17.58
C-000362,P-035574,3,132.3,396.9
C-000362,P-050346,2,39.33,78.66
C-000362,P-045529,5,10.53,52.65
C-000363,P-031975,4,126.68,506.72
C-000363,P-041725,1,118.38,118.38
C-000363,P-010810,1,56.42,56.42
C-000363,P-017838,1,140.12,140.12
C-000363,P-030504,2,21.47,42.94
C-000364,P-024232,4,124.33,497.32
C-000364,P-023491,1,109.96,109.96
C-000364,P-016043,4,116.89,467.56
C-000364,P-031656,4,101.03,404.12
C-000364,P-036521,3,35.77,107.31
C-000365,P-008303,3,144.8,434.4
C-000365,P-027349,1,41.8,41.8
C-000365,P-014620,4,87.48,349.92
C-000366,P-002286,2,34.84,69.68
C-000366,P-028107,2,65.04,130.08
C-000366,P-025985,1,122.61,122.61
C-000367,P-000403,1,15.42,15.42
C-000367,P-007835,4,34.76,139.04
C-000367,P-026659,5,99.59,497.95
C-000368,P-003093,1,30.18,30.18
C-000368,P-016418,2,3.29,6.58
C-000369,P-014480,2,109.45,218.9
C-000369,P-010395,5,13.73,68.65
C-000369,P-033153,4,161.77,647.08
C-000370,P-042371,4,11.48,45.92
C-000370,P-004140,4,42.02,168.08
C-000370,P-052630,1,125.9,125.9
C-000370,P-022728,4,41.34,165.36
C-000370,P-049618,3,150.33,450.99
C-000371,P-028279,1,19.31,19.31
C-000372,P-050485,5,12.02,60.1
C-000373,P-042675,1,138.71,138.71
C-000373,P-015279,3,31.42,94.26
C-000373,P-046864,1,7.79,7.79
C-000373,P-021266,2,72.45,144.9
C-000373,P-019786,4,82.34,329.36
C-000374,P-009093,5,110.61,553.05
C-000374,P-021281,3,86.81,260.43
C-000375,P-052333,4,101.78,407.12
C-000375,P-021409,2,86.73,173.46
C-000375,P-014330,1,75.14,75.14
C-000375,P-000263,4,11.32,45.28
C-000375,P-005715,4,134.27,537.08
C-000376,P-036194,2,12.78,25.56
C-000376,P-046117,4,36.74,146.96
C-000376,P-008863,2,70.26,140.52
C-000377,P-035635,4,47.05,188.2
C-000377,P-031039,4,11.8,47.2
C-000377,P-002297,1,99.98,99.98
C-000378,P-037772,1,124.34,124.34
C-000378,P-035590,5,58.59,292.95
C-000379,P-052749,4,89.76,359.04
C-000379,P-004097,5,4.9,24.5
C-000379,P-018501,1,118.13,118.13
C-000380,P-037862,3,93.69,281.07
C-000380,P-052861,1,152.04,152.04
C-000380,P-034111,5,123.34,616.7
C-000380,P-019158,1,112.64,112.64
C-000381,P-048501,1,61.98,61.98
C-000381,P-026541,5,34.04,170.2
C-000381,P-028604,5,87.24,436.2
C-000381,P-011216,3,64.12,192.36
C-000382,P-036345,3,43.48,130.44
C-000383,P-032742,4,95.56,382.24
C-000383,P-041885,2,132.97,265.94
C-000383,P-016500,1,136.73,136.73
C-000383,P-036789,2,139.96,279.92
C-000384,P-008419,4,110.48,441.92
C-000384,P-049930,4,79.73,318.92
C-000384,P-046000,3,9.69,29.07
C-000384,P-038732,1,39.15,39.15
C-000384,P-010788,3,31.47,94.41
C-000385,P-032889,1,87.46,87.46
C-000386,P-034121,5,11.56,57.8
C-000386,P-040875,1,63.91,63.91
C-000386,P-003031,1,53.41,53.41
C-000387,P-036854,2,82.81,165.62
C-000387,P-024862,5,49.89,249.45
C-000388,P-046504,1,42.55,42.55
C-000388,P-009583,2,144.88,289.76
C-000388,P-041655,5,43.92,219.6
C-000388,P-021229,5,3.76,18.8
C-000388,P-045388,1,120.71,120.71
C-000389,P-014138,5,121.99,609.95
C-000389,P-006140,5,19.36,96.8
C-000389,P-047481,1,121.65,121.65
C-000390,P-015534,2,16.31,32.62
C-000390,P-043027,2,60.98,121.96
C-000390,P-009690,3,4.3,12.9
C-000391,P-049584,5,101.71,508.55
C-000391,P-052037,2,81.34,162.68
C-000391,P-035924,1,94.05,94.05
C-000391,P-041493,1,111.21,111.21
C-000392,P-008833,3,153.8,461.4
C-000392,P-011021,5,138.19,690.95
C-000392,P-035446,2,67.95,135.9
C-000392,P-042806,1,162.9,162.9
C-000392,P-027274,4,9.12,36.48
C-000393,P-008357,4,120.8,483.2
C-000393,P-041903,1,126.36,126.36
C-000393,P-032747,1,44.45,44.45
C-000393,P-042797,2,156.08,312.16
C-000394,P-026954,4,107.57,430.28
C-000394,P-044285,4,86.94,347.76
C-000394,P-016362,4,86.56,346.24
C-000395,P-053185,2,118.44,236.88
C-000395,P-034081,2,53.85,107.7
C-000395,P-034918,5,115.25,576.25
C-000395,P-031090,2,4.33,8.66
C-000396,P-008540,1,82.2,82.2
C-000397,P-049669,5,73.94,369.7
C-000397,P-012260,2,15.5,31.0
C-000398,P-045286,4,66.82,267.28
C-000399,P-017532,4,4.41,17.64
C-000399,P-040605,1,83.72,83.72
C-000400,P-026634,3,29.12,87.36
C-000400,P-028435,1,81.66,81.66
C-000400,P-006867,1,38.72,38.72
C-000400,P-016964,4,43.04,172.16
C-000400,P-037208,3,139.93,419.79
C-000401,P-000272,1,6.32,6.32
C-000402,P-027071,5,113.25,566.25
C-000403,P-052526,2,8.72,17.44
C-000403,P-007074,4,41.23,164.92
C-000404,P-024850,2,65.79,131.58
C-000405,P-047327,1,37.29,37.29
C-000405,P-010893,4,97.14,388.56
C-000406,P-001306,4,73.61,294.44
C-000406,P-043854,4,99.58,398.32
C-000407,P-032737,2,119.86,239.72
C-000407,P-027672,2,161.3,322.6
C-000407,P-025295,4,116.66,466.64
C-000407,P-016438,5,48.87,244.35
C-000408,P-031139,1,31.89,31.89
C-000408,P-010126,2,98.09,196.18
C-000409,P-020177,4,124.61,498.44
C-000409,P-038277,4,25.17,100.68
C-000410,P-003869,5,55.93,279.65
C-000410,P-051881,3,113.58,340.74
C-000410,P-047781,4,111.99,447.96
C-000410,P-026726,5,59.28,296.4
C-000410,P-004756,4,37.52,150.08
C-000411,P-050565,3,22.84,68.52
C-000411,P-039096,1,52.54,52.54
C-000411,P-035042,1,18.79,18.79
C-000411,P-020199,1,15.79,15.79
C-000411,P-004527,3,122.56,367.68
C-000412,P-035618,4,79.95,319.8
C-000412,P-008046,5,21.55,107.75
C-000412,P-024526,4,73.01,292.04
C-000412,P-008572,1,138.05,138.05
C-000412,P-028406,2,89.17,178.34
C-000413,P-012400,5,87.39,436.95
C-000413,P-040459,1,22.3,22.3
C-000413,P-026562,1,39.39,39.39
C-000414,P-021937,4,86.53,346.12
C-000414,P-040325,5,61.19,305.95
C-000415,P-008981,2,46.34,92.68
C-000415,P-015398,5,7.25,36.25
C-000415,P-010624,3,16.29,48.87
C-000415,P-005122,5,137.7,688.5
C-000416,P-037176,4,74.66,298.64
C-000417,P-014519,1,60.52,60.52
C-000418,P-027404,3,106.52,319.56
C-000418,P-028595,3,12.47,37.41
C-000418,P-043724,3,50.53,151.59
C-000418,P-047692,5,117.22,586.1
C-000418,P-003110,2,130.79,261.58
C-000419,P-050729,2,48.28,96.56
C-000419,P-039107,5,31.59,157.95
C-000419,P-008619,3,14.57,43.71
C-000419,P-032412,1,35.84,35.84
C-000419,P-052897,4,39.76,159.04
C-000420,P-035250,2,32.64,65.28
C-000421,P-024924,2,117.21,234.42
C-000421,P-014327,4,108.29,433.16
C-000421,P-042897,3,98.0,294.0
C-000422,P-033621,4,147.4,589.6
C-000422,P-049877,1,143.33,143.33
C-000422,P-040795,1,69.25,69.25
C-000423,P-002303,5,36.66,183.3
C-000423,P-029990,4,136.61,546.44
C-000424,P-028046,4,104.36,417.44
C-000424,P-042623,2,86.1,172.2
C-000424,P-024690,3,4.09,12.27
C-000425,P-035872,3,51.55,154.65
C-000425,P-009090,3,96.49,289.47
C-000425,P-019815,3,17.18,51.54
C-000426,P-002601,4,81.75,327.0
C-000426,P-010743,3,133.8,401.4
C-000427,P-050905,3,21.83,65.49
C-000427,P-016960,3,133.15,399.45
C-000428,P-046342,4,35.54,142.16
C-000429,P-045593,4,73.34,293.36
C-000429,P-024552,3,64.03,192.09
C-000430,P-007942,2,113.21,226.42
C-000431,P-053943,3,107.2,321.6
C-000431,P-012345,4,26.61,106.44
C-000432,P-007021,3,76.88,230.64
C-000433,P-002930,5,138.32,691.6
C-000433,P-038651,4,6.24,24.96
C-000433,P-014036,3,134.22,402.66
C-000433,P-010826,3,29.6,88.8
C-000434,P-033772,5,130.84,654.2
C-000435,P-037681,2,119.72,239.44
C-000436,P-025484,2,67.46,134.92
C-000436,P-015254,4,45.35,181.4
C-000436,P-046507,3,147.42,442.26
C-000436,P-011457,3,73.05,219.15
C-000437,P-015561,1,22.98,22.98
C-000437,P-017539,3,72.37,217.11
C-000438,P-034513,5,51.63,258.15
C-000438,P-017775,5,10.87,54.35
C-000438,P-023184,3,18.99,56.97
C-000438,P-053577,4,9.15,36.6
C-000438,P-001090,1,98.98,98.98
C-000439,P-031390,2,8.4,16.8
C-000439,P-031082,5,137.31,686.55
C-000440,P-023422,2,51.72,103.44
C-000440,P-043304,1,120.3,120.3
C-000440,P-041507,1,11.79,11.79
C-000440,P-030663,2,18.16,36.32
C-000441,P-008827,2,21.41,42.82
C-000441,P-035553,2,44.63,89.26
C-000441,P-004220,4,32.32,129.28
C-000441,P-027081,4,59.67,238.68
C-000441,P-000361,1,54.57,54.57
C-000442,P-030294,5,62.41,312.05
C-000442,P-005857,1,98.36,98.36
C-000442,P-039594,4,13.34,53.36
C-000442,P-021462,5,121.83,609.15
C-000443,P-003139,3,31.14,93.42
C-000443,P-028054,3,10.81,32.43
C-000443,P-015559,5,122.26,611.3
C-000443,P-000205,1,42.53,42.53
C-000444,P-025895,5,53.16,265.8
C-000445,P-019753,1,94.66,94.66
C-000445,P-027357,4,90.42,361.68
C-000445,P-021656,1,101.52,101.52
C-000446,P-030886,4,144.97,579.88
C-000446,P-021248,1,78.45,78.45
C-000446,P-044650,1,64.17,64.17
C-000446,P-042461,1,88.74,88.74
C-000446,P-011444,1,62.05,62.05
C-000447,P-047529,2,74.59,149.18
C-000447,P-018882,1,11.63,11.63
C-000447,P-050544,3,86.82,260.46
C-000447,P-024834,1,52.15,52.15
C-000448,P-009859,3,113.94,341.82
C-000448,P-034249,3,122.53,367.59
C-000449,P-024160,4,108.51,434.04
C-000449,P-001449,5,12.32,61.6
C-000450,P-034330,3,128.72,386.16
C-000450,P-036890,1,149.08,149.08
C-000450,P-036510,1,65.81,65.81
C-000451,P-031325,2,40.88,81.76
C-000451,P-002437,4,63.86,255.44
C-000451,P-014661,4,122.64,490.56
C-000452,P-018236,4,22.12,88.48
C-000452,P-037663,1,30.95,30.95
C-000452,P-036547,4,116.12,464.48
C-000453,P-009469,3,50.88,152.64
C-000453,P-034672,2,125.58,251.16
C-000453,P-026596,5,115.7,578.5
C-000453,P-025835,4,80.24,320.96
C-000453,P-039496,5,109.24,546.2
C-000454,P-028037,1,83.95,83.95
C-000455,P-035167,5,68.24,341.2
C-000455,P-031044,1,137.45,137.45
C-000455,P-009159,2,141.61,283.22
C-000455,P-035091,2,69.13,138.26
C-000456,P-051181,1,93.38,93.38
C-000456,P-016539,2,58.05,116.1
C-000457,P-009567,1,93.68,93.68
C-000457,P-046475,3,77.13,231.39
C-000457,P-015010,2,145.62,291.24
C-000458,P-011225,4,149.15,596.6
C-000458,P-013815,5,103.16,515.8
C-000458,P-030527,4,98.78,395.12
C-000458,P-016551,1,123.6,123.6
C-000458,P-016663,3,54.75,164.25
C-000459,P-009117,5,109.04,545.2
C-000459,P-049558,1,64.04,64.04
C-000459,P-021844,1,92.26,92.26
C-000460,P-045453,3,100.61,301.83
C-000460,P-029922,2,12.2,24.4
C-000461,P-039189,3,17.23,51.69
C-000462,P-007137,3,126.93,380.79
C-000462,P-021304,1,87.09,87.09
C-000462,P-034294,5,118.33,591.65
C-000463,P-011688,1,61.15,61.15
C-000464,P-020578,4,95.17,380.68
C-000464,P-008020,5,15.97,79.85
C-000465,P-006748,1,54.6,54.6
