pago_id,venta_id,fecha_cobro,monto_total,metodo_pago,estado_pago
PG-00418,C-000418,2025-08-01,1356.24,Tarjeta,Completado
PG-00419,C-000419,2025-08-10,493.1,Transferencia,Completado
PG-00420,C-000420,2025-07-08,65.28,Tarjeta,Completado
PG-00421,C-000421,2025-08-09,961.58,Tarjeta,Completado
PG-00422,C-000422,2025-06-09,802.18,Amazon Pay,Completado
PG-00423,C-000423,2025-07-05 00:00:00,729.74,PayPal,Pendiente
PG-00424,C-000424,2025-05-26,601.91,Efectivo,Completado
PG-00425,C-000425,2025-07-12 00:00:00,495.66,Tarjeta,Pendiente
PG-00426,C-000426,2025-07-12,728.4,Tarjeta,Completado
PG-00427,C-000427,2025-08-15,464.94,PayPal,Completado
PG-00428,C-000428,2025-07-11 00:00:00,142.16,Tarjeta,Pendiente
PG-00429,C-000429,2025-08-12 00:00:00,485.45,Tarjeta,Pendiente
PG-00430,C-000430,2025-08-08,226.42,Bizum,Completado
PG-00431,C-000431,2025-08-08,428.04,Bizum,Completado
PG-00432,C-000432,2025-08-18,230.64,Bizum,Completado
PG-00433,C-000433,2025-06-17,1208.02,Tarjeta,Completado
PG-00434,C-000434,2025-08-05,654.2,Tarjeta,Completado
PG-00435,C-000435,2025-07-08,239.44,Bizum,Completado
PG-00436,C-000436,2025-08-14,977.73,Efectivo,Completado
PG-00437,C-000437,2025-08-18,240.09,Amazon Pay,Completado
PG-00438,C-000438,2025-07-25,505.05,Transferencia,Completado
PG-00439,C-000439,2025-08-15,703.35,Tarjeta,Completado
PG-00440,C-000440,2025-07-22 00:00:00,271.85,Bizum,Pendiente
PG-00441,C-000441,2025-06-02,554.61,Transferencia,Completado
PG-00442,C-000442,2025-07-03,1072.92,Bizum,Completado
PG-00443,C-000443,2025-07-03,779.68,Efectivo,Completado
PG-00444,C-000444,2025-06-20,265.8,Amazon Pay,Completado
PG-00445,C-000445,2025-07-26,557.86,Amazon Pay,Completado
PG-00446,C-000446,2025-07-21,873.29,Bizum,Completado
PG-00447,C-000447,2025-07-05,473.42,Efectivo,Completado
PG-00448,C-000448,2025-08-18,709.41,Tarjeta,Completado
PG-00449,C-000449,2025-07-12,495.64,Transferencia,Completado
PG-00450,C-000450,2025-08-23,601.05,Tarjeta,Completado
PG-00451,C-000451,2025-08-03,827.76,Transferencia,Completado
PG-00452,C-000452,2025-07-09,583.91,PayPal,Completado
PG-00453,C-000453,2025-06-26,1849.46,Efectivo,Completado
PG-00454,C-000454,2025-07-24,83.95,Tarjeta,Completado
PG-00455,C-000455,2025-07-08,900.13,Bizum,Completado
PG-00456,C-000456,2025-08-08 00:00:00,209.48,Tarjeta,Pendiente
PG-00457,C-000457,2025-06-02,616.31,Amazon Pay,Completado
PG-00458,C-000458,2025-07-12 00:00:00,1795.37,Efectivo,Pendiente
PG-00459,C-000459,2025-06-11,701.5,Tarjeta,Completado
PG-00460,C-000460,2025-05-27 00:00:00,326.23,Transferencia,Pendiente
PG-00461,C-000461,2025-06-22,51.69,Tarjeta,Completado
PG-00462,C-000462,2025-06-01 00:00:00,1059.53,Transferencia,Fallido
PG-00463,C-000463,2025-05-31,61.15,Efectivo,Completado
PG-00464,C-000464,2025-07-31,460.53,Efectivo,Completado
PG-00465,C-000465,2025-08-19,157.71,Tarjeta,Completado
PG-00466,C-000466,2025-06-13 00:00:00,709.1,PayPal,Pendiente
PG-00467,C-000467,2025-06-26,696.59,PayPal,Completado
PG-00468,C-000468,2025-08-02,1323.59,PayPal,Completado
PG-00469,C-000469,2025-07-22 00:00:00,308.51,Bizum,Pendiente
PG-00470,C-000470,2025-06-11,809.18,PayPal,Completado
PG-00471,C-000471,2025-06-28,117.98,Efectivo,Completado
PG-00472,C-000472,2025-06-21,107.58,Transferencia,Completado
PG-00473,C-000473,2025-07-25,646.91,Efectivo,Completado
PG-00474,C-000474,2025-08-16,653.92,Tarjeta,Completado
PG-00475,C-000475,2025-06-11,715.72,Bizum,Completado
PG-00476,C-000476,2025-06-01 00:00:00,107.51,Tarjeta,Fallido
PG-00477,C-000477,2025-06-30,833.34,Efectivo,Completado
PG-00478,C-000478,2025-06-24 00:00:00,983.33,Transferencia,Pendiente
PG-00479,C-000479,2025-08-07,157.62,Tarjeta,Completado
PG-00480,C-000480,2025-08-09,453.18,PayPal,Completado
PG-00481,C-000481,2025-05-28,667.53,PayPal,Completado
PG-00482,C-000482,2025-06-11 00:00:00,479.25,Efectivo,Fallido
PG-00483,C-000483,2025-08-17,508.22,Amazon Pay,Completado
PG-00484,C-000484,2025-07-07,101.8,Bizum,Completado
PG-00485,C-000485,2025-08-11,322.19,Transferencia,Completado
PG-00486,C-000486,2025-08-05,140.61,Amazon Pay,Completado
PG-00487,C-000487,2025-08-05 00:00:00,571.53,Transferencia,Pendiente
PG-00488,C-000488,2025-08-21,151.62,Efectivo,Completado
PG-00489,C-000489,2025-06-29,65.56,Tarjeta,Completado
PG-00490,C-000490,2025-07-17 00:00:00,526.51,Amazon Pay,Pendiente
PG-00491,C-000491,2025-07-16,39.72,Tarjeta,Completado
PG-00492,C-000492,2025-06-08,1453.77,Amazon Pay,Completado
PG-00493,C-000493,2025-07-17 00:00:00,331.17,Bizum,Pendiente
PG-00494,C-000494,2025-08-09,519.13,Tarjeta,Completado
PG-00495,C-000495,2025-05-28,561.22,PayPal,Completado
PG-00496,C-000496,2025-06-29,549.02,Transferencia,Completado
PG-00497,C-000497,2025-06-17,553.2,Transferencia,Completado
PG-00498,C-000498,2025-08-01,621.25,Tarjeta,Completado
PG-00499,C-000499,2025-08-10,514.91,Efectivo,Completado
PG-00500,C-000500,2025-06-18,957.52,Transferencia,Completado
PG-00501,C-000501,2025-07-04,1562.55,Tarjeta,Completado
PG-00502,C-000502,2025-08-05,1359.42,Bizum,Completado
PG-00503,C-000503,2025-06-21,104.97,Tarjeta,Completado
PG-00504,C-000504,2025-05-27,843.22,Bizum,Completado
PG-00505,C-000505,2025-08-22 00:00:00,982.45,Transferencia,Fallido
PG-00506,C-000506,2025-06-18 00:00:00,11.91,Tarjeta,Fallido
PG-00507,C-000507,2025-06-27,532.04,Efectivo,Completado
PG-00508,C-000508,2025-06-02,1558.22,Tarjeta,Completado
PG-00509,C-000509,2025-08-01,397.21,Tarjeta,Completado
PG-00510,C-000510,2025-06-12,193.11,Transferencia,Completado
PG-00511,C-000511,2025-06-28,90.0,Transferencia,Completado
PG-00512,C-000512,2025-07-11 00:00:00,951.95,Transferencia,Pendiente
PG-00513,C-000513,2025-05-27 00:00:00,851.77,Transferencia,Pendiente
PG-00514,C-000514,2025-06-03,56.65,Efectivo,Completado
PG-00515,C-000515,2025-06-05,80.34,Transferencia,Completado
PG-00516,C-000516,2025-07-21,86.34,Transferencia,Completado
PG-00517,C-000517,2025-07-01,33.57,PayPal,Completado
PG-00518,C-000518,2025-07-03,1617.52,Bizum,Completado
PG-00519,C-000519,2025-06-11,752.85,Amazon Pay,Completado
PG-00520,C-000520,2025-07-18,512.4,PayPal,Completado
PG-00521,C-000521,2025-08-01,486.04,Amazon Pay,Completado
PG-00522,C-000522,2025-07-29,862.88,Tarjeta,Completado
PG-00523,C-000523,2025-06-05,746.5,Tarjeta,Completado
PG-00524,C-000524,2025-08-01,1193.91,Transferencia,Completado
PG-00525,C-000525,2025-06-10,340.86,Efectivo,Completado
PG-00526,C-000526,2025-06-15,795.59,PayPal,Completado
PG-00527,C-000527,2025-06-13,606.08,PayPal,Completado
PG-00528,C-000528,2025-08-24,214.74,Bizum,Completado
PG-00529,C-000529,2025-08-09 00:00:00,615.24,Tarjeta,Pendiente
PG-00530,C-000530,2025-07-12,266.6,Tarjeta,Completado
PG-00531,C-000531,2025-08-15,485.6,Bizum,Completado
PG-00532,C-000532,2025-05-26,524.4,Tarjeta,Completado
PG-00533,C-000533,2025-06-08,1037.5,Bizum,Completado
PG-00534,C-000534,2025-08-01,645.78,Tarjeta,Completado
PG-00535,C-000535,2025-07-24 00:00:00,358.61,Tarjeta,Pendiente
PG-00536,C-000536,2025-07-13 00:00:00,1491.81,PayPal,Pendiente
PG-00537,C-000537,2025-07-05 00:00:00,123.89,Transferencia,Pendiente
PG-00538,C-000538,2025-07-03,866.52,Efectivo,Completado
PG-00539,C-000539,2025-06-17,1550.4,PayPal,Completado
PG-00540,C-000540,2025-07-24,689.49,Transferencia,Completado
PG-00541,C-000541,2025-07-01,1269.19,PayPal,Completado
PG-00542,C-000542,2025-08-19,893.65,Transferencia,Completado
PG-00543,C-000543,2025-06-07,1007.82,Tarjeta,Completado
PG-00544,C-000544,2025-08-12,1716.27,Tarjeta,Completado
PG-00545,C-000545,2025-07-30,1539.14,Tarjeta,Completado
PG-00546,C-000546,2025-08-24,139.56,Transferencia,Completado
PG-00547,C-000547,2025-07-13,2059.31,Amazon Pay,Completado
PG-00548,C-000548,2025-08-13 00:00:00,1007.39,Efectivo,Fallido
PG-00549,C-000549,2025-05-30,995.58,Amazon Pay,Completado
PG-00550,C-000550,2025-07-06,804.76,PayPal,Completado
PG-00551,C-000551,2025-06-25 00:00:00,40.36,Bizum,Fallido
PG-00552,C-000552,2025-06-21,1333.49,Transferencia,Completado
PG-00553,C-000553,2025-07-11,144.88,Tarjeta,Completado
PG-00554,C-000554,2025-08-09,1122.26,Transferencia,Completado
PG-00555,C-000555,2025-06-24,931.49,Efectivo,Completado
PG-00556,C-000556,2025-07-02,990.42,Tarjeta,Completado
PG-00557,C-000557,2025-06-30,1125.53,Efectivo,Completado
PG-00558,C-000558,2025-06-11,404.48,Transferencia,Completado
PG-00559,C-000559,2025-07-30,873.98,Transferencia,Completado
PG-00560,C-000560,2025-08-05,640.64,Tarjeta,Completado
PG-00561,C-000561,2025-07-11 00:00:00,386.99,Transferencia,Fallido
PG-00562,C-000562,2025-06-22,861.14,Tarjeta,Completado
PG-00563,C-000563,2025-07-30,182.18,Tarjeta,Completado
PG-00564,C-000564,2025-08-14,510.94,Transferencia,Completado
PG-00565,C-000565,2025-08-01,489.98,Amazon Pay,Completado
PG-00566,C-000566,2025-08-17,518.12,Bizum,Completado
PG-00567,C-000567,2025-06-07,112.72,Tarjeta,Completado
PG-00568,C-000568,2025-07-02,862.36,Bizum,Completado
PG-00569,C-000569,2025-06-25,35.08,PayPal,Completado
PG-00570,C-000570,2025-07-14,76.58,Transferencia,Completado
PG-00571,C-000571,2025-08-03,1453.28,Tarjeta,Completado
PG-00572,C-000572,2025-05-27,292.61,Transferencia,Completado
PG-00573,C-000573,2025-08-16,156.29,Tarjeta,Completado
PG-00574,C-000574,2025-07-27,1429.74,Tarjeta,Completado
PG-00575,C-000575,2025-07-29 00:00:00,602.73,Transferencia,Fallido
PG-00576,C-000576,2025-06-06,414.69,Tarjeta,Completado
PG-00577,C-000577,2025-07-08,383.61,Tarjeta,Completado
PG-00578,C-000578,2025-06-07 00:00:00,458.55,Transferencia,Fallido
PG-00579,C-000579,2025-06-30,1069.11,Tarjeta,Completado
PG-00580,C-000580,2025-08-20,932.33,Tarjeta,Completado
PG-00581,C-000581,2025-06-11,925.51,Transferencia,Completado
PG-00582,C-000582,2025-05-29 00:00:00,2114.08,Tarjeta,Fallido
PG-00583,C-000583,2025-06-19,725.3,Efectivo,Completado
PG-00584,C-000584,2025-05-26,825.72,Amazon Pay,Completado
PG-00585,C-000585,2025-06-07,588.35,Tarjeta,Completado
PG-00586,C-000586,2025-07-14 00:00:00,27.75,Tarjeta,Fallido
PG-00587,C-000587,2025-07-24,179.04,Transferencia,Completado
PG-00588,C-000588,2025-06-18,564.05,Tarjeta,Completado
PG-00589,C-000589,2025-06-29,532.01,Tarjeta,Completado
PG-00590,C-000590,2025-06-13,316.29,Transferencia,Completado
PG-00591,C-000591,2025-06-15,1421.97,Tarjeta,Completado
PG-00592,C-000592,2025-06-21,210.25,Bizum,Completado
PG-00593,C-000593,2025-08-24,270.99,Transferencia,Completado
PG-00594,C-000594,2025-08-17,76.67,Transferencia,Completado
PG-00595,C-000595,2025-06-22 00:00:00,1088.02,PayPal,Pendiente
PG-00596,C-000596,2025-07-17,209.06,Tarjeta,Completado
PG-00597,C-000597,2025-08-12,312.18,Tarjeta,Completado
PG-00598,C-000598,2025-06-07,317.26,Tarjeta,Completado
PG-00599,C-000599,2025-07-04,189.48,Bizum,Completado
PG-00600,C-000600,2025-07-29,785.23,Transferencia,Completado
PG-00601,C-000601,2025-07-08,1377.98,Amazon Pay,Completado
PG-00602,C-000602,2025-08-08,882.48,Bizum,Completado
PG-00603,C-000603,2025-06-04,566.33,Amazon Pay,Completado
PG-00604,C-000604,2025-06-22,1393.94,Transferencia,Completado
PG-00605,C-000605,2025-06-02,1646.85,Efectivo,Completado
PG-00606,C-000606,2025-08-21,1009.65,Transferencia,Completado
PG-00607,C-000607,2025-08-18,294.35,Amazon Pay,Completado
PG-00608,C-000608,2025-07-01,902.14,Tarjeta,Completado
PG-00609,C-000609,2025-06-11,857.81,Transferencia,Completado
PG-00610,C-000610,2025-07-21,784.7,Efectivo,Completado
PG-00611,C-000611,2025-07-17,536.56,Transferencia,Completado
PG-00612,C-000612,2025-08-15,209.66,Transferencia,Completado
PG-00613,C-000613,2025-08-23,228.45,PayPal,Completado
PG-00614,C-000614,2025-07-29,179.56,Transferencia,Completado
PG-00615,C-000615,2025-07-10,1223.82,Tarjeta,Completado
PG-00616,C-000616,2025-06-29,1075.74,Tarjeta,Completado
PG-00617,C-000617,2025-07-04,254.45,PayPal,Completado
PG-00618,C-000618,2025-08-17 00:00:00,673.86,Tarjeta,Pendiente
PG-00619,C-000619,2025-08-14,451.16,Tarjeta,Completado
PG-00620,C-000620,2025-08-03,118.5,Tarjeta,Completado
PG-00621,C-000621,2025-06-18,463.42,Transferencia,Completado
PG-00622,C-000622,2025-06-10,1016.42,Amazon Pay,Completado
PG-00623,C-000623,2025-08-01,397.86,Tarjeta,Completado
PG-00624,C-000624,2025-06-10 00:00:00,910.14,Transferencia,Fallido
PG-00625,C-000625,2025-07-03,1096.43,Transferencia,Completado
PG-00626,C-000626,2025-05-26,243.86,Efectivo,Completado
PG-00627,C-000627,2025-08-17,1272.27,PayPal,Completado
PG-00628,C-000628,2025-08-14,472.07,Transferencia,Completado
PG-00629,C-000629,2025-08-16,556.49,Amazon Pay,Completado
PG-00630,C-000630,2025-06-21 00:00:00,1873.8,Tarjeta,Pendiente
PG-00631,C-000631,2025-07-15,490.37,Transferencia,Completado
PG-00632,C-000632,2025-06-01,265.45,Transferencia,Completado
PG-00633,C-000633,2025-06-20 00:00:00,999.39,Tarjeta,Fallido
PG-00634,C-000634,2025-06-25,955.61,Tarjeta,Completado
PG-00635,C-000635,2025-06-21,399.18,Transferencia,Completado
PG-00636,C-000636,2025-07-03,451.81,Bizum,Completado
PG-00637,C-000637,2025-07-13,1236.16,PayPal,Completado
PG-00638,C-000638,2025-08-17,738.06,Transferencia,Completado
PG-00639,C-000639,2025-06-26,1329.91,Tarjeta,Completado
PG-00640,C-000640,2025-05-31 00:00:00,448.0,Tarjeta,Pendiente
PG-00641,C-000641,2025-07-06,27.2,Tarjeta,Completado
PG-00642,C-000642,2025-08-08,70.26,Bizum,Completado
PG-00643,C-000643,2025-07-17,132.28,Transferencia,Completado
PG-00644,C-000644,2025-06-15,982.83,Tarjeta,Completado
PG-00645,C-000645,2025-06-08,378.12,Efectivo,Completado
PG-00646,C-000646,2025-07-10,333.18,Tarjeta,Completado
PG-00647,C-000647,2025-08-08 00:00:00,1027.72,Transferencia,Pendiente
PG-00648,C-000648,2025-06-10,1474.29,Tarjeta,Completado
PG-00649,C-000649,2025-06-04,797.01,Tarjeta,Completado
PG-00650,C-000650,2025-08-25,159.0,Tarjeta,Completado
PG-00651,C-000651,2025-08-17,79.48,Tarjeta,Completado
PG-00652,C-000652,2025-08-13,506.39,Bizum,Completado
PG-00653,C-000653,2025-08-23,192.17,Tarjeta,Completado
PG-00654,C-000654,2025-06-10,5.33,Efectivo,Completado
PG-00655,C-000655,2025-08-03,114.28,Efectivo,Completado
PG-00656,C-000656,2025-08-10,826.8,Efectivo,Completado
PG-00657,C-000657,2025-06-07,529.78,Transferencia,Completado
PG-00658,C-000658,2025-06-26,415.84,Efectivo,Completado
PG-00659,C-000659,2025-07-11,450.42,Tarjeta,Completado
PG-00660,C-000660,2025-06-15,193.94,Transferencia,Completado
PG-00661,C-000661,2025-06-02 00:00:00,825.59,Bizum,Fallido
PG-00662,C-000662,2025-07-10,2184.3,PayPal,Completado
PG-00663,C-000663,2025-07-13,279.55,Bizum,Completado
PG-00664,C-000664,2025-08-16,162.9,Tarjeta,Completado
PG-00665,C-000665,2025-06-19,963.57,Amazon Pay,Completado
PG-00666,C-000666,2025-06-15,397.95,Tarjeta,Completado
PG-00667,C-000667,2025-08-22,931.29,PayPal,Completado
PG-00668,C-000668,2025-06-17,934.41,PayPal,Completado
PG-00669,C-000669,2025-06-27,547.86,Transferencia,Completado
PG-00670,C-000670,2025-08-20,665.59,Transferencia,Completado
PG-00671,C-000671,2025-06-26,877.43,Bizum,Completado
PG-00672,C-000672,2025-06-11,318.98,Tarjeta,Completado
PG-00673,C-000673,2025-06-27,100.86,Tarjeta,Completado
PG-00674,C-000674,2025-07-20 00:00:00,900.65,Transferencia,Pendiente
PG-00675,C-000675,2025-06-10,789.14,Tarjeta,Completado
PG-00676,C-000676,2025-08-11 00:00:00,848.36,Tarjeta,Fallido
PG-00677,C-000677,2025-08-24,53.28,Tarjeta,Completado
PG-00678,C-000678,2025-07-03 00:00:00,1315.27,Tarjeta,Pendiente
PG-00679,C-000679,2025-08-18,697.06,PayPal,Completado
PG-00680,C-000680,2025-07-02,760.8,Tarjeta,Completado
PG-00681,C-000681,2025-07-20,1026.13,Bizum,Completado
PG-00682,C-000682,2025-07-15,1265.85,Efectivo,Completado
PG-00683,C-000683,2025-08-14,1214.19,PayPal,Completado
PG-00684,C-000684,2025-06-04,179.3,Efectivo,Completado
PG-00685,C-000685,2025-06-18,73.23,Tarjeta,Completado
PG-00686,C-000686,2025-08-08,1079.5,Tarjeta,Completado
PG-00687,C-000687,2025-06-03,1077.72,Transferencia,Completado
PG-00688,C-000688,2025-07-28,945.53,Efectivo,Completado
PG-00689,C-000689,2025-06-08,284.52,Bizum,Completado
PG-00690,C-000690,2025-08-06,1112.87,Tarjeta,Completado
PG-00691,C-000691,2025-05-30,663.86,Tarjeta,Completado
PG-00692,C-000692,2025-07-22,763.4,Bizum,Completado
PG-00693,C-000693,2025-05-31,1294.57,Transferencia,Completado
PG-00694,C-000694,2025-07-04,500.36,Efectivo,Completado
PG-00695,C-000695,2025-07-01,790.74,Transferencia,Completado
PG-00696,C-000696,2025-06-24,497.8,Efectivo,Completado
PG-00697,C-000697,2025-08-24,163.52,PayPal,Completado
PG-00698,C-000698,2025-06-21,828.49,Transferencia,Completado
PG-00699,C-000699,2025-07-11,64.28,Tarjeta,Completado
PG-00700,C-000700,2025-08-14 00:00:00,389.78,Bizum,Pendiente
PG-00701,C-000701,2025-06-28,416.26,Transferencia,Completado
PG-00702,C-000702,2025-06-09,290.2,Tarjeta,Completado
PG-00703,C-000703,2025-07-15,450.57,Transferencia,Completado
PG-00704,C-000704,2025-07-15,388.3,Transferencia,Completado
PG-00705,C-000705,2025-08-20,119.95,PayPal,Completado
PG-00706,C-000706,2025-07-09,1490.45,Transferencia,Completado
PG-00707,C-000707,2025-08-11,1058.47,PayPal,Completado
PG-00708,C-000708,2025-06-28,524.24,Tarjeta,Completado
PG-00709,C-000709,2025-07-19,819.66,Transferencia,Completado
PG-00710,C-000710,2025-08-09,533.22,Efectivo,Completado
PG-00711,C-000711,2025-05-30,659.94,Bizum,Completado
PG-00712,C-000712,2025-08-15,87.33,Tarjeta,Completado
PG-00713,C-000713,2025-07-13 00:00:00,1025.9,Bizum,Fallido
PG-00714,C-000714,2025-07-13 00:00:00,398.95,Amazon Pay,Pendiente
PG-00715,C-000715,2025-06-19,1338.23,Efectivo,Completado
PG-00716,C-000716,2025-05-30,544.13,Bizum,Completado
PG-00717,C-000717,2025-06-03,583.8,Bizum,Completado
PG-00718,C-000718,2025-06-25,743.37,Transferencia,Completado
PG-00719,C-000719,2025-07-27,716.38,Tarjeta,Completado
PG-00720,C-000720,2025-07-21,872.97,Transferencia,Completado
PG-00721,C-000721,2025-08-21,1130.82,Amazon Pay,Completado
PG-00722,C-000722,2025-07-11,1250.28,Amazon Pay,Completado
PG-00723,C-000723,2025-06-20,433.84,Bizum,Completado
PG-00724,C-000724,2025-07-02,642.27,Transferencia,Completado
PG-00725,C-000725,2025-06-16,386.55,Transferencia,Completado
PG-00726,C-000726,2025-08-16,1187.21,Efectivo,Completado
PG-00727,C-000727,2025-06-09 00:00:00,720.31,Efectivo,Pendiente
PG-00728,C-000728,2025-06-09,589.0,Bizum,Completado
PG-00729,C-000729,2025-07-22,1093.75,Tarjeta,Completado
PG-00730,C-000730,2025-07-19,126.85,Tarjeta,Completado
PG-00731,C-000731,2025-06-27,168.36,Tarjeta,Completado
PG-00732,C-000732,2025-08-12 00:00:00,102.52,Transferencia,Pendiente
PG-00733,C-000733,2025-08-24,265.24,Tarjeta,Completado
PG-00734,C-000734,2025-05-26,297.8,Transferencia,Completado
PG-00735,C-000735,2025-07-07,249.04,Transferencia,Completado
PG-00736,C-000736,2025-06-25,775.64,Tarjeta,Completado
PG-00737,C-000737,2025-06-29,136.55,Efectivo,Completado
PG-00738,C-000738,2025-07-19,289.08,Transferencia,Completado
PG-00739,C-000739,2025-06-22,121.7,Tarjeta,Completado
PG-00740,C-000740,2025-05-31,205.69,Transferencia,Completado
PG-00741,C-000741,2025-07-17,1313.35,Tarjeta,Completado
PG-00742,C-000742,2025-07-18,219.94,Efectivo,Completado
PG-00743,C-000743,2025-08-14,428.07,Bizum,Completado
PG-00744,C-000744,2025-05-30,992.32,Amazon Pay,Completado
PG-00745,C-000745,2025-07-02,397.07,Efectivo,Completado
PG-00746,C-000746,2025-08-01,162.2,Bizum,Completado
PG-00747,C-000747,2025-07-07,170.98,Tarjeta,Completado
PG-00748,C-000748,2025-07-28 00:00:00,1488.47,Bizum,Fallido
PG-00749,C-000749,2025-05-26,696.16,Transferencia,Completado
PG-00750,C-000750,2025-06-02,248.54,Tarjeta,Completado
PG-00751,C-000751,2025-07-17 00:00:00,1164.06,Tarjeta,Pendiente
PG-00752,C-000752,2025-06-16 00:00:00,534.95,Tarjeta,Fallido
PG-00753,C-000753,2025-07-25,1088.09,Transferencia,Completado
PG-00754,C-000754,2025-06-07,199.49,Bizum,Completado
PG-00755,C-000755,2025-07-27 00:00:00,1666.99,Tarjeta,Pendiente
PG-00756,C-000756,2025-06-14,1327.02,Tarjeta,Completado
PG-00757,C-000757,2025-07-04,58.95,Amazon Pay,Completado
PG-00758,C-000758,2025-08-13,678.67,Transferencia,Completado
PG-00759,C-000759,2025-06-18,605.28,PayPal,Completado
PG-00760,C-000760,2025-08-17,1540.69,PayPal,Completado
PG-00761,C-000761,2025-07-05,1237.38,Efectivo,Completado
PG-00762,C-000762,2025-06-25,762.2,Transferencia,Completado
PG-00763,C-000763,2025-06-29,515.9,Transferencia,Completado
PG-00764,C-000764,2025-07-24 00:00:00,223.14,Transferencia,Fallido
PG-00765,C-000765,2025-08-20,1227.12,PayPal,Completado
PG-00766,C-000766,2025-08-15,163.76,PayPal,Completado
PG-00767,C-000767,2025-08-19,1052.49,Transferencia,Completado
PG-00768,C-000768,2025-07-05,289.1,Amazon Pay,Completado
PG-00769,C-000769,2025-07-09,37.77,Transferencia,Completado
PG-00770,C-000770,2025-07-11 00:00:00,1293.99,Amazon Pay,Fallido
PG-00771,C-000771,2025-07-30,755.02,Transferencia,Completado
PG-00772,C-000772,2025-08-05,374.88,Tarjeta,Completado
PG-00773,C-000773,2025-06-27,949.06,Efectivo,Completado
PG-00774,C-000774,2025-07-18,818.8,Amazon Pay,Completado
PG-00775,C-000775,2025-06-30,706.07,Efectivo,Completado
PG-00776,C-000776,2025-06-24,560.55,Transferencia,Completado
PG-00777,C-000777,2025-06-04,1193.98,Tarjeta,Completado
PG-00778,C-000778,2025-08-18 00:00:00,634.0,Transferencia,Pendiente
PG-00779,C-000779,2025-08-23,427.57,Tarjeta,Completado
