purchase_id,branch_id,client_id,fecha,canal,metodo_pago,employee_id,total
C-000307,SUC-47,CL-2609,2025-05-30,Instagram,PayPal,EMP-52,1364.36
C-000308,SUC-15,CL-7450,2025-07-16,Distribuidor,Transferencia,EMP-72,1469.13
C-000309,SUC-28,CL-4027,2025-06-26,Amazon,PayPal,EMP-66,505.67
C-000310,SUC-49,CL-7602,2025-07-06,Página Web,Transferencia,EMP-59,659.35
C-000311,SUC-13,CL-3836,2025-08-20,Amazon,Efectivo,EMP-29,1137.19
c_000312,SUC-13,CL-4073,2025-08-12,Página Web,Tarjeta,EMP-56,1165.24
c_000313,SUC-2,CL-330,2025-06-17,Presencial,Efectivo,EMP-29,1120.82
c_000314,SUC-42,CL-4638,2025-06-23,Página Web,Transferencia,EMP-64,1142.27
C-000315,SUC-43,CL-3852,,Instagram,Tarjeta,EMP-00001,1433.99
C-000316,SUC-25,CL-4440,2025-06-25,Amazon,Tarjeta,EMP-11,662.79
c_000317,SUC-14,CL-7653,2025-08-09,Amazon,Amazon Pay,EMP-5,794.94
C-000318,SUC-31,CL-1359,2025-08-09,Página Web,Efectivo,EMP-82,287.11
C-000319,SUC-32,CL-684,2025-07-01,Presencial,Transferencia,EMP-42,31.83
C-000320,SUC-16,,2025-06-16,TikTok,PayPal,EMP-64,1314.03
C-000321,SUC-41,CL-9367,2025-08-05,Distribuidor,PayPal,EMP-31,428.68
c_000322,SUC-40,CL-5256,2025-06-11,Distribuidor,Tarjeta,EMP-64,302.32
C-000323,SUC-37,CL-1000,2025-07-13,Distribuidor,PayPal,EMP-94,1087.24
C-000324,SUC-24,CL-3400,2025-07-21,Amazon,Amazon Pay,EMP-31,196.65
C-000325,SUC-34,CL-9590,2025-06-25,Presencial,,EMP-93,46.29
C-000326,SUC-4,CL-2297,2025-06-30,Amazon,Bizum,EMP-25,771.71
c_000327,SUC-41,CL-8095,2025-07-19,Página Web,Efectivo,EMP-23,205.48
C-000328,SUC-14,CL-1948,2025-06-26,Instagram,Efectivo,EMP-44,537.62
C-000329,SUC-43,CL-4756,2025-06-21,Presencial,PayPal,EMP-18,422.19
C-000330,SUC-23,CL-4037,2025-08-02,Amazon,Tarjeta,EMP-65,-237.6831687506948
C-000331,SUC-18,CL-3213,2025-06-06,Amazon,Amazon Pay,EMP-56,1070.28
C-000332,SUC-17,CL-2858,2025-07-25,Amazon,Efectivo,EMP-96,1059.59
C-000333,SUC-38,CL-4915,2025-06-15,Presencial,Efectivo,EMP-82,1074.41
c_000334,SUC-18,CL-6706,2025-07-26,Instagram,Tarjeta,EMP-97,1334.23
c_000335,SUC-38,CL-5059,2025-06-10,Instagram,Bizum,EMP-69,877.75
c_000336,SUC-28,CL-2068,2025-06-27,Distribuidor,Amazon Pay,EMP-23,533.95
c_000337,SUC-38,CL-1979,2025-06-28,Presencial,Transferencia,EMP-88,1276.17
C-000338,SUC-49,CL-5997,2025-05-30,Instagram,Transferencia,EMP-83,470.68
C-000339,SUC-49,CL-5335,2025-06-04,Distribuidor,Transferencia,EMP-95,684.85
c_000340,SUC-4,CL-4013,2025-08-05,Amazon,Transferencia,EMP-49,111.79
c_000341,SUC-32,CL-296,2025-07-23,Distribuidor,Transferencia,EMP-3,1109.68
C-000342,SUC-43,CL-130,2025-06-01,Amazon,Bizum,EMP-52,1150.94
C-000343,SUC-38,CL-7130,2025-06-04,Presencial,PayPal,EMP-58,302.17
C-000344,SUC-18,CL-9246,2025-07-04,Distribuidor,Bizum,EMP-22,1194.86
C-000345,SUC-38,CL-9926,2025-08-04,Distribuidor,Amazon Pay,EMP-56,1385.4
C-000346,SUC-45,CL-944,2025-07-30,Presencial,Bizum,EMP-81,94.4
c_000347,SUC-28,CL-2295,2025-08-12,Presencial,Transferencia,EMP-75,609.11
C-000348,SUC-27,CL-2257,2025-06-01,Página Web,Efectivo,EMP-34,860.86
c_000349,SUC-50,CL-6948,2025-07-09,Amazon,Bizum,EMP-68,468.31
,SUC-12,CL-8972,2026-01-01,Instagram,Cheque,EMP-49,1362.33
c_000351,SUC-1,CL-9824,2025-07-23,Instagram,Tarjeta,EMP-16,692.17
c_000352,SUC-43,CL-1343,2025-06-12,Amazon,Transferencia,EMP-14,1479.39
c_000353,SUC-16,CL-8012,2025-06-17,Página Web,PayPal,EMP-90,469.1
C-000354,SUC-35,CL-2485,2025-07-15,Instagram,Amazon Pay,EMP-50,806.17
c_000355,SUC-23,CL-3938,2025-06-28,Presencial,Efectivo,EMP-87,589.52
C-000356,SUC-47,CL-6232,2025-06-24,Presencial,Tarjeta,EMP-12,164.6
C-000357,SUC-21,CL-9535,2025-08-03,Presencial,Efectivo,EMP-55,343.41
C-000358,SUC-6,CL-6123,2025-08-01,Página Web,PayPal,EMP-2,710.4
C-000359,SUC-39,CL-3721,2025-07-09,Amazon,Amazon Pay,EMP-55,804.16
c_000360,SUC-34,,2025-07-08,Instagram,Tarjeta,EMP-9,
c_000361,SUC-48,CL-2142,2025-05-29,Presencial,Amazon Pay,EMP-94,1140.43
C-000362,SUC-38,CL-8259,2025-07-21,Distribuidor,Amazon Pay,EMP-66,1190.2
c_000363,SUC-25,CL-4994,2025-07-10,Amazon,Transferencia,EMP-21,902.1
c_000364,SUC-7,CL-1409,2025-08-20,Amazon,Transferencia,EMP-51,1129.66
C-000365,SUC-26,CL-3371,2025-07-16,Instagram,Amazon Pay,EMP-23,648.02
C-000366,SUC-18,CL-6270,2025-08-09,Instagram,Bizum,EMP-17,964.79
C-000367,SUC-41,CL-8436,2025-07-21,Presencial,Transferencia,EMP-79,48.68
c_000368,SUC-10,CL-4281,2025-06-15,Presencial,Amazon Pay,EMP-90,498.55
c_000369,SUC-41,CL-6423,2025-06-14,Página Web,Amazon Pay,EMP-74,155.98
c_000370,SUC-39,CL-1776,2025-07-10,Distribuidor,PayPal,EMP-93,657.69
C-000371,SUC-14,CL-9087,2025-06-01,Distribuidor,Tarjeta,EMP-86,1453.81
C-000372,SUC-16,CL-2919,2025-07-10,Distribuidor,Efectivo,EMP-19,348.01
C-000373,SUC-13,CL-8921,2025-08-09,Página Web,PayPal,EMP-43,572.32
C-000374,SUC-23,CL-8394,2025-08-21,Amazon,Tarjeta,EMP-38,189.14
c_000375,SUC-6,CL-2478,2025-05-26,Instagram,Cheque,EMP-30,1466.26
C-000376,SUC-29,CL-1176,2025-08-06,Página Web,Efectivo,EMP-13,1129.4
C-000377,SUC-46,CL-5603,2025-07-07,Distribuidor,Tarjeta,EMP-16,83.06
C-000378,SUC-49,CL-7056,2025-06-05,Presencial,PayPal,EMP-56,1287.29
C-000379,SUC-50,CL-6622,2025-07-09,Distribuidor,Transferencia,EMP-48,832.12
C-000380,SUC-25,CL-1296,2025-07-08,Instagram,Efectivo,EMP-39,778.34
C-000381,SUC-47,CL-9395,2025-08-07,Página Web,PayPal,EMP-70,671.06
C-000382,SUC-39,CL-7467,2025-07-19,Amazon,PayPal,EMP-29,1010.83
C-000383,SUC-14,CL-2984,2025-07-06,Amazon,Efectivo,EMP-54,809.56
c_000384,SUC-17,CL-7149,2025-07-04,Distribuidor,PayPal,EMP-70,1398.5
C-000385,SUC-43,CL-888,2025-08-03,Distribuidor,Amazon Pay,EMP-55,683.61
C-000386,SUC-47,CL-6028,2025-06-23,Amazon,Tarjeta,EMP-20,1235.64
c_000387,SUC-27,CL-3956,2025-07-11,Presencial,Transferencia,EMP-21,789.23
c_000388,SUC-15,CL-8810,2025-08-20,Página Web,Efectivo,EMP-81,279.56
C-000389,SUC-44,CL-5891,2025-07-01,Distribuidor,Amazon Pay,EMP-14,799.61
c_000390,SUC-46,CL-1622,2025-08-01,Amazon,Efectivo,EMP-55,154.11
C-000391,SUC-15,CL-209,2025-05-31,Página Web,Tarjeta,EMP-12,550.85
C-000392,SUC-41,CL-3271,2025-07-09,Presencial,Transferencia,EMP-44,204.78
C-000393,SUC-3,CL-8856,2025-07-25,Amazon,Amazon Pay,EMP-41,1308.71
C-000394,SUC-13,CL-7891,2025-08-06,Presencial,Tarjeta,EMP-24,1432.07
C-000395,SUC-37,CL-4668,2025-07-28,Amazon,PayPal,EMP-99,891.3
c_000396,SUC-16,CL-6278,2025-08-19,Página Web,Transferencia,EMP-9,961.84
C-000397,SUC-5,CL-6145,2025-07-07,Amazon,Transferencia,EMP-30,262.46
C-000398,SUC-19,CL-9994,2025-07-22,Presencial,Amazon Pay,EMP-13,170.67
c_000399,SUC-43,CL-4050,2025-07-23,Amazon,Amazon Pay,EMP-93,706.93
C-000400,SUC-14,,2025-07-02,Presencial,,EMP-66,52.66
C-000401,SUC-29,CL-6696,2025-07-05,Presencial,PayPal,EMP-84,1358.3
c_000402,SUC-38,CL-8582,2025-08-16,Distribuidor,Bizum,EMP-56,259.42
C-000403,SUC-21,CL-2555,2025-06-24,Página Web,Amazon Pay,EMP-54,1245.61
C-000404,SUC-41,CL-855,2025-08-09,Instagram,Amazon Pay,EMP-90,682.07
c_000405,SUC-10,CL-6243,2025-06-05,Página Web,Tarjeta,EMP-35,87.96
C-000406,SUC-19,CL-9631,2025-06-20,Distribuidor,Transferencia,EMP-98,1365.4
c_000407,SUC-2,CL-785,2025-08-02,Distribuidor,Tarjeta,EMP-66,789.45
c_000408,SUC-24,CL-464,2025-06-20,Distribuidor,Efectivo,EMP-17,1241.55
C-000409,SUC-2,CL-9638,2025-08-16,Página Web,Transferencia,EMP-46,17.22
C-000410,SUC-45,CL-5694,2025-05-31,Distribuidor,Amazon Pay,EMP-74,492.44
C-000411,SUC-42,CL-6414,2025-07-31,Distribuidor,Tarjeta,EMP-11,898.11
C-000412,SUC-22,CL-9008,2025-08-04,Página Web,Tarjeta,EMP-30,1428.01
c_000413,SUC-13,CL-3053,2025-07-09,Distribuidor,PayPal,EMP-13,1124.65
c_000414,SUC-20,CL-9628,2025-08-16,Distribuidor,Amazon Pay,EMP-45,510.05
C-000415,SUC-29,CL-8849,2025-05-26,Amazon,Tarjeta,EMP-65,325.34
c_000416,SUC-24,CL-1433,2025-08-17,Distribuidor,Efectivo,EMP-22,58.83
c_000417,SUC-28,CL-3907,2025-08-04,Amazon,Amazon Pay,EMP-37,312.21
C-000418,SUC-1,CL-3745,2025-07-23,Presencial,Efectivo,EMP-52,1166.19
C-000419,SUC-24,CL-9047,2025-07-14,Amazon,Efectivo,EMP-1,165.87
C-000420,SUC-27,CL-2437,,Distribuidor,Amazon Pay,EMP-61,-132.97326055257628
c_000421,SUC-14,CL-2963,2025-08-23,Presencial,Bizum,EMP-17,580.17
C-000422,SUC-29,CL-4497,2025-05-31,Amazon,PayPal,EMP-55,302.51
C-000423,SUC-8,CL-4698,2025-06-13,Amazon,Efectivo,EMP-11,1497.43
c_000424,SUC-42,CL-1039,2025-06-13,Página Web,Transferencia,EMP-63,1066.62
C-000425,SUC-32,CL-609,2025-07-23,Distribuidor,,EMP-15,1195.69
C-000426,SUC-24,CL-3017,2025-07-26,Página Web,Tarjeta,EMP-6,612.52
C-000427,SUC-2,CL-7019,2025-08-04,Presencial,Amazon Pay,EMP-80,526.28
C-000428,SUC-27,CL-4939,2025-06-09,Distribuidor,Amazon Pay,EMP-70,885.6
c_000429,SUC-9,CL-82,2025-07-04,Amazon,Amazon Pay,EMP-65,75.71
C-000430,SUC-20,CL-2632,2025-07-18,Presencial,Bizum,EMP-67,230.35
c_000431,SUC-33,CL-656,2025-07-24,Instagram,PayPal,EMP-17,1085.1
C-000432,SUC-33,CL-4512,2025-08-01,Página Web,Bizum,EMP-12,272.64
c_000433,SUC-25,CL-2689,2025-07-15,Página Web,Bizum,EMP-50,1482.03
C-000434,SUC-48,CL-5145,2025-08-06,Distribuidor,PayPal,EMP-69,695.86
C-000435,SUC-48,CL-4064,2025-07-31,Distribuidor,PayPal,EMP-54,658.32
C-000436,SUC-22,CL-8026,2025-07-03,Distribuidor,PayPal,EMP-92,404.65
C-000437,SUC-45,CL-9346,2025-06-04,Presencial,Efectivo,EMP-72,691.37
C-000438,SUC-39,CL-73,2025-06-02,Amazon,Amazon Pay,EMP-73,583.94
C-000439,SUC-31,CL-7182,2025-05-31,Distribuidor,Bizum,EMP-37,137.4
C-000440,SUC-18,,2025-08-10,,PayPal,EMP-21,304.25
C-000441,SUC-30,CL-537,2025-07-20,Distribuidor,PayPal,EMP-66,1286.7
c_000442,SUC-15,CL-6127,2025-06-10,Presencial,PayPal,EMP-73,146.74
C-000443,SUC-28,CL-1689,2025-08-04,Amazon,Tarjeta,EMP-90,740.22
C-000444,SUC-11,CL-2682,2025-06-15,Instagram,Amazon Pay,EMP-60,664.99
c_000445,SUC-27,CL-3907,2025-06-13,Presencial,Bizum,EMP-43,1005.52
c_000446,SUC-2,CL-1203,2025-06-18,Distribuidor,PayPal,EMP-80,1243.13
C-000447,SUC-10,CL-6570,2025-08-19,Instagram,Bizum,EMP-82,1193.22
c_000448,SUC-9,CL-1453,2025-06-09,Amazon,Bizum,EMP-96,945.8
c_000449,SUC-38,CL-9707,2025-06-28,Página Web,Bizum,EMP-28,493.83
,SUC-48,CL-1743,2025-08-15,Presencial,Cheque,EMP-82,
c_000451,SUC-27,CL-7913,2025-06-22,Presencial,Tarjeta,EMP-39,743.3
c_000452,SUC-37,CL-26,2025-05-29,Distribuidor,Efectivo,EMP-63,205.09
C-000453,SUC-18,CL-5268,2025-08-07,Página Web,Tarjeta,EMP-42,1256.04
C-000454,SUC-4,CL-3602,2025-07-21,Presencial,Bizum,EMP-50,1062.44
c_000455,SUC-30,CL-518,2026-01-01,Página Web,Bizum,EMP-24,987.0
C-000456,SUC-44,CL-1111,2025-06-19,Amazon,Tarjeta,EMP-92,211.17
c_000457,SUC-26,CL-901,2025-08-04,Página Web,Transferencia,EMP-3,222.53
C-000458,SUC-12,CL-5633,2025-08-21,Distribuidor,Transferencia,EMP-40,170.64
c_000459,SUC-50,CL-7044,2025-08-19,Página Web,Efectivo,EMP-93,710.4
C-000460,SUC-5,CL-5448,2025-08-22,,Bizum,EMP-69,1439.37
C-000461,SUC-21,CL-8006,2025-07-28,Amazon,Transferencia,EMP-92,1286.65
C-000462,SUC-13,CL-2592,2025-06-02,Presencial,Efectivo,EMP-54,1261.22
C-000463,SUC-34,CL-1817,2025-06-17,Presencial,Amazon Pay,EMP-30,741.07
c_000464,SUC-14,CL-8859,2025-05-30,Amazon,Tarjeta,EMP-78,1269.99
C-000465,SUC-33,CL-2411,2025-07-22,Página Web,Bizum,EMP-74,688.58
C-000466,SUC-32,CL-9860,2025-07-08,Página Web,Tarjeta,EMP-79,32.62
c_000467,SUC-21,CL-634,2025-06-29,Distribuidor,Transferencia,EMP-47,374.76
c_000468,SUC-48,CL-9700,2025-06-15,Amazon,Transferencia,EMP-21,924.06
C-000469,SUC-36,CL-8111,2025-07-19,Distribuidor,Bizum,EMP-20,262.56
C-000470,SUC-11,CL-1315,2025-07-22,Presencial,PayPal,EMP-33,351.38
c_000471,SUC-12,CL-3735,2025-06-21,Amazon,Tarjeta,EMP-91,509.91
C-000472,SUC-49,CL-6876,2025-06-25,Presencial,Tarjeta,EMP-48,1209.5
c_000473,SUC-47,CL-6163,2025-08-13,Instagram,Amazon Pay,EMP-78,800.38
c_000474,SUC-40,CL-7278,2025-08-04,Página Web,Efectivo,EMP-44,66.51
C-000475,SUC-18,CL-7073,2025-06-09,Presencial,,EMP-37,635.71
c_000476,SUC-35,CL-2241,2025-08-22,Presencial,Amazon Pay,EMP-74,267.52
C-000477,SUC-41,CL-1395,2025-07-22,Página Web,Bizum,EMP-32,196.96
c_000478,SUC-27,CL-1180,2025-08-07,Presencial,Efectivo,EMP-22,332.37
C-000479,SUC-39,CL-3365,2025-06-03,Presencial,Tarjeta,EMP-93,806.06
C-000480,SUC-19,,2025-08-08,,Efectivo,EMP-24,609.75
C-000481,SUC-5,CL-9419,2025-08-09,Amazon,Tarjeta,EMP-4,24.24
C-000482,SUC-19,CL-8596,2025-07-08,Amazon,Amazon Pay,EMP-27,1175.93
C-000483,SUC-20,CL-1286,2025-08-04,Amazon,Bizum,EMP-99,415.13
c_000484,SUC-17,CL-6219,2025-08-10,Amazon,Tarjeta,EMP-19,1246.96
c_000485,SUC-40,CL-6016,2025-07-27,Amazon,Amazon Pay,EMP-1,1064.97
C-000486,SUC-12,CL-6781,2025-07-05,Amazon,PayPal,EMP-3,78.51
C-000487,SUC-11,CL-663,2025-06-21,Página Web,Amazon Pay,EMP-63,785.23
c_000488,SUC-38,CL-8091,2025-06-12,Distribuidor,Bizum,EMP-25,467.68
C-000489,SUC-19,CL-6308,2025-06-15,Página Web,Bizum,EMP-51,1361.44
C-000490,SUC-16,CL-9334,2026-01-01,Distribuidor,Efectivo,EMP-77,210.32
C-000491,SUC-27,CL-7906,2025-07-18,Distribuidor,Amazon Pay,EMP-26,1123.01
c_000492,SUC-30,CL-6445,2025-05-27,Distribuidor,Transferencia,EMP-18,427.13
c_000493,SUC-25,CL-6380,2025-08-11,Instagram,PayPal,EMP-76,223.39
C-000494,SUC-2,CL-7332,2025-07-25,Distribuidor,PayPal,EMP-22,1279.11
C-000495,SUC-18,CL-4191,2025-08-21,Instagram,Efectivo,,916.98
C-000496,SUC-39,CL-2604,2025-05-28,Distribuidor,Transferencia,EMP-44,633.48
C-000497,SUC-49,CL-2051,2025-08-11,Presencial,Transferencia,EMP-68,497.27
c_000498,SUC-7,CL-5127,2025-06-06,Amazon,PayPal,EMP-94,550.48
C-000499,SUC-27,CL-8364,2025-08-07,Amazon,Efectivo,EMP-33,719.14
,SUC-43,CL-5128,2025-06-29,Desconocido,Cheque,EMP-82,536.0
C-000501,SUC-50,CL-8468,2025-06-18,Distribuidor,Bizum,EMP-40,73.72
C-000502,SUC-18,CL-9136,2025-08-13,Amazon,Efectivo,EMP-98,1110.46
C-000503,SUC-6,CL-5810,2025-07-05,Distribuidor,Tarjeta,EMP-72,1180.87
C-000504,SUC-38,CL-7086,2025-07-07,Instagram,Bizum,EMP-81,730.44
C-000505,SUC-8,CL-9309,2025-08-17,Instagram,PayPal,EMP-21,1006.23
c_000506,SUC-28,CL-9584,2025-06-05,Presencial,Transferencia,EMP-58,1349.37
C-000507,SUC-47,CL-3408,2025-08-08,Distribuidor,Bizum,EMP-72,825.57
c_000508,SUC-30,CL-2843,2025-06-27,Página Web,Transferencia,EMP-96,1488.87
C-000509,SUC-24,CL-6868,2025-06-02,Página Web,Bizum,EMP-99,1446.17
C-000510,SUC-18,CL-6076,2025-05-28,Amazon,PayPal,EMP-7,-380.18278803475283
c_000511,SUC-16,CL-2985,2025-06-03,Presencial,Transferencia,EMP-54,1326.36
C-000512,SUC-8,CL-6398,2025-07-03,Instagram,Efectivo,EMP-41,194.54
c_000513,SUC-32,CL-4428,2025-06-29,Página Web,Bizum,EMP-62,989.74
c_000514,SUC-2,CL-7844,2025-08-09,Amazon,Amazon Pay,EMP-7,1280.03
c_000515,SUC-25,CL-1381,2025-06-28,Página Web,Efectivo,EMP-9,1035.47
C-000516,SUC-32,CL-2092,2025-07-14,Instagram,Bizum,EMP-32,337.4
C-000517,SUC-38,CL-1733,2025-07-06,Página Web,Efectivo,EMP-25,1388.09
c_000518,SUC-17,CL-3473,2025-07-18,Distribuidor,Transferencia,EMP-16,302.88
C-000519,SUC-9,CL-8960,2025-07-23,Distribuidor,Transferencia,EMP-27,565.68
C-000520,SUC-9,CL-6103,2025-06-26,TikTok,Bizum,EMP-92,1431.33
c_000521,SUC-19,CL-8811,2025-05-29,Distribuidor,Amazon Pay,EMP-52,186.76
C-000522,SUC-18,CL-4191,2025-05-29,Amazon,Transferencia,EMP-25,127.13
C-000523,SUC-13,CL-4249,2025-07-06,Instagram,Tarjeta,EMP-94,528.87
C-000524,SUC-4,CL-6481,2025-08-19,Presencial,Tarjeta,EMP-94,487.45
C-000525,SUC-11,CL-519,2025-06-14,Página Web,,EMP-100,1413.18
c_000526,SUC-24,CL-5840,2025-07-28,Amazon,Tarjeta,EMP-21,54.78
C-000527,SUC-27,CL-4830,2025-06-10,Amazon,Bizum,EMP-88,631.42
C-000528,SUC-42,CL-34,2025-07-05,Instagram,Tarjeta,EMP-72,1059.66
c_000529,SUC-8,CL-3474,2025-06-02,Amazon,PayPal,EMP-94,579.37
C-000530,SUC-25,CL-5744,2025-07-26,Presencial,Bizum,EMP-23,894.98
C-000531,SUC-48,CL-8974,2025-06-08,Instagram,Transferencia,EMP-46,795.62
C-000532,SUC-6,CL-3296,2025-08-21,Presencial,PayPal,EMP-97,690.47
C-000533,SUC-41,CL-5143,2025-06-30,Distribuidor,Transferencia,EMP-35,1222.01
c_000534,SUC-39,CL-7957,2025-08-03,Instagram,Transferencia,EMP-64,697.33
C-000535,SUC-24,CL-8013,2025-07-01,Distribuidor,Tarjeta,EMP-11,272.6
C-000536,SUC-5,CL-5688,2025-07-04,Página Web,Efectivo,EMP-10,358.84
C-000537,SUC-2,CL-6360,2025-06-06,Distribuidor,Bizum,EMP-49,354.49
C-000538,SUC-49,CL-7844,2025-08-05,Instagram,Amazon Pay,EMP-37,1246.64
C-000539,SUC-15,CL-7618,2025-08-07,Amazon,Efectivo,EMP-53,241.24
c_000540,SUC-7,CL-4885,2025-07-02,,Efectivo,EMP-100,
c_000541,SUC-32,CL-5945,2025-07-10,Presencial,Efectivo,EMP-82,221.26
C-000542,SUC-42,CL-8440,2025-06-01,Página Web,Tarjeta,EMP-74,491.26
C-000543,SUC-14,CL-7499,2025-06-01,Instagram,Tarjeta,EMP-82,203.67
c_000544,SUC-5,CL-2596,2025-07-22,Amazon,Efectivo,EMP-87,183.27
C-000545,SUC-44,CL-3159,2025-08-22,Distribuidor,Transferencia,EMP-51,1137.09
c_000546,SUC-43,CL-7497,2025-08-07,Distribuidor,Transferencia,EMP-27,255.66
C-000547,SUC-48,CL-8415,2025-08-07,Presencial,Efectivo,EMP-3,106.73
c_000548,SUC-13,CL-3903,2025-06-16,Presencial,Amazon Pay,EMP-59,1145.82
C-000549,SUC-17,CL-7602,2025-06-30,Distribuidor,Tarjeta,EMP-23,389.81
c_000550,SUC-33,CL-6899,2025-08-02,Presencial,,EMP-59,143.63
C-000551,SUC-2,CL-9453,2025-07-19,Instagram,Bizum,EMP-20,1382.06
C-000552,SUC-12,CL-3052,2025-08-02,Instagram,Tarjeta,EMP-26,1292.76
c_000553,SUC-26,CL-2900,2025-06-26,Instagram,PayPal,EMP-18,871.9
C-000554,SUC-43,CL-6103,2025-06-29,Página Web,Transferencia,EMP-66,913.35
c_000555,SUC-38,CL-6733,2025-06-16,Presencial,Bizum,EMP-82,1283.32
C-000556,SUC-18,CL-9590,2025-06-02,Instagram,Bizum,EMP-6,1350.97
C-000557,SUC-4,CL-149,2025-08-10,Instagram,Bizum,EMP-23,366.2
C-000558,SUC-45,CL-8536,2025-07-10,Presencial,Efectivo,EMP-59,972.12
c_000559,SUC-45,CL-5844,2025-07-18,Presencial,Bizum,EMP-30,45.06
C-000560,SUC-41,,,,Bizum,EMP-33,1059.3
C-000561,SUC-36,CL-7004,2025-06-23,Página Web,Bizum,EMP-24,660.57
C-000562,SUC-23,CL-4311,2025-08-18,Distribuidor,Amazon Pay,EMP-51,78.69
C-000563,SUC-18,CL-417,2025-07-21,Presencial,Bizum,EMP-28,344.6
c_000564,SUC-2,CL-7481,2025-07-10,Instagram,PayPal,EMP-53,528.7
C-000565,SUC-43,CL-6280,2025-07-26,Amazon,Amazon Pay,EMP-19,137.0
c_000566,SUC-42,CL-5645,2025-07-23,Página Web,Amazon Pay,EMP-14,808.4
C-000567,SUC-46,CL-4665,2025-07-04,Amazon,Tarjeta,EMP-11,716.91
C-000568,SUC-1,CL-2873,2025-08-15,Instagram,Bizum,EMP-70,656.54
C-000569,SUC-48,CL-7470,2025-06-05,Instagram,Tarjeta,EMP-68,65.06
C-000570,SUC-3,CL-7844,2025-06-19,Distribuidor,Efectivo,EMP-15,1194.42
C-000571,SUC-37,CL-8361,2025-08-05,Amazon,Amazon Pay,EMP-78,279.12
C-000572,SUC-11,CL-559,2025-08-19,Página Web,Efectivo,EMP-48,1485.27
C-000573,SUC-16,CL-6056,2025-07-24,Instagram,Bizum,EMP-34,297.58
C-000574,SUC-26,CL-254,2025-05-27,Página Web,Transferencia,EMP-10,306.53
C-000575,SUC-3,CL-6993,2025-08-15,Presencial,,EMP-42,180.16
C-000576,SUC-20,CL-6067,2025-08-12,Presencial,Bizum,EMP-27,1288.09
c_000577,SUC-37,CL-9086,2025-06-23,Amazon,Amazon Pay,EMP-85,1065.58
C-000578,SUC-12,CL-4862,2025-06-04,Página Web,Efectivo,EMP-64,285.79
c_000579,SUC-29,CL-2293,2025-07-17,Amazon,Transferencia,EMP-50,1273.08
C-000580,SUC-8,CL-7862,2025-08-11,Amazon,PayPal,EMP-76,494.63
C-000581,SUC-7,CL-7770,2025-07-22,Instagram,Amazon Pay,EMP-3,1246.54
C-000582,SUC-5,CL-7834,2025-06-12,Página Web,PayPal,EMP-98,718.99
C-000583,SUC-34,CL-3840,2025-07-08,Instagram,Efectivo,EMP-20,557.64
C-000584,SUC-46,CL-9806,2025-06-29,Instagram,Tarjeta,EMP-31,1451.74
C-000585,SUC-3,CL-2645,2025-07-09,Página Web,Tarjeta,EMP-20,365.33
C-000586,SUC-24,CL-4288,2025-07-07,Amazon,Transferencia,EMP-36,226.51
C-000587,SUC-49,CL-6002,2025-07-26,Página Web,Tarjeta,EMP-50,1457.42
c_000588,SUC-5,CL-9621,2025-06-26,Página Web,Amazon Pay,EMP-68,1322.14
C-000589,SUC-17,CL-9758,2025-08-23,Presencial,Efectivo,EMP-29,337.47
C-000590,SUC-49,CL-842,2025-05-29,Presencial,Bizum,EMP-31,475.57
C-000591,SUC-46,CL-8657,2025-08-12,Distribuidor,PayPal,EMP-97,689.62
C-000592,SUC-47,CL-3721,2025-06-21,Amazon,PayPal,EMP-19,1387.31
C-000593,SUC-19,CL-9485,2025-07-03,Página Web,PayPal,EMP-91,1215.33
C-000594,SUC-38,CL-4097,2025-07-08,Página Web,PayPal,EMP-64,1094.66
C-000595,SUC-2,CL-7115,2025-07-16,Página Web,Bizum,EMP-6,783.11
C-000596,SUC-19,CL-6120,2025-07-16,Distribuidor,Tarjeta,EMP-50,739.31
c_000597,SUC-9,CL-3981,2025-07-18,Amazon,Tarjeta,EMP-26,990.96
C-000598,SUC-31,CL-2922,2025-07-03,Amazon,Amazon Pay,EMP-35,967.08
c_000599,SUC-34,CL-9647,2025-07-19,Instagram,Amazon Pay,EMP-69,250.86
C-000600,SUC-45,CL-3763,2025-06-28,,,EMP-67,
C-000601,SUC-13,CL-5176,2025-08-21,Amazon,Tarjeta,EMP-19,1348.69
C-000602,SUC-3,CL-9181,2025-08-02,Instagram,Bizum,EMP-19,333.77
C-000603,SUC-17,CL-203,2025-06-04,Presencial,Tarjeta,EMP-86,912.76
C-000604,SUC-33,CL-4962,2025-07-28,Amazon,Bizum,EMP-75,1013.53
C-000605,SUC-4,CL-4378,2025-07-28,Amazon,Efectivo,EMP-36,374.75
C-000606,SUC-12,CL-5383,2025-06-03,Página Web,PayPal,EMP-33,1302.69
c_000607,SUC-19,CL-4143,2025-06-20,Presencial,Efectivo,EMP-84,1162.15
C-000608,SUC-26,CL-2081,2025-06-04,Página Web,Transferencia,EMP-49,36.12
c_000609,SUC-28,CL-1176,2025-05-27,Instagram,Transferencia,EMP-45,1115.69
C-000610,SUC-38,CL-2776,2025-06-30,Distribuidor,Bizum,EMP-96,953.57
C-000611,SUC-18,CL-3005,2025-07-19,Distribuidor,Amazon Pay,EMP-89,458.26
C-000612,SUC-18,CL-1719,2025-06-09,Página Web,Tarjeta,EMP-38,603.54
C-000613,SUC-45,CL-3178,2025-06-30,Presencial,Amazon Pay,EMP-100,857.35
